Local_X,Local_Y,v_Vel,v_Acc,Space_Headway,dis_cen,i_l,i_r,i_f,dis_l,dis_r,dis_f
30.42,652.374,30.01,-0.24,107.36,1.534333013,0,0,1,99.0,99.0,107.36
30.423,655.375,29.98,-0.38,107.29,1.537333013,0,0,1,99.0,99.0,107.29
30.426,658.372,29.92,-0.76,107.24,1.540333013,0,0,1,99.0,99.0,107.24
30.43,661.359,29.88,-0.37,107.19,1.544333013,0,0,1,99.0,99.0,107.19
30.435,664.34,29.88,0.35,107.15,1.549333013,0,0,1,99.0,99.0,107.15
30.442,667.327,29.91,0.59,107.1,1.556333013,0,0,1,99.0,99.0,107.1
30.451,670.323,29.94,0.12,107.01,1.565333013,0,0,1,99.0,99.0,107.01
30.458,673.314,30.01,0.74,106.94,1.572333013,0,0,1,99.0,99.0,106.94
30.476,676.3,30.25,3.7,106.88,1.590333013,0,0,1,99.0,99.0,106.88
30.467,679.319,30.81,7.46,106.81,1.581333013,0,0,1,99.0,99.0,106.81
30.399,682.423,31.61,9.28,106.67,1.513333013,0,0,1,99.0,99.0,106.67
30.3,685.64,32.42,7.51,106.44,1.414333013,0,0,1,99.0,99.0,106.44
30.141,688.944,32.97,3.74,106.13,1.255333013,0,0,1,99.0,99.0,106.13
29.955,692.281,33.22,0.74,105.8,1.069333013,0,0,1,99.0,99.0,105.8
29.78,695.616,33.26,-0.32,105.47,0.894333013,0,1,1,99.0,13.583,105.47
29.604,698.939,33.24,-0.14,105.14,0.718333013,0,1,1,99.0,13.637,105.14
29.429,702.259,33.24,0.2,104.82,0.543333013,0,1,1,99.0,13.685,104.82
29.253,705.585,33.25,0.14,104.5,0.367333013,0,1,1,99.0,13.654,104.5
29.082,708.92,33.18,-1.24,104.16,0.196333013,0,1,1,99.0,13.582,104.16
28.892,712.252,32.88,-4.44,103.83,0.006333013,0,1,1,99.0,13.422,103.83
28.705,715.541,32.27,-7.94,103.54,0.180666987,0,1,1,99.0,13.221,103.54
28.586,718.737,31.46,-8.99,103.35,0.299666987,0,1,1,99.0,13.105,103.35
28.517,721.824,30.71,-6.64,103.26,0.368666987,0,1,1,99.0,13.038,103.26
28.537,724.844,30.15,-4.08,103.24,0.348666987,0,1,1,99.0,13.06,103.24
28.627,727.826,29.79,-2.62,103.26,0.258666987,0,1,1,99.0,13.152,103.26
28.822,730.781,29.64,-0.92,103.31,0.063666987,0,1,1,99.0,13.35,103.31
28.93,733.73,29.65,0.97,103.35,0.044333013,0,1,1,99.0,13.454,103.35
29.011,736.691,29.76,2.05,103.34,0.125333013,0,1,1,99.0,13.528,103.34
28.995,739.682,29.92,1.17,103.29,0.109333013,0,1,1,99.0,13.505,103.29
29.006,742.689,30.0,0.06,103.23,0.120333013,0,1,1,99.0,13.509,103.23
29.016,745.689,30.0,0.0,103.22,0.130333013,0,1,1,99.0,13.513,103.22
29.025,748.689,30.0,0.0,103.23,0.139333013,0,1,1,99.0,13.514,103.23
29.036,751.689,30.0,0.0,103.23,0.150333013,0,1,1,99.0,13.519,103.23
