Local_X,Local_Y,v_Vel,v_Acc,Space_Headway,dis_cen,i_l,i_r,i_f,dis_l,dis_r,dis_f
5.816,1082.741,38.21,-11.2,204.1,1.206406716,1,0,1,10.503,99.0,204.1
6.136,1086.442,33.37,-11.2,204.92,1.526406716,1,0,1,10.268,99.0,204.92
6.495,1089.693,33.95,11.2,206.19,1.885406716,1,0,1,9.995,99.0,206.19
6.77,1093.499,39.86,11.2,206.91,2.160406716,1,0,1,9.812,99.0,206.91
6.946,1097.928,48.25,11.2,207.0,2.336406716,1,0,1,9.723,99.0,207.0
6.948,1103.054,55.83,11.2,206.39,2.338406716,1,0,1,9.774,99.0,206.39
6.916,1108.774,60.51,11.2,205.2,2.306406716,1,0,1,9.824,99.0,205.2
6.886,1114.952,62.19,3.59,203.54,2.276406716,0,0,1,99.0,99.0,203.54
6.855,1121.221,62.42,-0.22,201.79,2.245406716,0,0,1,99.0,99.0,201.79
6.84,1127.459,62.42,0.24,200.08,2.230406716,0,0,1,99.0,99.0,200.08
6.836,1133.701,62.45,0.48,198.36,2.226406716,0,0,1,99.0,99.0,198.36
6.832,1139.949,62.49,0.25,196.63,2.222406716,0,0,1,99.0,99.0,196.63
6.828,1146.201,62.5,0.0,194.9,2.218406716,1,0,1,11.695,99.0,194.9
6.824,1152.451,62.5,0.0,193.17,2.214406716,1,0,1,11.642,99.0,193.17
6.82,1158.702,62.5,0.0,191.44,2.210406716,1,0,1,11.585,99.0,191.44
6.816,1164.955,62.48,-0.43,189.71,2.206406716,1,0,1,11.531,99.0,189.71
6.812,1171.202,62.41,-0.81,187.99,2.202406716,1,0,1,11.524,99.0,187.99
6.809,1177.438,62.37,-0.39,186.27,2.199406716,1,0,1,11.424,99.0,186.27
6.816,1183.668,62.37,0.38,184.57,2.206406716,1,0,1,11.233,99.0,184.57
6.857,1189.903,62.41,0.8,182.87,2.247406716,1,0,1,10.929,99.0,182.87
6.898,1196.146,62.51,1.06,181.12,2.288406716,1,0,1,10.657,99.0,181.12
6.94,1202.416,62.51,-0.74,179.32,2.330406716,1,0,1,10.47,99.0,179.32
6.981,1208.706,62.02,-7.48,177.62,2.371406716,0,0,1,99.0,99.0,177.62
7.023,1214.861,60.74,-11.2,176.22,2.413406716,0,0,1,99.0,99.0,176.22
7.038,1220.805,58.58,-11.2,175.2,2.428406716,0,0,1,99.0,99.0,175.2
7.098,1226.513,55.73,-11.2,174.58,2.488406716,0,0,1,99.0,99.0,174.58
7.205,1231.946,52.84,-11.2,174.41,2.595406716,0,0,1,99.0,99.0,174.41
7.342,1237.16,50.85,-11.2,174.53,2.732406716,0,0,1,99.0,99.0,174.53
7.535,1242.099,50.25,2.75,174.9,2.925406716,0,0,1,99.0,99.0,174.9
7.655,1247.099,51.08,11.2,175.2,3.045406716,1,0,1,10.137,99.0,175.2
7.734,1252.301,52.84,11.2,175.3,3.124406716,1,0,1,9.971,99.0,175.3
7.745,1257.666,54.62,11.2,175.23,3.135406716,1,0,1,9.873,99.0,175.23
7.707,1263.192,55.89,9.83,175.01,3.097406716,1,0,1,9.826,99.0,175.01
7.653,1268.876,56.57,3.21,174.62,3.043406716,1,0,1,9.79,99.0,174.62
7.588,1274.573,56.78,0.0,174.22,2.978406716,1,0,1,9.762,99.0,174.22
7.521,1280.257,56.76,-0.52,173.84,2.911406716,1,0,1,9.734,99.0,173.84
7.455,1285.946,56.54,-3.03,173.45,2.845406716,1,0,1,9.706,99.0,173.45
7.385,1291.621,55.91,-8.86,173.07,2.775406716,1,0,1,9.683,99.0,173.07
7.309,1297.165,54.73,-11.2,172.83,2.699406716,1,0,1,9.664,99.0,172.83
7.264,1302.543,53.01,-11.2,172.75,2.654406716,1,0,1,9.615,99.0,172.75
7.231,1307.746,51.07,-11.2,172.85,2.621406716,1,0,1,9.555,99.0,172.85
7.216,1312.786,49.47,-11.2,173.11,2.606406716,0,0,1,99.0,99.0,173.11
7.219,1317.623,48.69,-2.72,173.58,2.609406716,0,0,1,99.0,99.0,173.58
7.208,1322.41,48.85,7.22,174.09,2.598406716,0,0,1,99.0,99.0,174.09
7.197,1327.317,49.54,8.59,174.48,2.587406716,0,0,1,99.0,99.0,174.48
7.184,1332.346,50.09,3.16,174.75,2.574406716,0,0,1,99.0,99.0,174.75
7.171,1337.404,50.24,-1.42,174.99,2.561406716,0,0,1,99.0,99.0,174.99
7.182,1342.425,50.15,-1.28,175.27,2.572406716,0,0,1,99.0,99.0,175.27
7.118,1347.412,50.17,1.84,175.59,2.508406716,0,0,1,99.0,99.0,175.59
7.017,1352.422,50.46,4.17,175.88,2.407406716,0,0,1,99.0,99.0,175.88
6.849,1357.486,50.89,4.63,176.11,2.239406716,0,0,1,99.0,99.0,176.11
6.732,1362.605,51.27,3.44,176.3,2.122406716,0,0,1,99.0,99.0,176.3
6.666,1367.762,51.52,1.41,176.45,2.056406716,1,0,1,8.672,99.0,176.45
6.663,1372.931,51.6,0.0,176.58,2.053406716,1,0,1,8.762,99.0,176.58
6.637,1378.094,51.6,-0.27,176.72,2.027406716,1,0,1,8.997,99.0,176.72
6.611,1383.251,51.58,-0.07,176.87,2.001406716,1,0,1,9.197,99.0,176.87
6.585,1388.408,51.57,0.0,177.01,1.975406716,1,0,1,9.397,99.0,177.01
6.559,1393.565,51.58,0.0,177.15,1.949406716,1,0,1,9.597,99.0,177.15
6.532,1398.723,51.58,0.0,177.3,1.922406716,1,0,1,9.797,99.0,177.3
6.507,1403.881,51.58,0.0,177.43,1.897406716,1,0,1,9.996,99.0,177.43
6.481,1409.038,51.58,0.0,177.58,1.871406716,1,0,1,10.196,99.0,177.58
6.455,1414.196,51.58,0.0,177.75,1.845406716,1,0,1,10.396,99.0,177.75
6.429,1419.353,51.58,0.0,177.93,1.819406716,1,0,1,10.596,99.0,177.93
6.403,1424.511,51.58,0.0,177.93,1.793406716,1,0,1,10.796,99.0,177.93
6.377,1429.667,51.59,0.25,177.75,1.767406716,1,0,1,10.995,99.0,177.75
6.352,1434.829,51.61,0.11,177.41,1.742406716,1,0,1,11.208,99.0,177.41
6.325,1440.005,51.47,-2.25,176.85,1.715406716,1,0,1,11.397,99.0,176.85
