Local_X,Local_Y,v_Vel,v_Acc,Space_Headway,dis_cen,i_l,i_r,i_f,dis_l,dis_r,dis_f
54.209,571.046,26.09,-1.92,101.92,0.574031876,0,1,1,99.0,12.469,101.92
54.216,573.638,25.71,1.1,102.15,0.581031876,1,1,1,18.042,12.462,102.15
54.22,576.216,25.79,1.38,102.8,0.585031876,1,0,1,17.549,99.0,102.8
54.226,578.795,26.16,-0.99,103.01,0.591031876,1,0,1,17.417,99.0,103.01
54.231,581.424,25.73,1.78,103.08,0.596031876,1,0,1,17.359,99.0,103.08
54.232,583.996,25.58,6.72,103.34,0.597031876,1,0,1,17.355,99.0,103.34
54.254,586.582,26.44,4.96,103.71,0.619031876,1,0,1,17.336,99.0,103.71
54.238,589.253,27.17,1.71,104.04,0.603031876,1,0,1,17.355,99.0,104.04
54.2,591.98,27.44,0.35,104.32,0.565031876,1,0,1,17.395,99.0,104.32
54.155,594.726,27.49,0.04,104.59,0.520031876,1,0,1,17.443,99.0,104.59
54.109,597.475,27.5,0.0,104.85,0.474031876,1,0,1,17.492,99.0,104.85
54.064,600.225,27.5,0.0,105.12,0.429031876,1,0,1,17.54,99.0,105.12
54.018,602.976,27.44,0.63,105.36,0.383031876,1,0,1,17.59,99.0,105.36
53.973,605.714,27.78,-2.17,105.66,0.338031876,1,0,1,17.637,99.0,105.66
53.928,608.51,26.91,3.84,105.88,0.293031876,1,0,1,17.685,99.0,105.88
53.892,611.192,27.18,7.71,106.18,0.257031876,1,0,1,17.724,99.0,106.18
53.812,613.955,28.25,3.36,106.39,0.177031876,1,0,1,17.807,99.0,106.39
53.805,616.797,28.75,1.29,106.56,0.170031876,1,0,1,17.817,99.0,106.56
53.845,619.679,28.95,0.3,106.67,0.210031876,1,0,1,17.78,99.0,106.67
53.896,622.576,28.99,0.04,106.99,0.261031876,1,0,1,17.732,99.0,106.99
53.948,625.475,29.0,-0.04,106.53,0.313031876,1,0,1,17.683,99.0,106.53
53.999,628.375,28.99,0.04,106.5,0.364031876,1,0,1,17.634,99.0,106.5
54.051,631.275,28.98,0.25,106.69,0.416031876,1,0,1,17.583,99.0,106.69
54.104,634.17,29.13,-1.02,107.03,0.469031876,1,0,1,17.625,99.0,107.03
54.156,637.088,28.81,0.89,107.4,0.521031876,1,0,1,17.67,99.0,107.4
54.213,639.966,28.75,3.32,107.82,0.578031876,0,0,1,99.0,99.0,107.82
54.318,642.856,29.19,2.19,108.23,0.683031876,0,0,1,99.0,99.0,108.23
54.294,645.787,29.51,0.78,108.6,0.659031876,0,0,1,99.0,99.0,108.6
54.227,648.742,29.63,0.16,108.94,0.592031876,1,0,1,14.887,99.0,108.94
54.145,651.706,29.66,-0.02,109.28,0.510031876,1,0,1,14.942,99.0,109.28
54.061,654.664,29.98,-3.45,109.63,0.426031876,1,0,1,15.023,99.0,109.63
53.977,657.666,29.24,-0.3,109.92,0.342031876,1,0,1,15.109,99.0,109.92
53.893,660.571,29.08,2.93,110.31,0.258031876,1,0,1,15.196,99.0,110.31
53.81,663.497,29.52,0.77,110.69,0.175031876,1,0,1,15.282,99.0,110.69
53.73,666.454,29.65,0.05,111.03,0.095031876,1,0,1,15.366,99.0,111.03
53.651,669.419,29.65,0.04,111.35,0.016031876,1,0,1,15.448,99.0,111.35
53.571,672.384,29.66,0.04,111.76,0.063968124,1,0,1,15.531,99.0,111.76
53.492,675.35,29.67,-0.07,111.97,0.142968124,1,0,1,15.61,99.0,111.97
53.412,678.317,29.66,0.0,112.23,0.222968124,1,0,1,15.705,99.0,112.23
53.333,681.283,29.65,0.08,112.47,0.301968124,1,0,1,15.775,99.0,112.47
53.253,684.248,29.67,-0.03,113.06,0.381968124,1,0,1,15.828,99.0,113.06
53.174,687.215,29.66,-0.04,113.39,0.460968124,1,0,1,15.877,99.0,113.39
