Local_X,Local_Y,v_Vel,v_Acc,Space_Headway,dis_cen,i_l,i_r,i_f,dis_l,dis_r,dis_f
42.275,598.613,17.64,-0.04,41.04,0.898696835,1,1,1,11.999,13.444,41.04
42.251,600.377,17.63,0.0,40.71,0.874696835,1,1,1,12.024,13.51,40.71
42.228,602.139,17.63,0.0,40.68,0.851696835,1,1,1,12.048,13.565,40.68
42.204,603.903,17.63,0.0,40.71,0.827696835,1,1,1,12.074,13.053,40.71
42.181,605.665,17.63,0.07,40.62,0.804696835,1,1,1,12.099,12.895,40.62
42.158,607.429,17.61,0.31,40.44,0.781696835,1,1,1,12.124,12.813,40.44
42.134,609.187,17.8,-1.27,39.94,0.757696835,1,1,1,12.151,12.778,39.94
42.111,610.973,17.41,0.97,39.92,0.734696835,1,1,1,12.17,12.751,39.92
42.09,612.714,17.14,6.01,39.74,0.713696835,1,1,1,12.232,12.726,39.74
42.057,614.444,18.05,3.19,39.55,0.680696835,1,1,1,12.219,12.69,39.55
42.044,616.276,18.59,-0.4,39.57,0.667696835,1,1,1,12.147,12.673,39.57
42.042,618.132,18.53,-0.17,39.7,0.665696835,1,1,1,12.051,12.667,39.7
42.043,619.984,18.5,-0.02,39.98,0.666696835,1,1,1,11.951,12.664,39.98
42.045,621.834,18.5,0.0,40.23,0.668696835,1,1,1,11.85,12.662,40.23
42.046,623.684,18.5,0.0,40.49,0.669696835,1,1,1,11.75,12.661,40.49
42.047,625.533,18.56,-0.63,40.79,0.670696835,1,1,1,11.65,12.66,40.79
42.049,627.394,18.22,2.13,41.06,0.672696835,1,1,1,11.549,12.66,41.06
42.05,629.204,18.88,-1.69,41.28,0.673696835,1,1,1,11.487,12.659,41.28
42.052,631.099,19.07,-7.47,42.21,0.675696835,1,1,1,11.465,12.659,42.21
42.053,632.973,18.1,-5.17,43.25,0.676696835,1,1,1,11.012,12.658,43.25
42.054,634.755,17.34,-1.81,42.27,0.677696835,1,1,1,10.896,12.657,42.27
42.055,636.479,17.06,-0.36,41.72,0.678696835,1,1,1,10.85,12.655,41.72
42.056,638.183,17.0,0.04,41.58,0.679696835,1,1,1,10.844,12.654,41.58
42.057,639.883,17.0,0.0,41.6,0.680696835,1,1,1,10.845,12.653,41.6
42.06,641.583,17.01,-0.03,41.73,0.683696835,1,1,1,10.844,12.655,41.73
42.061,643.284,17.0,0.0,41.89,0.684696835,1,1,1,10.845,12.653,41.89
42.062,644.984,17.0,0.0,42.05,0.685696835,1,1,1,10.845,12.652,42.05
42.063,646.684,17.0,0.0,42.21,0.686696835,1,1,1,10.846,12.651,42.21
42.064,648.384,17.0,-0.04,42.38,0.687696835,1,1,1,10.846,12.65,42.38
42.065,650.084,17.0,0.0,42.54,0.688696835,1,1,1,10.846,12.648,42.54
42.067,651.784,16.99,0.08,42.7,0.690696835,1,1,1,10.846,12.648,42.7
42.068,653.483,17.0,0.0,42.87,0.691696835,1,1,1,10.847,12.647,42.87
42.069,655.183,17.01,-0.03,43.03,0.692696835,1,1,1,10.848,12.647,43.03
42.07,656.884,17.0,0.0,43.19,0.693696835,1,1,1,10.848,12.645,43.19
42.071,658.578,17.25,-2.7,43.34,0.694696835,1,1,1,10.849,12.644,43.34
42.072,660.308,16.62,0.37,43.51,0.695696835,1,1,1,10.849,12.643,43.51
42.075,661.949,16.83,0.11,43.72,0.698696835,1,1,1,10.848,12.643,43.72
42.077,663.658,16.5,2.29,43.84,0.700696835,1,1,1,10.848,12.64,43.84
42.081,665.306,16.41,7.58,44.03,0.704696835,1,1,1,10.845,12.638,44.03
42.084,666.98,17.39,5.18,44.21,0.707696835,1,1,1,10.844,12.637,44.21
42.089,668.748,18.16,1.77,44.3,0.712696835,1,1,1,10.84,12.637,44.3
42.092,670.574,18.44,0.36,44.34,0.715696835,1,1,1,10.839,12.634,44.34
42.096,672.42,18.49,0.04,44.36,0.719696835,1,1,1,10.838,12.633,44.36
42.101,674.269,18.5,0.0,44.37,0.724696835,1,1,1,10.837,12.633,44.37
42.105,676.119,18.5,0.0,44.38,0.728696835,1,1,1,10.838,12.632,44.38
42.109,677.974,18.31,1.98,44.39,0.732696835,1,1,1,10.838,12.61,44.39
42.113,679.823,17.94,8.7,44.42,0.736696835,1,1,1,10.837,12.55,44.42
42.117,681.613,20.62,-11.2,44.41,0.740696835,1,1,1,10.837,12.649,44.41
42.127,683.86,17.58,-11.2,44.21,0.750696835,1,1,1,10.831,12.789,44.21
42.157,685.603,15.89,-11.2,45.11,0.780696835,1,1,1,10.804,12.966,45.11
42.12,687.135,14.26,-4.94,44.95,0.743696835,1,1,1,10.845,13.078,44.95
42.064,688.533,13.49,-1.08,44.7,0.687696835,1,1,1,10.906,13.171,44.7
42.001,689.876,13.32,-0.18,44.36,0.624696835,1,1,1,10.973,13.256,44.36
41.937,691.207,13.29,0.0,43.95,0.560696835,1,1,1,11.04,13.341,43.95
41.872,692.536,13.29,0.04,43.52,0.495696835,1,1,1,11.109,13.425,43.52
41.807,693.865,13.29,0.0,43.09,0.430696835,1,1,1,11.178,13.51,43.09
41.743,695.194,13.3,-0.04,42.66,0.366696835,1,1,1,11.245,13.594,42.66
41.679,696.524,13.3,-0.05,42.23,0.302696835,1,1,1,11.314,13.685,42.23
41.614,697.853,13.3,-0.17,41.83,0.237696835,1,0,1,11.383,99.0,41.83
41.55,699.185,13.17,1.03,41.35,0.173696835,1,0,1,11.463,99.0,41.35
41.485,700.496,13.53,-1.39,40.92,0.108696835,1,0,1,11.578,99.0,40.92
41.416,701.856,13.36,-2.11,40.53,0.039696835,1,0,1,11.574,99.0,40.53
41.38,703.179,12.94,0.85,40.23,0.003696835,1,0,1,11.503,99.0,40.23
41.266,704.474,13.02,1.24,39.98,0.110303165,1,0,1,11.498,99.0,39.98
41.169,705.782,13.19,0.51,39.73,0.207303165,1,0,1,11.474,99.0,39.73
41.098,707.104,13.28,0.08,39.45,0.278303165,1,0,1,11.424,99.0,39.45
41.033,708.433,13.29,0.0,39.16,0.343303165,1,0,1,11.368,99.0,39.16
