Local_X,Local_Y,v_Vel,v_Acc,Space_Headway,dis_cen,i_l,i_r,i_f,dis_l,dis_r,dis_f
53.128,275.124,13.59,11.2,45.42,0.506968124,1,0,1,13.607,99.0,45.42
52.604,276.392,16.07,7.28,45.92,1.030968124,1,0,1,13.916,99.0,45.92
52.465,278.177,15.95,6.34,45.96,1.169968124,1,0,1,13.96,99.0,45.96
52.405,279.665,18.16,-2.31,46.32,1.229968124,1,0,1,13.98,99.0,46.32
52.392,281.6,17.22,-4.1,46.23,1.242968124,1,0,1,13.994,99.0,46.23
52.383,283.19,16.44,11.2,46.5,1.251968124,1,0,1,14.0,99.0,46.5
52.284,284.814,18.29,11.2,46.72,1.350968124,1,0,1,14.094,99.0,46.72
52.202,286.619,21.63,-8.95,46.75,1.432968124,1,0,1,14.189,99.0,46.75
52.668,289.004,18.76,-11.2,46.29,0.966968124,1,0,1,13.788,99.0,46.29
52.801,290.941,15.41,3.09,46.09,0.833968124,1,0,1,13.413,99.0,46.09
52.831,292.341,16.73,3.53,46.47,0.803968124,1,0,1,13.334,99.0,46.47
52.837,294.157,16.69,-1.81,46.57,0.797968124,1,0,1,13.342,99.0,46.57
52.829,295.717,16.23,11.2,46.98,0.805968124,1,0,1,13.391,99.0,46.98
52.814,297.36,17.71,11.2,47.33,0.820968124,1,0,1,13.451,99.0,47.33
52.922,299.179,19.6,2.3,47.52,0.712968124,1,0,1,13.388,99.0,47.52
52.981,301.168,20.05,-2.04,47.53,0.653968124,1,0,1,13.375,99.0,47.53
52.339,303.139,20.54,-8.91,47.56,1.295968124,1,0,1,14.062,99.0,47.56
52.151,305.207,18.44,1.5,47.49,1.483968124,1,0,1,14.295,99.0,47.49
52.663,306.991,18.86,3.82,47.7,0.971968124,1,0,1,13.824,99.0,47.7
52.807,308.925,19.89,-6.77,47.77,0.827968124,1,0,1,13.742,99.0,47.77
52.637,310.885,19.02,-4.78,47.81,0.997968124,1,0,1,13.938,99.0,47.81
52.571,312.76,18.31,-1.62,47.94,1.063968124,1,0,1,14.005,99.0,47.94
52.546,314.581,18.06,-0.37,48.11,1.088968124,1,1,1,14.026,8.038,48.11
52.543,316.386,18.0,0.0,48.31,1.091968124,0,1,1,99.0,8.528,48.31
52.543,318.185,18.0,0.04,48.51,1.091968124,0,1,1,99.0,8.802,48.51
52.544,319.985,18.01,-0.07,48.71,1.090968124,0,1,1,99.0,8.998,48.71
52.545,321.788,17.93,0.66,48.9,1.089968124,1,1,1,15.006,9.154,48.9
52.546,323.575,18.29,-2.17,49.14,1.088968124,1,1,1,15.016,9.303,49.14
52.547,325.416,17.61,1.7,49.22,1.087968124,1,1,1,15.02,9.443,49.22
52.547,327.17,17.42,7.58,49.62,1.087968124,1,1,1,15.005,9.626,49.62
52.549,328.945,18.4,5.15,49.84,1.085968124,1,1,1,14.998,9.737,49.84
52.549,330.814,19.17,1.68,49.86,1.085968124,1,1,1,15.014,9.797,49.86
52.55,332.733,19.76,-3.15,49.53,1.084968124,1,1,1,15.026,9.848,49.53
52.552,334.715,19.08,-0.39,49.52,1.082968124,1,1,1,15.019,9.899,49.52
52.552,336.604,18.9,2.96,49.49,1.082968124,1,1,1,15.021,9.941,49.49
52.553,338.511,19.34,0.84,49.32,1.081968124,1,1,1,15.023,9.984,49.32
52.558,340.45,19.49,-0.05,49.09,1.076968124,1,1,1,15.013,10.032,49.09
52.562,342.414,18.93,5.75,48.83,1.072968124,1,1,1,15.02,10.078,48.83
52.567,344.281,20.86,-6.87,48.64,1.067968124,1,1,1,15.019,10.116,48.64
52.574,346.446,19.64,-11.2,48.2,1.060968124,1,1,1,15.015,10.2,48.2
52.581,348.366,18.29,-10.67,48.0,1.053968124,1,0,1,15.012,99.0,48.0
52.579,350.138,16.72,-3.71,47.88,1.055968124,1,0,1,15.017,99.0,47.88
52.582,351.788,16.14,-0.76,47.85,1.052968124,1,0,1,15.019,99.0,47.85
52.585,353.397,16.01,-0.05,47.84,1.049968124,1,0,1,15.02,99.0,47.84
52.589,354.998,16.01,0.0,47.84,1.045968124,1,0,1,15.019,99.0,47.84
52.592,356.598,16.01,-0.04,47.84,1.042968124,1,0,1,15.02,99.0,47.84
52.595,358.199,15.99,0.07,47.84,1.039968124,1,0,1,15.02,99.0,47.84
52.599,359.785,16.54,-5.68,47.84,1.035968124,1,0,1,15.02,99.0,47.84
52.603,361.465,14.63,7.0,47.79,1.031968124,1,0,1,15.019,99.0,47.79
52.603,362.849,15.87,11.2,47.98,1.031968124,1,0,1,15.035,99.0,47.98
52.603,364.48,17.22,10.59,47.93,1.031968124,1,0,1,15.029,99.0,47.93
52.613,366.26,18.79,3.62,47.79,1.021968124,1,0,1,15.012,99.0,47.79
52.617,368.16,19.35,0.78,47.73,1.017968124,1,0,1,15.02,99.0,47.73
52.621,370.1,19.48,0.13,47.66,1.013968124,1,0,1,15.02,99.0,47.66
52.625,372.048,19.49,0.06,46.63,1.009968124,1,0,1,15.019,99.0,46.63
52.63,373.998,19.5,0.0,45.87,1.004968124,1,0,1,15.018,99.0,45.87
52.634,375.946,19.61,-1.17,45.46,1.000968124,1,0,1,15.018,99.0,45.46
52.638,377.918,19.0,3.84,45.12,0.996968124,1,0,1,15.028,99.0,45.12
52.643,379.826,18.88,11.2,44.95,0.991968124,1,0,1,15.016,99.0,44.95
52.74,381.71,22.15,-11.2,45.09,0.894968124,1,0,1,14.922,99.0,45.09
52.827,384.046,19.68,-11.2,44.25,0.807968124,1,0,1,14.847,99.0,44.25
52.324,385.949,18.03,-5.62,43.56,1.310968124,1,0,1,15.337,99.0,43.56
52.194,387.719,17.14,-0.8,42.67,1.440968124,1,0,1,15.463,99.0,42.67
52.138,389.428,17.01,0.0,42.57,1.496968124,1,0,1,15.516,99.0,42.57
52.124,391.128,17.01,-0.03,43.71,1.510968124,1,0,1,15.526,99.0,43.71
52.117,392.829,17.0,0.0,43.72,1.517968124,1,0,1,15.529,99.0,43.72
52.109,394.529,17.0,0.0,44.29,1.525968124,1,0,1,15.533,99.0,44.29
