Local_X,Local_Y,v_Vel,v_Acc,Space_Headway,dis_cen,i_l,i_r,i_f,dis_l,dis_r,dis_f
3.325,1137.985,39.81,-2.44,65.95,1.284593284,0,0,1,99.0,99.0,65.95
3.35,1141.952,39.44,-0.8,65.98,1.259593284,0,0,1,99.0,99.0,65.98
3.41,1145.892,39.32,-0.16,66.04,1.199593284,0,0,1,99.0,99.0,66.04
3.478,1149.823,39.27,0.28,66.11,1.131593284,0,0,1,99.0,99.0,66.11
3.548,1153.747,39.43,-1.07,66.18,1.061593284,0,0,1,99.0,99.0,66.18
3.617,1157.696,39.1,0.86,66.23,0.992593284,0,0,1,99.0,99.0,66.23
3.678,1161.602,39.02,3.59,66.33,0.931593284,1,0,1,13.237,99.0,66.33
3.772,1165.52,39.49,2.4,66.4,0.837593284,1,0,1,13.187,99.0,66.4
3.814,1169.481,39.84,0.82,66.45,0.795593284,1,0,1,13.189,99.0,66.45
3.82,1173.467,40.08,-1.05,66.48,0.789593284,1,0,1,13.226,99.0,66.48
3.818,1177.479,39.85,-0.06,65.94,0.791593284,1,0,1,13.284,99.0,65.94
3.816,1181.456,39.8,1.04,66.13,0.793593284,1,0,1,13.346,99.0,66.13
3.837,1185.443,39.96,0.24,66.59,0.772593284,1,0,1,13.385,99.0,66.59
3.864,1189.44,40.0,0.02,67.19,0.745593284,1,0,1,13.418,99.0,67.19
3.89,1193.44,40.0,0.0,67.85,0.719593284,1,0,1,13.452,99.0,67.85
3.917,1197.44,40.0,0.0,68.52,0.692593284,1,0,1,13.485,99.0,68.52
3.943,1201.44,40.0,0.0,69.21,0.666593284,1,0,1,13.519,99.0,69.21
3.969,1205.44,40.0,0.04,69.89,0.640593284,1,0,1,13.552,99.0,69.89
3.997,1209.44,40.0,0.0,70.57,0.612593284,1,0,1,13.584,99.0,70.57
4.023,1213.44,40.01,-0.08,71.26,0.586593284,1,0,1,13.618,99.0,71.26
4.049,1217.441,40.0,0.0,71.89,0.560593284,1,0,1,13.651,99.0,71.89
4.076,1221.441,39.99,0.08,72.62,0.533593284,1,0,1,13.678,99.0,72.62
4.103,1225.44,40.0,0.0,73.34,0.506593284,0,0,1,99.0,99.0,73.34
4.13,1229.43,40.43,-4.5,74.28,0.479593284,0,0,1,99.0,99.0,74.28
4.156,1233.463,40.39,-11.2,74.72,0.453593284,0,0,1,99.0,99.0,74.72
4.182,1237.438,37.75,11.2,74.97,0.427593284,0,0,1,99.0,99.0,74.97
4.197,1240.855,42.28,11.2,75.18,0.412593284,0,0,1,99.0,99.0,75.18
4.244,1245.051,44.55,11.2,75.05,0.365593284,1,0,1,12.468,99.0,75.05
4.268,1249.556,46.14,6.83,75.14,0.341593284,1,0,1,12.413,99.0,75.14
4.258,1254.209,47.2,1.53,74.65,0.351593284,1,0,1,12.391,99.0,74.65
4.225,1258.94,47.4,0.71,74.41,0.384593284,1,0,1,12.393,99.0,74.41
4.188,1263.68,47.54,0.06,73.74,0.421593284,1,0,1,12.399,99.0,73.74
4.152,1268.437,47.57,-0.47,73.11,0.457593284,1,0,1,12.397,99.0,73.11
4.108,1273.191,47.5,-0.12,73.1,0.501593284,1,0,1,12.401,99.0,73.1
