Local_X,Local_Y,v_Vel,v_Acc,Space_Headway,dis_cen,i_l,i_r,i_f,dis_l,dis_r,dis_f
67.485,684.234,19.59,-3.86,43.45,0.191701884,0,1,1,99.0,13.848,43.45
67.49,686.181,19.17,-4.82,43.33,0.196701884,0,1,1,99.0,14.039,43.33
67.494,688.069,18.76,-3.87,43.19,0.200701884,0,1,1,99.0,14.218,43.19
67.497,689.912,18.47,-1.88,43.06,0.203701884,0,1,1,99.0,14.397,43.06
67.501,691.739,18.35,-0.35,42.98,0.207701884,0,1,1,99.0,14.576,42.98
67.504,693.568,18.33,0.15,42.97,0.210701884,0,1,1,99.0,14.755,42.97
67.508,695.402,18.34,0.08,43.02,0.214701884,0,1,1,99.0,14.931,43.02
67.511,697.237,18.35,0.0,43.04,0.217701884,0,1,1,99.0,15.123,43.04
67.515,699.071,18.35,0.0,42.99,0.221701884,0,1,1,99.0,15.314,42.99
67.519,700.906,18.35,0.0,42.78,0.225701884,0,1,1,99.0,15.438,42.78
67.522,702.741,18.35,0.0,42.46,0.228701884,0,1,1,99.0,15.526,42.46
67.526,704.575,18.35,0.0,41.98,0.232701884,0,1,1,99.0,15.554,41.98
67.529,706.41,18.35,0.0,41.44,0.235701884,0,1,1,99.0,15.548,41.44
67.533,708.244,18.35,0.0,40.88,0.239701884,0,0,1,99.0,99.0,40.88
67.537,710.079,18.35,0.0,40.34,0.243701884,0,0,1,99.0,99.0,40.34
67.54,711.913,18.35,0.05,39.81,0.246701884,0,1,1,99.0,16.485,39.81
67.544,713.747,18.36,0.21,39.27,0.250701884,0,1,1,99.0,16.909,39.27
67.547,715.586,18.37,0.07,38.74,0.253701884,0,1,1,99.0,17.34,38.74
67.556,717.433,18.28,-1.48,38.19,0.262701884,0,1,1,99.0,17.792,38.19
67.555,719.275,17.95,-4.78,37.65,0.261701884,0,1,1,99.0,18.24,37.65
67.532,721.07,17.31,-8.28,37.15,0.238701884,0,1,1,99.0,18.66,37.15
67.501,722.768,16.47,-9.27,36.75,0.207701884,0,1,1,99.0,19.057,36.75
67.475,724.351,15.72,-6.34,36.47,0.181701884,0,0,1,99.0,99.0,36.47
67.468,725.874,15.22,-3.45,36.25,0.174701884,0,0,1,99.0,99.0,36.25
67.471,727.389,14.69,-5.55,36.03,0.177701884,0,0,1,99.0,99.0,36.03
