Local_X,Local_Y,v_Vel,v_Acc,Space_Headway,dis_cen,i_l,i_r,i_f,dis_l,dis_r,dis_f
15.451,975.558,25.0,0.0,63.83,1.595018754,1,0,1,10.503,99.0,63.83
15.453,978.058,25.0,0.0,63.39,1.593018754,1,0,1,10.503,99.0,63.39
15.455,980.558,25.0,0.0,62.9,1.591018754,1,0,1,10.504,99.0,62.9
15.458,983.058,25.0,0.04,62.41,1.588018754,1,0,1,10.504,99.0,62.41
15.461,985.558,25.0,0.0,61.9,1.585018754,1,0,1,10.504,99.0,61.9
15.463,988.058,25.01,-0.04,61.41,1.583018754,1,0,1,10.503,99.0,61.41
15.466,990.559,25.0,0.0,60.89,1.580018754,1,0,1,10.503,99.0,60.89
15.469,993.059,25.0,0.0,60.41,1.577018754,1,0,1,10.503,99.0,60.41
15.471,995.563,24.85,1.56,59.92,1.575018754,1,0,1,10.504,99.0,59.92
15.473,998.06,24.64,6.0,59.39,1.573018754,1,0,1,10.504,99.0,59.39
15.476,1000.552,26.47,-11.2,58.85,1.570018754,1,0,1,10.504,99.0,58.85
15.492,1003.312,24.05,-11.2,58.03,1.554018754,1,0,1,10.49,99.0,58.03
15.482,1005.548,22.02,11.2,57.74,1.564018754,1,0,1,10.503,99.0,57.74
15.475,1007.692,25.03,-1.36,57.53,1.571018754,1,0,1,10.525,99.0,57.53
15.492,1010.398,24.05,-11.2,56.77,1.554018754,1,0,1,10.498,99.0,56.77
15.504,1012.831,22.02,-11.2,56.28,1.542018754,1,0,1,10.479,99.0,56.28
15.491,1015.049,18.61,10.53,56.0,1.555018754,1,0,1,10.51,99.0,56.0
15.481,1016.834,20.51,11.2,56.16,1.565018754,1,0,1,10.523,99.0,56.16
15.495,1018.978,22.95,-8.13,55.96,1.551018754,1,0,1,10.521,99.0,55.96
15.513,1021.245,22.13,-9.24,55.63,1.533018754,1,0,1,10.518,99.0,55.63
15.517,1023.411,20.8,-4.1,55.41,1.529018754,1,0,1,10.527,99.0,55.41
15.53,1025.467,20.17,-0.92,55.3,1.516018754,1,0,1,10.539,99.0,55.3
15.541,1027.479,20.03,-0.15,55.14,1.505018754,1,0,1,10.531,99.0,55.14
15.554,1029.481,20.01,-0.06,55.41,1.492018754,1,0,1,10.531,99.0,55.41
15.566,1031.481,19.99,0.04,55.28,1.480018754,1,0,1,10.531,99.0,55.28
15.578,1033.48,20.0,0.0,54.97,1.468018754,1,0,1,10.531,99.0,54.97
15.59,1035.481,20.0,0.0,54.53,1.456018754,1,0,1,10.531,99.0,54.53
15.602,1037.48,20.0,0.0,54.04,1.444018754,1,0,1,10.531,99.0,54.04
15.614,1039.481,20.0,0.0,53.54,1.432018754,1,0,1,10.531,99.0,53.54
15.626,1041.48,20.0,0.03,53.05,1.420018754,1,0,1,10.531,99.0,53.05
15.638,1043.481,20.01,-0.03,52.54,1.408018754,1,0,1,10.531,99.0,52.54
15.651,1045.481,20.0,0.0,52.04,1.395018754,1,0,1,10.531,99.0,52.04
15.663,1047.48,20.02,-0.25,51.55,1.383018754,1,0,1,10.531,99.0,51.55
15.675,1049.486,19.86,1.2,51.04,1.371018754,1,0,1,10.534,99.0,51.04
15.687,1051.465,20.25,-1.23,50.56,1.359018754,1,0,1,10.475,99.0,50.56
15.691,1053.492,20.32,-4.41,50.03,1.355018754,1,0,1,10.586,99.0,50.03
15.666,1055.504,19.75,-3.05,49.52,1.380018754,1,0,1,10.735,99.0,49.52
15.766,1057.464,19.29,-1.02,49.06,1.280018754,1,0,1,10.734,99.0,49.06
15.867,1059.387,19.13,-0.13,48.64,1.179018754,1,0,1,10.724,99.0,48.64
15.936,1061.299,19.11,0.0,48.23,1.110018754,1,0,1,10.745,99.0,48.23
15.998,1063.21,19.11,0.0,47.82,1.048018754,1,0,1,10.771,99.0,47.82
16.059,1065.121,19.11,0.04,47.4,0.987018754,1,0,1,10.8,99.0,47.4
16.121,1067.032,19.11,0.0,46.99,0.925018754,1,0,1,10.828,99.0,46.99
16.182,1068.943,19.12,-0.04,46.58,0.864018754,1,0,1,10.857,99.0,46.58
16.242,1070.855,19.11,0.0,46.17,0.804018754,1,0,1,10.886,99.0,46.17
