Local_X,Local_Y,v_Vel,v_Acc,Space_Headway,dis_cen,i_l,i_r,i_f,dis_l,dis_r,dis_f
55.134,1186.589,20.0,0.0,78.59,1.499031876,0,1,1,99.0,12.609,78.59
55.147,1188.589,20.0,0.0,79.63,1.512031876,0,1,1,99.0,12.623,79.63
55.16,1190.589,20.0,0.0,80.63,1.525031876,0,1,1,99.0,12.637,80.63
55.174,1192.589,20.0,0.0,81.57,1.539031876,0,1,1,99.0,12.651,81.57
55.187,1194.589,20.0,0.0,82.5,1.552031876,0,1,1,99.0,12.665,82.5
55.201,1196.589,20.0,0.0,83.43,1.566031876,1,1,1,11.849,12.68,83.43
55.214,1198.589,20.0,0.0,84.36,1.579031876,1,1,1,11.849,12.686,84.36
55.227,1200.589,20.0,0.0,85.29,1.592031876,1,1,1,11.863,12.689,85.29
55.241,1202.589,20.0,0.0,86.21,1.606031876,1,1,1,11.875,12.706,86.21
55.254,1204.589,20.0,0.04,87.18,1.619031876,1,0,1,11.888,99.0,87.18
55.267,1206.589,20.0,0.0,87.97,1.632031876,1,0,1,11.903,99.0,87.97
55.28,1208.586,20.15,-1.59,89.26,1.645031876,1,0,1,11.916,99.0,89.26
55.293,1210.584,20.58,-8.29,90.16,1.658031876,1,0,1,11.929,99.0,90.16
55.307,1212.664,17.81,11.2,90.77,1.672031876,1,0,1,11.942,99.0,90.77
55.306,1214.282,20.67,11.2,91.73,1.671031876,1,0,1,11.97,99.0,91.73
55.454,1216.339,22.54,11.2,92.2,1.819031876,1,0,1,11.849,99.0,92.2
55.648,1218.655,24.21,4.28,92.13,2.013031876,1,0,1,11.681,99.0,92.13
55.306,1221.103,24.78,1.89,92.46,1.671031876,1,0,1,12.036,99.0,92.46
54.873,1223.585,25.13,0.37,92.46,1.238031876,1,0,1,12.508,99.0,92.46
54.397,1226.102,25.34,-2.04,92.57,0.762031876,1,0,1,13.014,99.0,92.57
53.813,1228.632,24.99,-0.71,93.23,0.178031876,1,0,1,13.672,99.0,93.23
53.135,1231.122,24.84,0.75,93.67,0.499968124,1,0,1,14.482,99.0,93.67
53.005,1233.61,24.95,0.29,93.89,0.629968124,1,0,1,14.473,99.0,93.89
52.97,1236.107,24.99,0.05,93.67,0.664968124,0,0,1,99.0,99.0,93.67
52.98,1238.594,25.48,-5.13,93.96,0.654968124,0,0,1,99.0,99.0,93.96
52.996,1241.141,25.24,-11.2,93.97,0.638968124,0,0,1,99.0,99.0,93.97
53.013,1243.587,22.72,11.2,94.19,0.621968124,0,0,1,99.0,99.0,94.19
53.035,1245.452,27.67,11.2,95.15,0.599968124,0,0,1,99.0,99.0,95.15
53.099,1248.173,30.09,11.2,95.35,0.535968124,0,0,1,99.0,99.0,95.35
53.065,1251.231,31.67,7.3,95.54,0.569968124,0,0,1,99.0,99.0,95.54
52.983,1254.44,32.8,1.68,95.09,0.651968124,0,0,1,99.0,99.0,95.09
52.876,1257.73,33.07,0.23,94.43,0.758968124,0,0,1,99.0,99.0,94.43
52.761,1261.052,32.55,5.91,94.25,0.873968124,0,0,1,99.0,99.0,94.25
52.645,1264.3,33.8,0.61,93.75,0.989968124,0,0,1,99.0,99.0,93.75
52.53,1267.714,34.11,-5.03,93.09,1.104968124,0,0,1,99.0,99.0,93.09
52.413,1271.094,33.35,-1.39,92.58,1.221968124,0,0,1,99.0,99.0,92.58
52.29,1274.421,33.12,-0.1,92.21,1.344968124,0,0,1,99.0,99.0,92.21
52.165,1277.732,33.11,0.0,91.81,1.469968124,0,0,1,99.0,99.0,91.81
52.04,1281.044,33.11,-0.03,91.92,1.594968124,0,0,1,99.0,99.0,91.92
