Local_X,Local_Y,v_Vel,v_Acc,Space_Headway,dis_cen,i_l,i_r,i_f,dis_l,dis_r,dis_f
4.55,577.555,66.26,2.9,361.13,0.541951418,0,0,1,99.0,99.0,361.13
4.566,584.234,66.25,-3.09,358.45,0.525951418,0,0,1,99.0,99.0,358.45
4.58,590.866,65.83,-6.21,355.82,0.511951418,0,0,1,99.0,99.0,355.82
4.593,597.401,65.44,-3.08,353.29,0.498951418,0,0,1,99.0,99.0,353.29
4.606,603.889,65.44,3.13,350.78,0.485951418,0,0,1,99.0,99.0,350.78
4.619,610.425,65.84,6.24,348.22,0.472951418,0,0,1,99.0,99.0,348.22
4.632,617.058,66.25,3.09,345.61,0.459951418,0,0,1,99.0,99.0,345.61
4.639,623.738,66.26,-2.94,343.1,0.452951418,0,0,1,99.0,99.0,343.1
4.646,630.373,65.87,-6.01,340.74,0.445951418,0,0,1,99.0,99.0,340.74
4.652,636.925,65.36,-4.89,338.62,0.439951418,1,0,1,13.26,99.0,338.62
4.659,643.416,65.01,-1.85,336.63,0.432951418,1,0,1,13.269,99.0,336.63
4.667,649.885,64.99,1.38,334.68,0.424951418,1,0,1,13.308,99.0,334.68
4.674,656.371,65.28,4.32,332.7,0.417951418,1,0,1,13.334,99.0,332.7
4.68,662.9,65.86,7.37,330.67,0.411951418,1,0,1,13.31,99.0,330.67
4.712,669.507,66.7,9.62,328.56,0.379951418,1,0,1,13.218,99.0,328.56
4.689,676.218,67.7,10.55,326.35,0.402951418,1,0,1,13.149,99.0,326.35
4.605,683.04,68.75,10.61,324.03,0.486951418,1,0,1,13.156,99.0,324.03
4.468,689.978,69.71,9.03,321.57,0.623951418,1,0,1,13.214,99.0,321.57
4.271,697.019,70.4,5.13,319.02,0.820951418,1,0,1,12.791,99.0,319.02
4.022,704.126,70.57,-1.18,316.45,1.069951418,1,0,1,12.862,99.0,316.45
3.765,711.224,70.12,-8.0,313.96,1.326951418,1,0,1,12.949,99.0,313.96
3.533,718.209,69.08,-11.2,311.67,1.558951418,1,0,1,13.007,99.0,311.67
3.369,725.042,67.68,-11.2,309.62,1.722951418,1,0,1,12.996,99.0,309.62
3.256,731.752,66.46,-10.62,307.79,1.835951418,1,0,1,12.935,99.0,307.79
3.219,738.291,65.86,-2.03,306.28,1.872951418,1,0,1,12.799,99.0,306.28
3.26,744.822,65.9,4.33,304.95,1.831951418,1,0,1,12.583,99.0,304.95
3.283,751.433,66.22,3.62,303.73,1.808951418,0,0,1,99.0,99.0,303.73
3.305,758.112,66.28,-2.36,302.65,1.786951418,0,0,1,99.0,99.0,302.65
3.327,764.764,65.81,-7.54,301.76,1.764951418,0,0,1,99.0,99.0,301.76
3.35,771.322,64.99,-9.38,301.16,1.741951418,1,0,1,13.301,99.0,301.16
3.372,777.764,64.17,-7.71,300.76,1.719951418,1,0,1,13.107,99.0,300.76
3.393,784.112,63.66,-2.99,300.43,1.698951418,1,0,1,12.951,99.0,300.43
3.42,790.423,63.66,2.97,300.07,1.671951418,1,0,1,12.827,99.0,300.07
3.461,796.771,64.17,7.72,299.52,1.630951418,1,0,1,12.724,99.0,299.52
3.504,803.213,64.99,9.39,298.77,1.587951418,1,0,1,12.723,99.0,298.77
3.546,809.771,65.81,7.53,297.75,1.545951418,1,0,1,12.697,99.0,297.75
3.591,816.421,66.29,2.62,296.59,1.500951418,1,0,1,12.669,99.0,296.59
