Local_X,Local_Y,v_Vel,v_Acc,Space_Headway,dis_cen,i_l,i_r,i_f,dis_l,dis_r,dis_f
51.098,876.729,38.43,-6.15,115.55,2.536968124,0,0,1,99.0,99.0,115.55
51.112,880.821,35.88,-11.2,114.13,2.522968124,0,0,1,99.0,99.0,114.13
51.179,884.666,31.91,-11.2,112.84,2.455968124,0,0,1,99.0,99.0,112.84
51.3,887.811,29.91,-4.65,112.21,2.334968124,0,0,1,99.0,99.0,112.21
50.999,890.757,28.89,4.39,111.77,2.635968124,0,0,1,99.0,99.0,111.77
50.902,893.668,29.49,2.51,111.36,2.732968124,0,0,1,99.0,99.0,111.36
50.87,896.631,29.87,0.7,110.89,2.764968124,0,0,1,99.0,99.0,110.89
50.868,899.622,29.98,0.13,110.4,2.766968124,0,0,1,99.0,99.0,110.4
50.871,902.62,30.0,0.0,109.89,2.763968124,0,0,1,99.0,99.0,109.89
50.874,905.62,30.0,0.0,109.44,2.760968124,0,0,1,99.0,99.0,109.44
50.877,908.62,30.0,0.0,108.89,2.757968124,0,0,1,99.0,99.0,108.89
50.881,911.62,30.0,0.0,108.24,2.753968124,0,0,1,99.0,99.0,108.24
50.884,914.616,30.15,-1.56,107.67,2.750968124,0,0,1,99.0,99.0,107.67
50.887,917.619,30.36,-5.96,107.15,2.747968124,0,0,1,99.0,99.0,107.15
50.89,920.628,28.53,11.2,106.64,2.744968124,0,0,1,99.0,99.0,106.64
50.88,923.373,30.89,11.2,106.4,2.754968124,0,0,1,99.0,99.0,106.4
50.896,926.577,33.37,-10.28,105.69,2.738968124,0,0,1,99.0,99.0,105.69
50.908,929.863,32.3,-10.2,104.91,2.726968124,0,0,1,99.0,99.0,104.91
50.919,933.044,30.98,-6.5,104.23,2.715968124,0,0,1,99.0,99.0,104.23
51.103,936.109,30.02,-2.43,103.66,2.531968124,0,0,1,99.0,99.0,103.66
50.995,939.099,29.49,1.09,103.17,2.639968124,0,0,1,99.0,99.0,103.17
50.353,942.048,29.57,1.96,102.72,3.281968124,0,0,1,99.0,99.0,102.72
50.209,945.016,29.86,0.75,102.24,3.425968124,0,0,1,99.0,99.0,102.24
50.161,948.007,29.97,0.17,101.83,3.473968124,0,0,1,99.0,99.0,101.83
50.156,951.005,30.01,-0.03,101.07,3.478968124,0,0,1,99.0,99.0,101.07
50.159,954.006,30.0,-0.04,100.63,3.475968124,0,0,1,99.0,99.0,100.63
50.163,957.006,29.99,0.07,100.33,3.471968124,0,0,1,99.0,99.0,100.33
50.165,960.005,30.01,-0.03,100.16,3.469968124,0,0,1,99.0,99.0,100.16
50.169,963.006,30.0,-0.04,100.03,3.465968124,0,0,1,99.0,99.0,100.03
50.171,966.006,29.99,0.07,99.91,3.463968124,0,0,1,99.0,99.0,99.91
