Local_X,Local_Y,v_Vel,v_Acc,Space_Headway,dis_cen,i_l,i_r,i_f,dis_l,dis_r,dis_f
6.613,362.85,44.89,11.2,63.44,2.003406716,0,0,1,99.0,99.0,63.44
6.624,367.551,46.26,-11.2,63.33,2.014406716,0,0,1,99.0,99.0,63.33
6.659,372.693,40.32,-11.2,62.94,2.049406716,0,0,1,99.0,99.0,62.94
6.741,376.662,37.06,11.2,63.21,2.131406716,0,0,1,99.0,99.0,63.21
6.828,380.112,40.74,11.2,64.26,2.218406716,0,0,1,99.0,99.0,64.26
6.358,384.213,42.4,11.2,64.28,1.748406716,0,0,1,99.0,99.0,64.28
6.213,388.508,44.05,4.82,64.16,1.603406716,0,0,1,99.0,99.0,64.16
6.14,392.943,44.7,2.01,64.05,1.530406716,0,0,1,99.0,99.0,64.05
6.117,397.421,44.98,1.23,64.0,1.507406716,0,0,1,99.0,99.0,64.0
6.069,401.908,45.89,-7.4,64.0,1.459406716,0,0,1,99.0,99.0,64.0
5.995,406.498,45.17,-11.2,64.15,1.385406716,0,0,1,99.0,99.0,64.15
6.244,410.978,43.85,-11.2,63.88,1.634406716,0,0,1,99.0,99.0,63.88
6.231,415.342,41.83,-3.11,64.03,1.621406716,0,0,1,99.0,99.0,64.03
6.15,419.477,41.15,4.34,63.95,1.540406716,0,0,1,99.0,99.0,63.95
6.12,423.631,41.32,6.31,64.24,1.510406716,0,0,1,99.0,99.0,64.24
6.096,427.763,42.6,0.56,64.21,1.486406716,0,0,1,99.0,99.0,64.21
6.072,432.053,42.87,-4.4,64.05,1.462406716,0,0,1,99.0,99.0,64.05
6.009,436.315,42.1,-0.06,64.13,1.399406716,0,0,1,99.0,99.0,64.13
5.9,440.507,42.53,-4.07,64.71,1.290406716,0,0,1,99.0,99.0,64.71
5.79,444.781,41.28,3.14,64.71,1.180406716,0,0,1,99.0,99.0,64.71
5.692,448.882,41.27,11.2,64.76,1.082406716,0,0,1,99.0,99.0,64.76
5.547,453.057,42.7,8.41,64.83,0.937406716,0,0,1,99.0,99.0,64.83
5.476,457.373,43.94,2.93,64.86,0.866406716,0,0,1,99.0,99.0,64.86
5.454,461.783,44.4,0.54,64.83,0.844406716,0,0,1,99.0,99.0,64.83
5.443,466.227,44.53,-0.35,64.79,0.833406716,0,0,1,99.0,99.0,64.79
5.433,470.68,44.45,0.04,64.73,0.823406716,0,0,1,99.0,99.0,64.73
5.423,475.122,44.44,0.29,64.69,0.813406716,0,0,1,99.0,99.0,64.69
5.417,479.567,44.57,-0.8,64.64,0.807406716,0,0,1,99.0,99.0,64.64
5.415,484.032,44.11,2.94,64.57,0.805406716,0,0,1,99.0,99.0,64.57
5.412,488.427,45.02,-2.23,64.58,0.802406716,0,0,1,99.0,99.0,64.58
5.414,492.937,45.28,-10.07,64.47,0.804406716,0,0,1,99.0,99.0,64.47
5.395,497.422,43.97,-6.95,64.38,0.785406716,0,0,1,99.0,99.0,64.38
