Local_X,Local_Y,v_Vel,v_Acc,Space_Headway,dis_cen,i_l,i_r,i_f,dis_l,dis_r,dis_f
53.721,731.248,24.35,-1.81,84.29,0.086031876,0,1,1,99.0,13.1,84.29
53.725,733.653,24.35,1.89,84.52,0.090031876,0,1,1,99.0,13.14,84.52
53.733,736.079,24.57,3.93,84.74,0.098031876,0,1,1,99.0,13.249,84.74
53.742,738.566,24.87,2.1,84.91,0.107031876,0,1,1,99.0,13.34,84.91
53.75,741.08,25.0,0.0,85.04,0.115031876,0,1,1,99.0,13.354,85.04
53.759,743.58,25.0,0.0,85.19,0.124031876,0,1,1,99.0,13.319,85.19
53.767,746.08,25.0,0.0,85.32,0.132031876,0,1,1,99.0,13.208,85.32
53.775,748.58,25.0,0.0,85.48,0.140031876,0,1,1,99.0,13.121,85.48
53.784,751.08,25.0,0.0,85.67,0.149031876,0,1,1,99.0,13.035,85.67
53.792,753.58,25.0,0.0,85.91,0.157031876,0,1,1,99.0,12.94,85.91
53.801,756.08,25.0,0.0,86.31,0.166031876,0,1,1,99.0,12.853,86.31
53.809,758.58,25.0,0.0,86.82,0.174031876,0,1,1,99.0,12.811,86.82
53.818,761.08,25.0,0.0,87.48,0.183031876,0,1,1,99.0,12.829,87.48
53.826,763.58,25.0,0.0,88.17,0.191031876,0,1,1,99.0,12.893,88.17
53.834,766.08,25.0,0.0,88.83,0.199031876,0,1,1,99.0,12.963,88.83
53.843,768.58,25.0,-0.04,89.49,0.208031876,0,1,1,99.0,13.027,89.49
53.851,771.08,24.99,-0.08,90.16,0.216031876,0,1,1,99.0,13.089,90.16
53.86,773.577,25.0,0.19,90.84,0.225031876,0,1,1,99.0,13.152,90.84
53.869,776.073,25.07,1.01,91.47,0.234031876,0,1,1,99.0,13.216,91.47
53.878,778.577,25.22,2.09,91.99,0.243031876,0,1,1,99.0,13.279,91.99
53.884,781.116,25.36,1.14,92.34,0.249031876,0,1,1,99.0,13.339,92.34
53.887,783.667,25.37,-0.67,92.62,0.252031876,0,1,1,99.0,13.396,92.62
53.888,786.2,25.37,-0.31,92.98,0.253031876,0,1,1,99.0,13.452,92.98
53.89,788.726,25.44,1.51,93.37,0.255031876,0,1,1,99.0,13.507,93.37
53.898,791.267,25.6,2.69,93.69,0.263031876,0,1,1,99.0,13.567,93.69
53.908,793.848,25.81,1.45,93.94,0.273031876,0,1,1,99.0,13.625,93.94
53.917,796.447,25.9,0.0,94.2,0.282031876,0,1,1,99.0,13.682,94.2
53.927,799.037,25.9,0.0,94.58,0.292031876,0,1,1,99.0,13.74,94.58
53.936,801.627,25.9,0.0,95.02,0.301031876,0,1,1,99.0,13.797,95.02
53.946,804.217,25.9,0.0,95.43,0.311031876,0,1,1,99.0,13.861,95.43
53.954,806.807,25.9,0.0,95.84,0.319031876,0,1,1,99.0,13.917,95.84
53.964,809.397,25.9,0.0,96.25,0.329031876,0,1,1,99.0,13.945,96.25
53.973,811.986,25.9,0.0,96.66,0.338031876,0,1,1,99.0,13.932,96.66
53.983,814.576,25.9,0.0,97.09,0.348031876,0,1,1,99.0,13.89,97.09
53.992,817.166,25.9,0.0,97.5,0.357031876,0,1,1,99.0,13.842,97.5
54.001,819.755,25.9,0.0,97.86,0.366031876,0,1,1,99.0,13.798,97.86
54.01,822.345,25.9,0.0,98.14,0.375031876,1,1,1,11.224,13.756,98.14
54.02,824.935,25.9,0.0,98.37,0.385031876,1,1,1,11.228,13.714,98.37
54.029,827.524,25.9,0.0,98.66,0.394031876,1,1,1,11.213,13.671,98.66
54.039,830.114,25.9,0.0,99.03,0.404031876,1,0,1,11.186,99.0,99.03
54.047,832.704,25.9,0.0,99.4,0.412031876,1,0,1,11.145,99.0,99.4
54.057,835.312,25.72,-2.78,99.67,0.422031876,1,0,1,11.099,99.0,99.67
54.066,837.884,25.32,-5.2,99.92,0.431031876,1,0,1,11.058,99.0,99.92
54.076,840.376,25.04,-2.5,100.31,0.441031876,1,0,1,11.015,99.0,100.31
54.095,842.839,25.04,2.49,100.8,0.460031876,1,0,1,10.964,99.0,100.8
54.12,845.331,25.32,5.2,101.27,0.485031876,1,0,1,10.906,99.0,101.27
54.144,847.902,25.72,2.78,101.58,0.509031876,1,0,1,10.849,99.0,101.58
54.169,850.511,25.9,0.0,101.8,0.534031876,1,0,1,10.792,99.0,101.8
54.193,853.1,25.9,0.0,102.09,0.558031876,1,0,1,10.742,99.0,102.09
54.218,855.701,25.8,-1.55,102.45,0.583031876,1,0,1,10.678,99.0,102.45
54.242,858.332,25.0,-11.2,102.78,0.607031876,1,1,1,10.589,13.784,102.78
54.268,860.667,22.7,-11.2,103.32,0.633031876,1,1,1,10.493,13.812,103.32
54.28,862.7,18.83,-11.2,104.08,0.645031876,1,1,1,10.424,13.837,104.08
54.139,864.371,14.43,-11.2,105.23,0.504031876,1,1,1,10.54,13.707,105.23
53.882,865.72,11.3,-11.2,106.79,0.247031876,1,1,1,10.784,13.462,106.79
53.576,866.656,11.02,11.2,108.84,0.058968124,1,1,1,11.069,13.168,108.84
53.374,867.955,13.65,11.2,110.56,0.260968124,0,1,1,99.0,12.978,110.56
53.277,869.533,17.68,11.2,111.99,0.357968124,0,1,1,99.0,12.893,111.99
53.343,871.444,21.33,11.2,113.08,0.291968124,0,1,1,99.0,12.971,113.08
53.417,873.641,23.55,11.2,113.89,0.217968124,0,1,1,99.0,13.056,113.89
53.491,876.127,24.32,1.51,114.4,0.143968124,0,1,1,99.0,13.135,114.4
53.565,878.579,24.42,0.0,114.95,0.069968124,0,1,1,99.0,13.208,114.95
53.638,881.05,24.16,-4.21,115.48,0.003031876,0,1,1,99.0,13.279,115.48
53.713,883.464,23.55,-7.9,116.06,0.078031876,0,1,1,99.0,13.352,116.06
53.787,885.758,23.12,-3.81,116.77,0.152031876,0,1,1,99.0,13.426,116.77
53.869,888.008,23.12,3.76,117.52,0.234031876,0,1,1,99.0,13.506,117.52
53.966,890.3,23.56,8.07,118.23,0.331031876,0,1,1,99.0,13.602,118.23
