Local_X,Local_Y,v_Vel,v_Acc,Space_Headway,dis_cen,i_l,i_r,i_f,dis_l,dis_r,dis_f
55.243,564.451,37.62,-1.18,86.9,1.608031876,0,1,1,99.0,13.729,86.9
55.301,568.203,37.54,-0.55,86.65,1.666031876,0,1,1,99.0,13.793,86.65
55.361,571.951,37.5,-0.07,86.4,1.726031876,1,1,1,10.809,13.838,86.4
55.419,575.698,37.51,0.26,86.13,1.784031876,1,1,1,10.845,13.838,86.13
55.477,579.447,37.56,0.73,85.84,1.842031876,1,1,1,10.88,13.821,85.84
55.534,583.209,37.61,0.45,85.56,1.899031876,1,1,1,10.916,13.822,85.56
55.592,586.991,37.48,-2.44,85.27,1.957031876,1,1,1,10.952,13.865,85.27
55.631,590.758,36.96,-7.53,85.01,1.996031876,1,1,1,11.006,13.909,85.01
55.725,594.427,36.21,-8.86,84.82,2.090031876,1,0,1,11.005,99.0,84.82
55.849,597.967,35.73,-2.6,84.76,2.214031876,1,0,1,10.982,99.0,84.76
55.993,601.46,35.97,7.62,84.8,2.358031876,1,0,1,10.933,99.0,84.8
56.075,605.085,37.03,11.2,84.85,2.440031876,1,0,1,10.901,99.0,84.85
56.133,608.858,38.45,11.2,84.87,2.498031876,1,0,1,10.843,99.0,84.87
56.125,612.776,39.54,8.26,84.87,2.490031876,1,0,1,10.806,99.0,84.87
56.123,616.824,39.97,0.3,84.8,2.488031876,0,1,1,99.0,13.478,84.8
56.137,620.873,39.69,-6.64,84.73,2.502031876,0,1,1,99.0,13.49,84.73
56.188,624.834,38.85,-10.35,84.73,2.553031876,0,1,1,99.0,13.538,84.73
56.251,628.673,37.82,-11.0,84.85,2.616031876,0,1,1,99.0,13.599,84.85
56.303,632.384,36.88,-8.34,85.09,2.668031876,0,1,1,99.0,13.648,85.09
56.314,636.002,36.27,-4.0,85.44,2.679031876,0,1,1,99.0,13.656,85.44
56.307,639.586,36.0,-0.77,85.79,2.672031876,0,1,1,99.0,13.646,85.79
56.311,643.173,35.96,0.35,86.07,2.676031876,0,1,1,99.0,13.648,86.07
56.313,646.775,35.96,-0.29,86.32,2.678031876,0,1,1,99.0,13.647,86.32
56.316,650.367,35.97,0.17,86.61,2.681031876,0,1,1,99.0,13.648,86.61
56.319,653.942,36.21,3.73,87.03,2.684031876,0,1,1,99.0,13.648,87.03
56.33,657.54,36.92,10.12,87.52,2.695031876,0,1,1,99.0,13.657,87.52
56.317,661.304,38.27,11.2,87.87,2.682031876,0,1,1,99.0,13.641,87.87
56.258,665.234,40.15,11.2,88.05,2.623031876,0,1,1,99.0,13.579,88.05
56.168,669.343,42.1,11.2,88.04,2.533031876,0,1,1,99.0,13.486,88.04
56.032,673.612,43.63,11.2,87.87,2.397031876,0,1,1,99.0,13.343,87.87
55.869,678.076,44.5,4.49,87.5,2.234031876,0,1,1,99.0,13.174,87.5
55.716,682.581,44.78,0.2,87.1,2.081031876,0,1,1,99.0,13.015,87.1
55.562,687.067,44.77,-0.64,86.71,1.927031876,0,1,1,99.0,12.853,86.71
55.412,691.54,44.7,-0.6,86.37,1.777031876,0,0,1,99.0,99.0,86.37
55.255,696.008,44.64,-0.79,86.02,1.620031876,1,0,1,8.597,99.0,86.02
55.083,700.466,44.58,-0.39,85.66,1.448031876,1,0,1,8.749,99.0,85.66
54.905,704.917,44.58,0.37,85.3,1.270031876,1,0,1,8.907,99.0,85.3
54.733,709.374,44.63,0.8,84.94,1.098031876,1,0,1,9.059,99.0,84.94
54.576,713.842,44.7,0.64,84.61,0.941031876,1,0,1,9.197,99.0,84.61
54.427,718.318,44.74,0.21,84.3,0.792031876,1,0,1,9.326,99.0,84.3
54.273,722.809,44.62,-2.14,83.98,0.638031876,1,0,1,9.46,99.0,83.98
54.119,727.271,44.32,-3.96,83.67,0.484031876,1,0,1,9.595,99.0,83.67
53.966,731.672,44.1,-1.88,83.3,0.331031876,1,0,1,9.727,99.0,83.3
53.829,736.052,44.1,1.87,82.79,0.194031876,0,0,1,99.0,99.0,82.79
53.696,740.453,44.32,3.96,82.12,0.061031876,1,0,1,20.308,99.0,82.12
53.553,744.913,44.64,2.36,81.23,0.081968124,1,0,1,20.294,99.0,81.23
53.422,749.403,44.81,0.6,80.19,0.212968124,1,0,1,20.27,99.0,80.19
53.356,753.886,44.88,0.77,79.15,0.278968124,1,0,1,20.181,99.0,79.15
53.329,758.379,44.94,0.61,78.08,0.305968124,1,0,1,20.054,99.0,78.08
53.368,762.878,44.99,0.27,76.94,0.266968124,1,0,1,19.861,99.0,76.94
53.418,767.38,45.0,0.03,75.77,0.216968124,1,0,1,19.677,99.0,75.77
53.459,771.881,45.01,-0.03,74.64,0.175968124,1,0,1,19.443,99.0,74.64
53.499,776.388,44.94,-1.06,73.55,0.135968124,1,0,1,19.151,99.0,73.55
53.54,780.888,44.73,-2.9,72.46,0.094968124,1,0,1,18.898,99.0,72.46
53.581,785.365,44.31,-5.6,71.29,0.053968124,1,0,1,18.725,99.0,71.29
53.622,789.796,43.52,-9.82,70.09,0.012968124,1,0,1,18.603,99.0,70.09
53.662,794.09,42.28,-11.2,68.99,0.027031876,1,0,1,13.667,99.0,68.99
53.737,798.227,40.66,-11.2,68.04,0.102031876,1,0,1,13.545,99.0,68.04
53.821,802.208,38.91,-11.2,67.27,0.186031876,1,0,1,13.429,99.0,67.27
53.94,806.045,37.53,-11.14,66.66,0.305031876,1,0,1,13.298,99.0,66.66
54.047,809.696,36.74,-4.26,66.24,0.412031876,1,0,1,13.194,99.0,66.24
54.151,813.317,36.47,-0.12,65.89,0.516031876,1,0,1,13.095,99.0,65.89
54.255,816.957,36.48,0.52,65.46,0.620031876,1,0,1,12.994,99.0,65.46
54.359,820.611,36.52,0.16,64.9,0.724031876,1,0,1,12.893,99.0,64.9
54.464,824.267,36.5,-0.33,64.29,0.829031876,1,0,1,12.791,99.0,64.29
54.58,827.925,36.38,-1.84,63.72,0.945031876,1,0,1,12.678,99.0,63.72
