Local_X,Local_Y,v_Vel,v_Acc,Space_Headway,dis_cen,i_l,i_r,i_f,dis_l,dis_r,dis_f
17.241,686.36,0.0,0.0,31.98,0.194981246,1,0,1,12.977,99.0,31.98
17.241,686.36,0.0,0.0,32.36,0.194981246,1,1,1,12.836,11.093,32.36
17.241,686.36,0.0,0.0,32.73,0.194981246,1,1,1,12.677,11.281,32.73
17.235,686.36,0.0,0.0,33.1,0.188981246,1,1,1,12.521,11.473,33.1
17.256,686.36,0.0,0.0,33.47,0.209981246,1,1,1,12.339,11.657,33.47
17.352,686.36,0.0,0.0,33.84,0.305981246,1,1,1,12.081,11.991,33.84
17.411,686.36,0.0,0.0,34.21,0.364981246,1,0,1,11.86,99.0,34.21
17.462,686.36,0.0,0.0,34.59,0.415981246,0,0,1,99.0,99.0,34.59
17.511,686.36,0.0,0.0,34.96,0.464981246,0,0,1,99.0,99.0,34.96
17.561,686.36,0.0,0.0,35.33,0.514981246,0,0,1,99.0,99.0,35.33
17.611,686.36,0.0,0.0,35.7,0.564981246,0,0,1,99.0,99.0,35.7
17.661,686.36,0.0,0.0,36.07,0.614981246,0,1,1,99.0,14.8,36.07
17.712,686.36,0.0,0.0,36.44,0.665981246,0,1,1,99.0,15.017,36.44
17.761,686.36,0.0,0.0,36.81,0.714981246,0,1,1,99.0,15.273,36.81
18.163,686.36,0.0,0.0,37.19,1.116981246,0,1,1,99.0,15.909,37.19
18.35,686.36,0.0,0.0,37.56,1.303981246,0,1,1,99.0,16.341,37.56
16.833,687.006,8.44,-6.72,37.28,0.213018754,0,0,1,99.0,99.0,37.28
16.568,687.823,7.62,-5.49,36.84,0.478018754,0,0,1,99.0,99.0,36.84
16.604,688.554,6.79,-1.65,36.48,0.442018754,0,0,1,99.0,99.0,36.48
16.698,689.223,6.52,-0.15,36.2,0.348018754,0,0,1,99.0,99.0,36.2
16.799,689.874,6.5,0.0,35.84,0.247018754,0,0,1,99.0,99.0,35.84
16.901,690.522,6.63,-1.46,35.69,0.145018754,0,0,1,99.0,99.0,35.69
17.002,691.168,7.06,-7.98,35.41,0.044018754,0,0,1,99.0,99.0,35.41
