Local_X,Local_Y,v_Vel,v_Acc,Space_Headway,dis_cen,i_l,i_r,i_f,dis_l,dis_r,dis_f
66.03,724.577,8.71,11.2,29.95,0.868563229,0,1,1,99.0,14.304,29.95
65.924,725.49,11.54,-11.2,29.16,0.974563229,0,1,1,99.0,14.198,29.16
65.839,727.058,6.53,-11.2,28.01,1.059563229,0,1,1,99.0,14.114,28.01
65.713,727.859,3.25,-11.2,27.69,1.185563229,0,1,1,99.0,13.988,27.69
65.543,728.174,0.35,5.06,27.87,1.355563229,0,1,1,99.0,13.807,27.87
65.483,728.174,0.0,0.0,28.37,1.415563229,0,1,1,99.0,13.746,28.37
65.481,728.443,0.53,8.71,28.6,1.417563229,0,1,1,99.0,13.758,28.6
65.479,728.443,0.0,0.0,29.1,1.419563229,0,1,1,99.0,13.756,29.1
65.478,728.781,3.69,-11.2,29.27,1.420563229,0,1,1,99.0,13.755,29.27
65.485,729.105,2.39,-10.72,29.44,1.413563229,0,1,1,99.0,13.762,29.44
65.477,729.287,0.84,-4.25,29.76,1.421563229,0,1,1,99.0,13.754,29.76
65.477,729.346,0.18,-0.98,30.2,1.421563229,0,1,1,99.0,13.754,30.2
65.477,729.358,0.02,-0.13,30.69,1.421563229,0,1,1,99.0,13.754,30.69
65.477,729.358,0.0,0.0,31.19,1.421563229,0,1,1,99.0,13.754,31.19
65.477,729.358,0.0,0.0,31.69,1.421563229,0,1,1,99.0,13.754,31.69
65.464,729.358,0.0,0.0,32.19,1.434563229,0,1,1,99.0,13.741,32.19
65.483,729.664,3.58,-9.21,32.38,1.415563229,0,1,1,99.0,13.76,32.38
65.476,729.917,1.43,11.2,32.63,1.422563229,0,1,1,99.0,13.753,32.63
65.469,730.107,2.74,9.97,32.94,1.429563229,0,1,1,99.0,13.746,32.94
65.476,730.433,4.17,4.2,33.11,1.422563229,0,1,1,99.0,13.753,33.11
65.476,730.874,4.82,0.99,33.17,1.422563229,0,1,1,99.0,13.753,33.17
65.475,731.342,5.98,-11.2,33.21,1.423563229,0,1,1,99.0,13.752,33.21
65.475,731.963,3.53,-1.19,33.08,1.423563229,0,1,1,99.0,13.752,33.08
65.474,732.245,2.92,10.48,33.3,1.424563229,0,1,1,99.0,13.751,33.3
65.475,732.603,4.51,2.75,33.44,1.423563229,0,1,1,99.0,13.752,33.44
65.476,733.07,4.94,0.34,33.48,1.422563229,0,1,1,99.0,13.753,33.48
65.478,733.566,5.0,0.0,33.48,1.420563229,0,1,1,99.0,13.755,33.48
65.48,734.066,5.0,0.0,33.48,1.418563229,0,1,1,99.0,13.757,33.48
65.482,734.566,5.0,0.0,33.48,1.416563229,0,1,1,99.0,13.759,33.48
65.483,735.066,5.0,0.0,33.48,1.415563229,0,1,1,99.0,13.76,33.48
