Local_X,Local_Y,v_Vel,v_Acc,Space_Headway,dis_cen,i_l,i_r,i_f,dis_l,dis_r,dis_f
65.606,1141.246,24.08,-11.2,54.8,1.292563229,0,0,1,99.0,99.0,54.8
65.592,1143.546,21.5,10.85,54.69,1.306563229,0,0,1,99.0,99.0,54.69
65.581,1145.741,22.75,9.95,54.83,1.317563229,0,0,1,99.0,99.0,54.83
65.588,1148.069,24.18,4.14,54.94,1.310563229,0,0,1,99.0,99.0,54.94
65.587,1150.511,24.82,0.98,54.98,1.311563229,0,1,1,99.0,9.515,54.98
65.586,1152.999,24.98,0.13,55.25,1.312563229,0,1,1,99.0,9.498,55.25
65.584,1155.497,25.0,0.0,55.05,1.314563229,0,1,1,99.0,9.479,55.05
65.583,1158.001,24.86,1.52,54.74,1.315563229,0,1,1,99.0,9.462,54.74
65.58,1160.498,24.63,6.0,54.57,1.318563229,0,1,1,99.0,9.443,54.57
65.579,1162.988,26.47,-11.2,54.52,1.319563229,0,1,1,99.0,9.426,54.52
65.591,1165.749,24.06,-11.2,54.25,1.307563229,0,1,1,99.0,9.421,54.25
65.576,1168.001,21.89,11.2,54.5,1.322563229,0,1,1,99.0,9.391,54.5
65.565,1170.134,25.3,-7.15,54.86,1.333563229,0,1,1,99.0,9.364,54.86
65.58,1172.773,23.95,-11.2,54.72,1.318563229,0,1,1,99.0,9.363,54.72
65.571,1174.995,21.96,11.2,55.0,1.327563229,0,1,1,99.0,9.338,55.0
65.56,1177.176,25.3,-11.2,55.32,1.338563229,0,1,1,99.0,9.31,55.32
65.575,1180.058,20.96,-11.2,54.94,1.323563229,0,1,1,99.0,9.309,54.94
65.581,1182.092,17.81,11.2,55.4,1.317563229,0,1,1,99.0,9.299,55.4
65.573,1183.646,21.32,11.2,56.34,1.325563229,0,0,1,99.0,99.0,56.34
65.577,1185.711,24.28,2.72,56.86,1.321563229,0,0,1,99.0,99.0,56.86
65.614,1188.352,24.12,-11.2,56.41,1.284563229,0,0,1,99.0,99.0,56.41
65.641,1190.749,22.49,-11.2,56.58,1.257563229,0,0,1,99.0,99.0,56.58
65.64,1192.938,21.32,-10.87,57.13,1.258563229,0,0,1,99.0,99.0,57.13
65.654,1195.024,18.56,11.2,57.92,1.244563229,0,1,1,99.0,10.151,57.92
65.653,1196.77,20.93,11.2,59.1,1.245563229,0,1,1,99.0,10.15,59.1
65.678,1198.971,23.49,-10.86,59.83,1.220563229,0,1,1,99.0,10.175,59.83
65.705,1201.276,22.25,-9.92,60.46,1.193563229,0,1,1,99.0,10.202,60.46
65.71,1203.449,20.82,-4.16,61.24,1.188563229,0,1,1,99.0,10.207,61.24
65.723,1205.507,20.18,-0.98,62.03,1.175563229,0,1,1,99.0,10.22,62.03
65.737,1207.519,20.02,-0.13,63.1,1.161563229,0,1,1,99.0,10.234,63.1
65.75,1209.521,20.0,0.0,64.12,1.148563229,0,1,1,99.0,10.247,64.12
65.764,1211.521,20.0,0.0,65.08,1.134563229,0,1,1,99.0,10.261,65.08
65.777,1213.521,20.0,0.0,66.01,1.121563229,0,1,1,99.0,10.274,66.01
65.79,1215.521,20.0,0.0,66.95,1.108563229,0,1,1,99.0,10.287,66.95
65.803,1217.521,20.0,0.0,67.86,1.095563229,0,1,1,99.0,10.3,67.86
65.816,1219.517,20.15,-1.56,68.62,1.082563229,0,1,1,99.0,10.313,68.62
65.829,1221.52,20.36,-5.96,70.27,1.069563229,0,1,1,99.0,10.326,70.27
65.843,1223.531,18.51,11.2,72.38,1.055563229,0,1,1,99.0,11.519,72.38
65.842,1225.288,21.04,7.19,72.35,1.056563229,0,1,1,99.0,11.518,72.35
65.868,1227.557,21.52,-0.49,71.3,1.030563229,0,1,1,99.0,11.544,71.3
65.885,1229.599,21.35,11.2,71.24,1.013563229,0,1,1,99.0,11.561,71.24
65.889,1231.729,23.08,11.2,71.64,1.009563229,0,1,1,99.0,11.565,71.64
65.913,1234.042,26.31,-11.2,71.6,0.985563229,0,1,1,99.0,11.589,71.6
65.943,1236.775,24.06,-11.2,71.05,0.955563229,0,1,1,99.0,11.619,71.05
65.947,1239.071,21.55,10.32,71.08,0.951563229,0,1,1,99.0,11.623,71.08
65.951,1241.257,23.28,3.5,71.34,0.947563229,0,1,1,99.0,11.627,71.34
65.977,1243.644,22.78,11.2,71.44,0.921563229,0,0,1,99.0,99.0,71.44
66.0,1245.822,25.14,11.2,71.76,0.898563229,0,0,1,99.0,99.0,71.76
66.064,1248.372,26.58,11.2,71.71,0.834563229,0,0,1,99.0,99.0,71.71
66.023,1251.09,28.23,4.15,71.49,0.875563229,0,0,1,99.0,99.0,71.49
65.942,1253.937,28.87,0.94,71.15,0.956563229,0,0,1,99.0,99.0,71.15
65.833,1256.829,29.02,0.12,70.75,1.065563229,0,0,1,99.0,99.0,70.75
65.718,1259.732,29.05,-0.03,70.35,1.180563229,0,0,1,99.0,99.0,70.35
65.603,1262.654,28.35,7.36,69.93,1.295563229,0,1,1,99.0,10.722,69.93
65.488,1265.48,29.91,0.71,69.6,1.410563229,0,1,1,99.0,10.633,69.6
65.371,1268.513,30.28,-6.24,69.07,1.527563229,0,1,1,99.0,10.541,69.07
65.254,1271.502,29.33,-1.64,68.58,1.644563229,0,1,1,99.0,10.449,68.58
65.131,1274.426,29.08,-0.21,68.16,1.767563229,0,1,1,99.0,10.351,68.16
65.008,1277.332,29.04,0.0,67.75,1.890563229,0,1,1,99.0,10.254,67.75
64.884,1280.236,29.04,0.0,67.34,2.014563229,0,1,1,99.0,10.155,67.34
64.761,1283.14,29.04,-0.04,66.94,2.137563229,0,1,1,99.0,10.057,66.94
64.638,1286.045,29.0,0.37,66.54,2.260563229,0,1,1,99.0,9.959,66.54
64.515,1288.959,28.51,6.13,66.12,2.383563229,0,1,1,99.0,9.861,66.12
64.392,1291.808,30.61,-11.2,65.79,2.506563229,0,1,1,99.0,9.764,65.79
64.254,1294.961,27.86,-3.54,65.08,2.644563229,0,1,1,99.0,9.65,65.08
64.107,1297.596,27.82,3.44,65.03,2.791563229,0,1,1,99.0,9.805,65.03
64.038,1300.493,28.61,-11.2,64.69,2.860563229,0,1,1,99.0,9.752,64.69
