Local_X,Local_Y,v_Vel,v_Acc,Space_Headway,dis_cen,i_l,i_r,i_f,dis_l,dis_r,dis_f
73.128,1194.982,38.81,9.89,122.29,5.834701884,0,0,1,99.0,99.0,122.29
73.152,1198.936,39.57,5.89,121.03,5.858701884,0,0,1,99.0,99.0,121.03
73.179,1202.953,39.96,1.46,119.42,5.885701884,0,0,1,99.0,99.0,119.42
73.206,1206.972,40.05,-0.39,118.17,5.912701884,0,0,1,99.0,99.0,118.17
73.233,1210.974,40.02,-0.25,117.16,5.939701884,0,0,1,99.0,99.0,117.16
73.259,1214.972,40.0,0.02,116.41,5.965701884,0,0,1,99.0,99.0,116.41
73.285,1218.972,40.0,0.0,115.92,5.991701884,0,0,1,99.0,99.0,115.92
73.313,1222.973,40.0,-0.02,115.55,6.019701884,0,0,1,99.0,99.0,115.55
73.339,1226.973,40.0,0.0,115.15,6.045701884,0,0,1,99.0,99.0,115.15
73.365,1230.973,39.99,-0.12,114.74,6.071701884,0,0,1,99.0,99.0,114.74
73.392,1234.972,39.98,-0.19,114.34,6.098701884,0,0,1,99.0,99.0,114.34
73.419,1238.963,40.01,0.69,113.94,6.125701884,0,0,1,99.0,99.0,113.94
73.458,1242.952,40.22,3.09,113.54,6.164701884,0,0,1,99.0,99.0,113.54
73.456,1246.97,40.67,6.08,113.11,6.162701884,0,0,1,99.0,99.0,113.11
73.389,1251.057,41.33,7.47,112.6,6.095701884,0,0,1,99.0,99.0,112.6
73.274,1255.235,41.98,6.06,111.97,5.980701884,0,0,1,99.0,99.0,111.97
73.1,1259.471,42.54,4.78,111.25,5.806701884,0,0,1,99.0,99.0,111.25
72.863,1263.758,42.98,3.85,110.48,5.569701884,0,0,1,99.0,99.0,110.48
72.637,1268.091,43.19,1.3,109.68,5.343701884,0,0,1,99.0,99.0,109.68
72.409,1272.434,43.18,-1.67,108.86,5.115701884,0,0,1,99.0,99.0,108.86
72.173,1276.756,43.0,-3.03,108.07,4.879701884,0,0,1,99.0,99.0,108.07
71.938,1281.033,42.78,-1.47,107.32,4.644701884,0,0,1,99.0,99.0,107.32
71.702,1285.295,42.64,-0.66,106.58,4.408701884,0,0,1,99.0,99.0,106.58
71.454,1289.571,42.43,-3.08,105.83,4.160701884,0,0,1,99.0,99.0,105.83
71.247,1293.819,41.98,-6.07,105.12,3.953701884,0,0,1,99.0,99.0,105.12
71.104,1297.995,41.34,-7.23,104.48,3.810701884,0,0,1,99.0,99.0,104.48
71.003,1302.086,40.71,-5.85,103.88,3.709701884,0,0,1,99.0,99.0,103.88
70.963,1306.12,40.16,-4.66,103.27,3.669701884,0,0,1,99.0,99.0,103.27
70.967,1310.113,39.65,-5.08,102.64,3.673701884,0,0,1,99.0,99.0,102.64
70.957,1314.055,39.16,-5.27,102.05,3.663701884,0,0,1,99.0,99.0,102.05
70.948,1317.94,38.7,-4.3,101.56,3.654701884,0,0,1,99.0,99.0,101.56
70.939,1321.781,38.29,-3.31,101.14,3.645701884,0,0,1,99.0,99.0,101.14
70.93,1325.588,38.0,-2.63,100.77,3.636701884,0,0,1,99.0,99.0,100.77
70.921,1329.365,37.86,-0.9,100.41,3.627701884,0,0,1,99.0,99.0,100.41
70.911,1333.13,37.88,1.61,100.07,3.617701884,0,0,1,99.0,99.0,100.07
70.903,1336.927,37.97,1.11,99.7,3.609701884,0,0,1,99.0,99.0,99.7
70.894,1340.754,37.85,-2.91,99.26,3.600701884,0,0,1,99.0,99.0,99.26
70.885,1344.536,37.54,-4.44,98.87,3.591701884,0,0,1,99.0,99.0,98.87
70.875,1348.246,37.37,-0.44,98.55,3.581701884,0,0,1,99.0,99.0,98.55
70.867,1351.932,37.69,6.98,98.29,3.573701884,0,0,1,99.0,99.0,98.29
70.858,1355.705,38.54,11.2,97.94,3.564701884,0,0,1,99.0,99.0,97.94
70.848,1359.642,39.36,6.79,97.43,3.554701884,0,0,1,99.0,99.0,97.43
70.837,1363.673,39.52,-2.88,96.82,3.543701884,0,0,1,99.0,99.0,96.82
70.819,1367.665,38.84,-11.2,96.25,3.525701884,0,0,1,99.0,99.0,96.25
70.796,1371.48,37.56,-11.2,95.86,3.502701884,0,0,1,99.0,99.0,95.86
70.789,1375.17,36.4,-9.55,95.59,3.495701884,0,0,1,99.0,99.0,95.59
70.777,1378.709,35.88,-1.32,95.47,3.483701884,0,0,1,99.0,99.0,95.47
70.763,1382.261,35.85,2.65,95.35,3.469701884,0,0,1,99.0,99.0,95.35
70.748,1385.88,35.82,-1.4,95.15,3.454701884,0,0,1,99.0,99.0,95.15
70.733,1389.502,35.37,-8.43,94.95,3.439701884,0,0,1,99.0,99.0,94.95
70.719,1393.003,34.61,-8.68,94.87,3.425701884,0,0,1,99.0,99.0,94.87
70.706,1396.379,34.13,-1.76,94.94,3.412701884,0,0,1,99.0,99.0,94.94
70.692,1399.741,34.2,4.32,94.99,3.398701884,0,0,1,99.0,99.0,94.99
70.679,1403.175,34.59,4.81,94.93,3.385701884,0,0,1,99.0,99.0,94.93
70.664,1406.675,34.95,2.05,94.75,3.370701884,0,0,1,99.0,99.0,94.75
70.65,1410.197,35.07,0.0,94.56,3.356701884,0,0,1,99.0,99.0,94.56
70.636,1413.716,34.96,-1.81,94.48,3.342701884,0,0,1,99.0,99.0,94.48
70.622,1417.22,34.62,-4.63,94.54,3.328701884,0,0,1,99.0,99.0,94.54
70.608,1420.669,34.13,-5.98,94.71,3.314701884,0,0,1,99.0,99.0,94.71
70.595,1424.035,33.74,-2.86,94.98,3.301701884,0,0,1,99.0,99.0,94.98
70.581,1427.357,33.74,2.89,95.28,3.287701884,0,0,1,99.0,99.0,95.28
70.567,1430.721,34.15,6.25,95.54,3.273701884,0,0,1,99.0,99.0,95.54
70.554,1434.18,34.61,4.0,95.71,3.260701884,0,0,1,99.0,99.0,95.71
