Local_X,Local_Y,v_Vel,v_Acc,Space_Headway,dis_cen,i_l,i_r,i_f,dis_l,dis_r,dis_f
54.645,124.184,4.9,-11.2,24.17,1.010031876,1,1,1,10.98,12.698,24.17
54.647,124.697,2.04,-4.0,24.58,1.012031876,1,1,1,10.978,12.7,24.58
54.63,124.775,2.11,-0.73,25.42,0.995031876,1,1,1,10.995,12.683,25.42
54.63,125.096,0.62,7.9,26.03,0.995031876,1,1,1,10.995,12.682,26.03
54.63,125.096,0.0,0.0,26.95,0.995031876,1,1,1,10.995,12.682,26.95
54.629,125.498,1.64,3.23,27.48,0.994031876,1,1,1,10.995,12.68,27.48
54.63,125.549,2.79,3.33,28.35,0.995031876,1,1,1,11.003,12.681,28.35
54.63,125.963,3.4,-11.2,28.86,0.995031876,1,1,1,10.996,12.681,28.86
54.639,126.303,0.62,3.9,29.45,1.004031876,1,1,1,10.987,12.689,29.45
54.63,126.303,0.0,0.0,30.37,0.995031876,1,1,1,10.996,12.68,30.37
54.63,126.585,1.2,0.85,31.01,0.995031876,1,1,1,10.996,12.68,31.01
54.631,126.585,0.0,0.0,31.94,0.996031876,1,1,1,11.002,12.68,31.94
54.623,126.669,5.13,-6.23,32.82,0.988031876,1,1,1,11.003,12.672,32.82
54.637,127.293,3.94,-11.2,32.68,1.002031876,1,1,1,10.989,12.685,32.68
54.631,127.563,1.52,11.2,33.47,0.996031876,1,1,1,10.995,12.679,33.47
54.624,127.72,3.11,11.2,34.6,0.989031876,1,1,1,11.002,12.672,34.6
54.632,128.037,6.33,-11.2,35.7,0.997031876,1,1,1,10.994,12.679,35.7
54.643,128.761,3.86,-6.9,36.47,1.008031876,1,1,1,10.994,12.69,36.47
54.633,128.97,4.09,-6.93,37.75,0.998031876,1,1,1,10.993,12.68,37.75
54.633,129.469,2.49,-5.42,38.76,0.998031876,1,1,1,10.992,12.679,38.76
54.634,129.589,1.39,11.2,40.13,0.999031876,1,1,1,10.994,12.68,40.13
54.625,129.709,3.23,11.2,41.51,0.990031876,1,1,1,11.001,12.67,41.51
54.634,130.001,6.65,-9.6,42.8,0.999031876,1,1,1,10.992,12.679,42.8
54.644,130.86,3.92,-11.2,43.11,1.009031876,1,1,1,10.981,12.689,43.11
54.647,131.245,2.18,-11.2,44.3,1.012031876,1,1,1,10.986,12.691,44.3
54.634,131.301,0.3,11.2,46.0,0.999031876,1,1,1,10.993,12.678,46.0
54.613,131.301,0.0,0.0,47.89,0.978031876,1,1,1,11.037,12.656,47.89
54.618,131.301,0.0,0.0,49.83,0.983031876,1,1,1,11.06,12.676,49.83
54.625,132.263,19.72,11.2,50.81,0.990031876,1,1,1,10.91,12.686,50.81
54.627,134.294,21.48,4.04,50.73,0.992031876,1,1,1,10.845,12.67,50.73
54.618,136.466,22.14,0.46,50.51,0.983031876,1,1,1,10.836,12.66,50.51
54.609,138.682,22.22,0.0,50.23,0.974031876,0,1,1,99.0,12.649,50.23
54.601,140.907,22.1,1.26,50.03,0.966031876,0,1,1,99.0,12.64,50.03
54.593,143.115,22.37,0.12,49.65,0.958031876,0,1,1,99.0,12.631,49.65
54.584,145.359,22.43,-1.06,49.34,0.949031876,1,1,1,11.379,12.621,49.34
54.575,147.595,22.27,-0.29,49.18,0.940031876,1,1,1,11.401,12.611,49.18
54.565,149.82,22.22,-0.03,49.13,0.930031876,1,0,1,11.396,99.0,49.13
54.555,152.042,22.22,0.0,49.12,0.920031876,1,0,1,11.383,99.0,49.12
54.546,154.264,22.21,0.05,49.11,0.911031876,1,0,1,11.367,99.0,49.11
54.536,156.484,22.22,0.0,49.12,0.901031876,1,0,1,11.353,99.0,49.12
54.526,158.707,22.22,-0.03,49.12,0.891031876,1,1,1,11.339,14.535,49.12
54.516,160.928,22.22,0.0,49.12,0.881031876,1,1,1,11.325,14.544,49.12
54.506,163.15,22.22,-0.04,49.11,0.871031876,1,1,1,11.31,14.504,49.11
54.497,165.372,22.2,0.07,49.11,0.862031876,1,1,1,11.295,14.451,49.11
54.488,167.592,22.22,0.0,49.11,0.853031876,1,1,1,11.281,14.392,49.11
54.478,169.815,22.22,-0.03,49.1,0.843031876,1,1,1,11.266,14.331,49.1
54.468,172.036,22.22,0.0,49.1,0.833031876,1,1,1,11.252,14.271,49.1
54.458,174.258,22.21,0.0,49.1,0.823031876,1,1,1,11.237,14.21,49.1
54.448,176.48,22.22,0.0,49.1,0.813031876,1,1,1,11.223,14.148,49.1
54.438,178.702,22.21,0.05,49.09,0.803031876,1,1,1,11.209,14.088,49.09
54.429,180.922,22.22,0.0,49.09,0.794031876,1,1,1,11.194,14.032,49.09
54.419,183.145,22.22,-0.03,49.09,0.784031876,1,1,1,11.18,13.961,49.09
54.409,185.366,22.22,0.0,49.08,0.774031876,1,1,1,11.165,13.91,49.08
54.399,187.588,22.21,0.0,49.08,0.764031876,1,1,1,11.133,13.875,49.08
54.389,189.81,22.21,0.04,49.08,0.754031876,1,1,1,11.108,13.844,49.08
54.38,192.031,22.22,-0.03,49.07,0.745031876,1,1,1,11.125,13.814,49.07
54.37,194.253,22.21,0.0,49.07,0.735031876,1,1,1,11.134,13.783,49.07
54.36,196.475,22.22,0.0,49.07,0.725031876,1,1,1,11.145,13.752,49.07
54.35,198.696,22.21,0.0,49.07,0.715031876,1,1,1,11.155,13.721,49.07
54.341,200.919,22.18,0.42,49.08,0.706031876,1,1,1,11.165,13.691,49.08
54.331,203.136,22.26,0.05,48.97,0.696031876,1,1,1,11.176,13.661,48.97
54.322,205.364,22.29,-0.36,49.17,0.687031876,1,1,1,11.187,13.631,49.17
54.312,207.591,22.23,-0.09,49.33,0.677031876,1,1,1,11.197,13.6,49.33
54.301,209.813,22.21,0.03,49.3,0.666031876,1,1,1,11.209,13.569,49.3
54.291,211.832,23.26,11.2,49.48,0.656031876,1,1,1,11.22,13.538,49.48
54.281,214.368,24.27,-11.2,49.24,0.646031876,1,1,1,11.23,13.508,49.24
54.27,218.637,7.38,-11.2,47.34,0.635031876,1,1,1,11.243,13.476,47.34
