Local_X,Local_Y,v_Vel,v_Acc,Space_Headway,dis_cen,i_l,i_r,i_f,dis_l,dis_r,dis_f
65.616,505.549,8.0,0.03,28.95,1.282563229,1,0,1,15.839,99.0,28.95
65.647,506.35,8.01,-0.03,29.0,1.251563229,1,0,1,15.808,99.0,29.0
65.652,507.15,8.0,0.0,29.11,1.246563229,1,0,1,15.802,99.0,29.11
65.652,507.95,8.0,-0.04,29.29,1.246563229,1,0,1,15.802,99.0,29.29
65.652,508.75,8.0,0.0,29.5,1.246563229,0,0,1,99.0,99.0,29.5
65.652,509.55,7.99,0.04,29.69,1.246563229,0,0,1,99.0,99.0,29.69
65.651,510.349,8.0,0.0,29.89,1.247563229,0,0,1,99.0,99.0,29.89
65.65,511.149,8.0,0.0,30.34,1.248563229,0,0,1,99.0,99.0,30.34
65.65,511.949,8.0,0.0,30.34,1.248563229,0,0,1,99.0,99.0,30.34
65.651,512.749,8.0,0.0,30.24,1.247563229,0,0,1,99.0,99.0,30.24
65.643,513.549,8.0,0.0,30.26,1.255563229,0,0,1,99.0,99.0,30.26
65.652,514.349,8.0,0.0,30.39,1.246563229,0,0,1,99.0,99.0,30.39
65.674,515.149,8.0,0.0,30.83,1.224563229,0,0,1,99.0,99.0,30.83
65.698,515.949,8.0,0.0,30.75,1.200563229,0,0,1,99.0,99.0,30.75
65.722,516.749,8.0,0.0,30.96,1.176563229,0,0,1,99.0,99.0,30.96
65.747,517.549,8.0,0.0,30.73,1.151563229,0,0,1,99.0,99.0,30.73
65.771,518.349,8.0,0.0,30.86,1.127563229,1,0,1,18.383,99.0,30.86
65.796,519.149,8.0,0.0,30.94,1.102563229,1,0,1,18.257,99.0,30.94
65.821,519.949,8.0,0.0,30.52,1.077563229,1,0,1,18.131,99.0,30.52
65.846,520.749,8.0,0.0,30.49,1.052563229,1,0,1,18.01,99.0,30.49
65.87,521.549,8.0,0.0,30.55,1.028563229,1,0,1,17.867,99.0,30.55
65.895,522.349,8.0,0.0,30.12,1.003563229,1,0,1,17.761,99.0,30.12
65.919,523.149,8.0,0.0,30.09,0.979563229,1,0,1,17.679,99.0,30.09
65.944,523.949,8.0,0.0,30.15,0.954563229,1,0,1,17.603,99.0,30.15
65.968,524.749,8.0,0.0,29.71,0.930563229,1,0,1,17.527,99.0,29.71
65.993,525.549,8.0,0.0,29.72,0.905563229,1,0,1,17.452,99.0,29.72
66.017,526.36,7.56,4.67,29.47,0.881563229,1,0,1,17.376,99.0,29.47
66.042,527.126,7.9,7.4,29.37,0.856563229,1,0,1,17.3,99.0,29.37
66.066,528.059,9.04,-11.2,29.25,0.832563229,1,0,1,17.225,99.0,29.25
66.102,529.153,6.0,-11.2,29.1,0.796563229,1,0,1,17.14,99.0,29.1
66.188,529.51,4.36,11.2,29.73,0.710563229,1,0,1,17.026,99.0,29.73
65.913,530.042,5.41,11.2,30.2,0.985563229,1,0,1,17.216,99.0,30.2
65.999,530.475,9.4,-11.2,30.77,0.899563229,1,0,1,17.027,99.0,30.77
66.317,531.658,6.12,-11.2,30.58,0.581563229,1,0,1,16.603,99.0,30.58
66.422,532.107,5.48,-11.2,31.13,0.476563229,1,0,1,16.39,99.0,31.13
66.769,532.752,2.82,-4.84,31.49,0.129563229,1,0,1,15.936,99.0,31.49
67.426,532.752,0.0,0.0,32.49,0.527436771,1,0,1,15.171,99.0,32.49
68.061,532.911,6.71,11.2,33.33,1.162436771,1,0,1,14.428,99.0,33.33
67.151,533.803,8.05,-5.3,33.44,0.252436771,1,0,1,15.231,99.0,33.44
65.82,534.46,8.74,-11.14,33.78,1.078563229,0,0,1,99.0,99.0,33.78
65.358,535.432,5.18,7.39,33.81,1.540563229,0,0,1,99.0,99.0,33.81
65.608,535.807,6.84,11.2,34.44,1.290563229,0,0,1,99.0,99.0,34.44
66.51,536.614,9.3,-11.2,34.39,0.388563229,0,0,1,99.0,99.0,34.39
65.726,537.667,6.56,-11.2,34.61,1.172563229,0,0,1,99.0,99.0,34.61
65.518,538.435,3.93,-10.31,34.89,1.380563229,0,0,1,99.0,99.0,34.89
65.448,538.452,3.86,11.2,36.05,1.450563229,0,0,1,99.0,99.0,36.05
65.605,538.712,6.66,10.71,37.1,1.293563229,0,0,1,99.0,99.0,37.1
66.371,539.578,8.48,-11.2,37.68,0.527563229,0,0,1,99.0,99.0,37.68
65.76,540.339,6.09,7.13,38.4,1.138563229,0,0,1,99.0,99.0,38.4
66.01,540.87,7.51,11.2,39.37,0.888563229,0,0,1,99.0,99.0,39.37
65.214,541.383,11.23,11.2,40.37,1.684563229,0,0,1,99.0,99.0,40.37
65.725,542.371,14.22,11.2,40.86,1.173563229,0,0,1,99.0,99.0,40.86
65.903,543.926,16.43,-11.2,40.84,0.995563229,0,0,1,99.0,99.0,40.84
65.943,546.026,11.07,-11.2,40.5,0.955563229,0,0,1,99.0,99.0,40.5
65.932,547.076,8.9,-3.93,40.74,0.966563229,0,0,1,99.0,99.0,40.74
66.085,547.92,7.88,6.62,41.09,0.813563229,0,0,1,99.0,99.0,41.09
66.14,548.742,8.79,3.53,41.6,0.758563229,1,0,1,15.607,99.0,41.6
66.163,549.641,9.33,0.91,42.14,0.735563229,1,0,1,15.575,99.0,42.14
66.168,550.579,9.47,0.16,42.68,0.730563229,1,0,1,15.463,99.0,42.68
66.169,551.527,9.5,0.0,43.48,0.729563229,1,0,1,15.329,99.0,43.48
66.171,552.477,9.5,0.04,43.76,0.727563229,1,0,1,15.181,99.0,43.76
66.173,553.428,9.47,0.38,44.26,0.725563229,1,0,1,15.033,99.0,44.26
66.175,554.371,9.69,-1.47,44.64,0.723563229,1,1,1,14.886,13.815,44.64
66.177,555.348,9.24,1.17,44.85,0.721563229,1,1,1,14.737,13.772,44.85
