Local_X,Local_Y,v_Vel,v_Acc,Space_Headway,dis_cen,i_l,i_r,i_f,dis_l,dis_r,dis_f
16.507,1306.451,24.97,0.17,45.02,0.539018754,0,1,1,99.0,13.501,45.02
16.501,1308.948,25.0,0.05,45.02,0.545018754,0,1,1,99.0,13.497,45.02
16.495,1311.452,24.86,1.53,45.02,0.551018754,0,1,1,99.0,13.519,45.02
16.489,1313.955,24.43,8.23,45.01,0.557018754,0,0,1,99.0,99.0,45.01
16.483,1316.381,27.13,-11.2,45.1,0.563018754,0,0,1,99.0,99.0,45.1
16.491,1319.322,23.68,-11.2,44.67,0.555018754,0,0,1,99.0,99.0,44.67
16.488,1321.757,20.72,-2.7,44.74,0.558018754,0,0,1,99.0,99.0,44.74
16.459,1323.617,20.88,11.2,45.45,0.587018754,0,0,1,99.0,99.0,45.45
16.444,1325.73,22.43,11.2,45.46,0.602018754,0,0,1,99.0,99.0,45.46
16.455,1328.031,24.06,4.83,45.76,0.591018754,0,0,1,99.0,99.0,45.76
16.449,1330.467,24.66,2.58,46.12,0.597018754,0,0,1,99.0,99.0,46.12
16.443,1332.957,24.39,8.45,46.56,0.603018754,0,0,1,99.0,99.0,46.56
16.437,1335.383,27.11,-11.2,47.12,0.609018754,0,0,1,99.0,99.0,47.12
16.445,1338.269,24.15,-11.2,47.23,0.601018754,0,0,1,99.0,99.0,47.23
16.441,1340.734,21.9,-11.2,47.77,0.605018754,0,0,1,99.0,99.0,47.77
16.42,1342.954,18.57,7.96,48.55,0.626018754,0,0,1,99.0,99.0,48.55
16.401,1344.635,20.79,11.2,49.87,0.645018754,0,0,1,99.0,99.0,49.87
16.393,1346.732,22.42,11.2,50.77,0.653018754,0,0,1,99.0,99.0,50.77
16.405,1349.031,24.05,4.88,51.47,0.641018754,0,0,1,99.0,99.0,51.47
16.398,1351.464,24.8,1.07,52.04,0.648018754,0,0,1,99.0,99.0,52.04
16.392,1353.951,24.98,0.14,52.55,0.654018754,0,0,1,99.0,99.0,52.55
16.386,1356.452,24.89,1.15,53.05,0.660018754,0,0,1,99.0,99.0,53.05
16.381,1358.94,25.13,0.11,53.56,0.665018754,0,0,1,99.0,99.0,53.56
16.375,1361.459,25.19,-1.0,54.04,0.671018754,0,0,1,99.0,99.0,54.04
16.367,1363.973,25.04,-0.21,54.6,0.679018754,0,0,1,99.0,99.0,54.6
16.357,1366.471,25.15,-1.51,54.71,0.689018754,0,0,1,99.0,99.0,54.71
16.347,1368.974,25.38,-6.07,55.24,0.699018754,0,0,1,99.0,99.0,55.24
16.337,1371.487,23.5,11.2,56.01,0.709018754,0,0,1,99.0,99.0,56.01
16.312,1373.743,26.03,7.26,57.64,0.734018754,0,0,1,99.0,99.0,57.64
16.317,1376.511,26.54,-0.64,58.3,0.729018754,0,0,1,99.0,99.0,58.3
16.306,1379.013,26.71,11.2,58.62,0.740018754,0,0,1,99.0,99.0,58.62
16.285,1381.626,30.13,-6.19,59.06,0.761018754,0,0,1,99.0,99.0,59.06
16.291,1384.75,28.96,-11.2,59.51,0.755018754,0,0,1,99.0,99.0,59.51
16.271,1387.532,26.43,11.2,60.0,0.775018754,0,0,1,99.0,99.0,60.0
16.252,1390.222,27.73,10.03,60.5,0.794018754,0,0,1,99.0,99.0,60.5
16.25,1393.047,29.18,4.17,61.0,0.796018754,0,0,1,99.0,99.0,61.0
16.238,1395.99,29.82,0.99,61.48,0.808018754,0,0,1,99.0,99.0,61.48
16.226,1398.973,30.12,-1.35,62.26,0.820018754,0,0,1,99.0,99.0,62.26
16.214,1401.974,30.37,-6.02,62.56,0.832018754,0,0,1,99.0,99.0,62.56
16.202,1404.985,28.53,11.2,62.74,0.844018754,0,0,1,99.0,99.0,62.74
16.175,1407.724,30.93,11.2,63.33,0.871018754,0,0,1,99.0,99.0,63.33
16.179,1410.985,32.99,-11.2,63.55,0.867018754,0,0,1,99.0,99.0,63.55
16.174,1414.342,29.99,1.28,63.95,0.872018754,0,0,1,99.0,99.0,63.95
16.144,1417.147,30.86,11.2,64.02,0.902018754,0,0,1,99.0,99.0,64.02
16.124,1420.247,32.52,11.2,64.37,0.922018754,0,0,1,99.0,99.0,64.37
16.127,1423.545,33.77,11.2,64.84,0.919018754,0,0,1,99.0,99.0,64.84
16.113,1426.912,37.11,-11.2,64.79,0.933018754,0,0,1,99.0,99.0,64.79
