Local_X,Local_Y,v_Vel,v_Acc,Space_Headway,dis_cen,i_l,i_r,i_f,dis_l,dis_r,dis_f
63.981,999.007,24.96,-0.24,93.72,3.312298116,0,0,1,99.0,99.0,93.72
63.984,1001.491,25.05,1.55,94.78,3.309298116,0,0,1,99.0,99.0,94.78
63.986,1003.986,25.36,4.38,95.8,3.307298116,0,0,1,99.0,99.0,95.8
63.989,1006.534,25.83,5.76,96.75,3.304298116,0,0,1,99.0,99.0,96.75
63.991,1009.153,26.3,4.18,97.63,3.302298116,0,0,1,99.0,99.0,97.63
63.994,1011.823,26.58,1.29,98.45,3.299298116,0,0,1,99.0,99.0,98.45
63.997,1014.51,26.56,-1.74,99.29,3.296298116,0,0,1,99.0,99.0,99.29
64.0,1017.153,26.43,-1.31,100.13,3.293298116,0,0,1,99.0,99.0,100.13
64.002,1019.753,26.69,4.76,100.93,3.291298116,0,0,1,99.0,99.0,100.93
64.019,1022.406,27.47,11.2,101.66,3.274298116,0,0,1,99.0,99.0,101.66
64.036,1025.209,28.54,11.2,102.27,3.257298116,0,0,1,99.0,99.0,102.27
64.054,1028.144,29.5,6.95,102.81,3.239298116,0,0,1,99.0,99.0,102.81
64.072,1031.171,29.96,1.3,103.31,3.221298116,0,0,1,99.0,99.0,103.31
64.09,1034.185,30.04,-0.24,103.81,3.203298116,0,1,1,99.0,11.48,103.81
64.109,1037.189,30.01,-0.27,104.34,3.184298116,0,1,1,99.0,11.462,104.34
64.126,1040.187,30.0,0.0,104.89,3.167298116,0,1,1,99.0,11.442,104.89
64.145,1043.189,29.98,-0.34,105.44,3.148298116,0,1,1,99.0,11.424,105.44
64.163,1046.182,29.97,0.0,106.0,3.130298116,0,1,1,99.0,11.405,106.0
64.181,1049.158,30.18,3.28,106.57,3.112298116,0,1,1,99.0,11.386,106.57
64.177,1052.156,30.81,8.97,107.12,3.116298116,0,1,1,99.0,11.343,107.12
64.236,1055.281,31.94,11.2,107.55,3.057298116,0,1,1,99.0,11.365,107.55
64.389,1058.555,33.46,11.2,107.83,2.904298116,0,1,1,99.0,11.481,107.83
64.607,1061.973,34.98,11.2,107.96,2.686298116,0,1,1,99.0,11.662,107.96
64.935,1065.54,36.12,9.03,107.95,2.358298116,0,1,1,99.0,11.953,107.95
65.268,1069.234,36.75,3.33,107.75,2.025298116,0,1,1,99.0,12.255,107.75
65.573,1072.952,36.96,0.0,107.38,1.720298116,0,1,1,99.0,12.517,107.38
65.884,1076.652,36.95,-0.37,106.98,1.409298116,0,1,1,99.0,12.758,106.98
66.195,1080.342,36.94,0.1,106.64,1.098298116,0,1,1,99.0,12.989,106.64
66.505,1084.035,36.95,0.25,106.42,0.788298116,0,1,1,99.0,13.229,106.42
66.816,1087.735,36.94,-0.27,106.25,0.477298116,0,1,1,99.0,13.497,106.25
