Local_X,Local_Y,v_Vel,v_Acc,Space_Headway,dis_cen,i_l,i_r,i_f,dis_l,dis_r,dis_f
6.123,65.548,59.59,0.0,145.54,1.031048582,0,0,1,99.0,99.0,145.54
6.125,71.563,59.59,0.0,145.13,1.033048582,0,0,1,99.0,99.0,145.13
6.124,77.562,59.59,0.0,144.48,1.032048582,0,0,1,99.0,99.0,144.48
6.123,83.563,59.59,0.0,143.57,1.031048582,1,0,1,12.037,99.0,143.57
6.121,89.562,59.59,0.0,142.46,1.029048582,1,0,1,12.014,99.0,142.46
6.12,95.587,59.59,-4.95,141.14,1.028048582,1,0,1,11.991,99.0,141.14
6.119,101.523,59.15,-5.05,139.78,1.027048582,1,0,1,11.968,99.0,139.78
6.119,107.382,58.99,0.42,138.37,1.027048582,1,0,1,11.944,99.0,138.37
6.122,113.229,59.41,8.4,136.86,1.030048582,1,0,1,11.919,99.0,136.86
6.126,119.197,60.4,11.2,135.08,1.034048582,1,0,1,11.893,99.0,135.08
6.105,125.297,61.49,10.18,133.08,1.013048582,1,0,1,11.893,99.0,133.08
6.085,131.53,62.23,4.95,130.95,0.993048582,1,0,1,11.884,99.0,130.95
6.063,137.807,62.56,0.88,128.81,0.971048582,1,0,1,11.876,99.0,128.81
6.043,144.079,62.6,-0.49,126.69,0.951048582,0,0,1,99.0,99.0,126.69
6.02,150.335,62.57,-0.17,124.46,0.928048582,0,0,1,99.0,99.0,124.46
5.996,156.59,62.56,-0.05,122.07,0.904048582,0,0,1,99.0,99.0,122.07
5.973,162.845,62.55,0.0,119.55,0.881048582,0,0,1,99.0,99.0,119.55
5.949,169.1,62.55,0.0,116.89,0.857048582,0,0,1,99.0,99.0,116.89
5.925,175.356,62.55,0.0,114.13,0.833048582,0,0,1,99.0,99.0,114.13
5.901,181.611,62.55,0.0,111.31,0.809048582,1,0,1,12.022,99.0,111.31
5.877,187.866,62.56,0.07,108.38,0.785048582,1,0,1,12.031,99.0,108.38
5.853,194.147,62.32,-3.74,105.32,0.761048582,1,0,1,12.039,99.0,105.32
5.829,200.399,61.42,-11.2,102.23,0.737048582,1,0,1,12.048,99.0,102.23
5.787,206.428,59.68,-11.2,99.35,0.695048582,1,0,1,12.074,99.0,99.35
5.804,212.281,57.47,-11.2,96.6,0.712048582,1,0,1,12.042,99.0,96.6
5.844,217.975,55.8,-11.2,93.94,0.752048582,1,0,1,11.986,99.0,93.94
5.948,223.415,55.23,1.54,91.5,0.856048582,1,0,1,11.865,99.0,91.5
