Local_X,Local_Y,v_Vel,v_Acc,Space_Headway,dis_cen,i_l,i_r,i_f,dis_l,dis_r,dis_f
79.434,527.482,11.24,0.03,32.74,2.500621997,0,1,1,99.0,12.962,32.74
79.391,528.606,11.25,0.0,32.89,2.543621997,0,1,1,99.0,12.938,32.89
79.349,529.732,11.24,0.1,33.04,2.585621997,0,1,1,99.0,12.896,33.04
79.307,530.855,11.29,-0.34,33.18,2.627621997,0,1,1,99.0,12.854,33.18
79.264,531.986,11.19,0.24,33.38,2.670621997,0,1,1,99.0,12.812,33.38
79.221,533.084,11.96,-7.42,33.49,2.713621997,0,1,1,99.0,12.758,33.49
79.182,534.297,10.28,0.06,33.52,2.752621997,0,1,1,99.0,12.717,33.52
79.136,535.28,9.99,7.64,33.91,2.798621997,0,1,1,99.0,12.689,33.91
79.088,536.326,11.14,2.02,34.33,2.846621997,0,1,1,99.0,12.648,34.33
79.04,537.453,11.46,0.25,34.7,2.894621997,0,1,1,99.0,12.589,34.7
78.992,538.6,11.51,-0.03,35.05,2.942621997,0,1,1,99.0,12.54,35.05
78.945,539.751,11.5,0.0,35.4,2.989621997,0,1,1,99.0,12.493,35.4
78.897,540.901,11.5,0.0,35.75,3.037621997,0,1,1,99.0,12.446,35.75
78.85,542.051,11.5,0.0,36.1,3.084621997,0,1,1,99.0,12.399,36.1
78.802,543.201,11.5,0.0,36.42,3.132621997,0,1,1,99.0,12.351,36.42
78.754,544.351,11.5,0.04,37.0,3.180621997,0,1,1,99.0,12.303,37.0
78.706,545.501,11.5,0.0,37.2,3.228621997,0,1,1,99.0,12.256,37.2
78.659,546.651,11.51,-0.04,37.27,3.275621997,0,1,1,99.0,12.208,37.27
78.611,547.802,11.5,0.0,37.49,3.323621997,0,1,1,99.0,12.157,37.49
78.564,548.952,11.5,0.0,37.8,3.370621997,0,1,1,99.0,12.108,37.8
78.516,550.102,11.5,0.0,38.14,3.418621997,0,1,1,99.0,12.057,38.14
78.468,551.252,11.5,0.0,38.5,3.466621997,0,1,1,99.0,12.007,38.5
78.42,552.409,11.23,2.86,38.84,3.514621997,0,1,1,99.0,11.956,38.84
78.374,553.54,11.35,5.46,39.21,3.560621997,0,1,1,99.0,11.908,39.21
78.326,554.718,12.97,-11.2,39.53,3.608621997,0,1,1,99.0,11.858,39.53
78.281,556.151,10.32,-11.2,39.6,3.653621997,0,1,1,99.0,11.81,39.6
78.281,557.107,8.02,3.89,40.14,3.653621997,0,1,1,99.0,11.808,40.14
78.105,557.913,8.26,7.49,40.83,3.829621997,0,1,1,99.0,11.629,40.83
78.029,558.777,9.32,3.44,41.47,3.905621997,0,1,1,99.0,11.551,41.47
78.011,559.729,9.85,0.84,42.02,3.923621997,0,1,1,99.0,11.548,42.02
78.01,560.718,9.98,0.11,42.53,3.924621997,0,1,1,99.0,11.596,42.53
78.012,561.717,10.0,0.0,43.03,3.922621997,0,1,1,99.0,11.397,43.03
78.015,562.717,10.0,0.0,43.53,3.919621997,0,1,1,99.0,11.375,43.53
78.017,563.717,10.0,0.0,44.03,3.917621997,0,1,1,99.0,11.399,44.03
78.02,564.717,10.0,0.0,44.53,3.914621997,0,1,1,99.0,11.446,44.53
78.022,565.717,10.0,0.0,45.03,3.912621997,0,1,1,99.0,11.496,45.03
78.025,566.717,10.0,0.0,45.54,3.909621997,0,1,1,99.0,11.547,45.54
78.027,567.717,10.0,0.0,45.99,3.907621997,0,1,1,99.0,11.597,45.99
78.029,568.717,10.0,0.0,46.58,3.905621997,0,1,1,99.0,11.647,46.58
