Local_X,Local_Y,v_Vel,v_Acc,Space_Headway,dis_cen,i_l,i_r,i_f,dis_l,dis_r,dis_f
18.366,62.52,29.2,0.0,63.04,1.319981246,1,0,1,11.067,99.0,63.04
18.372,65.52,29.2,0.0,63.0,1.325981246,1,0,1,11.062,99.0,63.0
18.375,69.565,29.2,0.0,62.16,1.328981246,1,0,1,11.058,99.0,62.16
18.374,73.065,29.2,0.0,61.71,1.327981246,1,0,1,11.06,99.0,61.71
18.373,76.565,29.2,0.0,61.12,1.326981246,1,0,1,11.062,99.0,61.12
18.391,79.938,29.2,11.2,60.54,1.344981246,1,0,1,11.043,99.0,60.54
18.463,82.752,31.64,11.2,60.48,1.416981246,1,0,1,10.971,99.0,60.48
18.328,85.953,33.07,11.2,60.04,1.281981246,1,1,1,11.107,12.454,60.04
18.188,89.32,34.72,4.0,59.42,1.141981246,1,1,1,11.247,12.315,59.42
18.036,92.816,35.35,0.84,58.68,0.989981246,1,1,1,11.399,12.163,58.68
17.886,96.355,35.48,0.15,57.9,0.839981246,1,1,1,11.55,12.009,57.9
17.736,99.902,35.58,-0.75,57.08,0.689981246,1,1,1,11.7,11.853,57.08
17.586,103.461,35.42,-0.11,56.28,0.539981246,1,1,1,11.85,11.722,56.28
17.437,106.999,35.34,0.97,55.51,0.390981246,1,1,1,12.0,11.568,55.51
17.288,110.552,34.89,6.77,54.68,0.241981246,1,1,1,12.153,11.42,54.68
17.142,114.014,37.19,-8.8,53.95,0.095981246,1,1,1,12.302,11.283,53.95
16.977,117.838,35.35,-11.2,52.77,0.069018754,1,1,1,12.471,11.1,52.77
16.772,121.335,33.94,-11.2,52.03,0.274018754,1,1,1,12.678,10.884,52.03
16.724,124.67,32.29,-4.08,51.43,0.322018754,1,1,1,12.729,10.85,51.43
16.709,127.875,31.65,-0.81,50.83,0.337018754,1,1,1,12.747,10.827,50.83
16.71,131.035,31.52,-0.1,50.19,0.336018754,1,1,1,12.748,10.823,50.19
16.714,134.187,31.51,-0.04,49.53,0.332018754,1,1,1,12.747,10.824,49.53
16.718,137.338,31.51,-0.05,48.87,0.328018754,1,1,1,12.747,10.816,48.87
16.722,140.494,31.25,2.56,48.21,0.324018754,1,1,1,12.745,10.83,48.21
16.725,143.637,30.96,9.21,47.55,0.321018754,1,1,1,12.745,10.827,47.55
16.729,146.743,33.65,-11.2,46.94,0.317018754,1,1,1,12.749,10.823,46.94
16.744,150.313,30.42,-11.2,45.86,0.302018754,1,1,1,12.719,10.851,45.86
16.748,153.347,28.66,-11.2,45.31,0.298018754,1,1,1,12.737,10.823,45.31
16.734,156.157,27.04,-5.33,44.99,0.312018754,1,0,1,12.798,99.0,44.99
16.735,158.831,26.21,-1.14,44.8,0.311018754,1,0,1,12.847,99.0,44.8
16.737,161.444,26.03,-0.12,44.68,0.309018754,1,0,1,12.896,99.0,44.68
16.738,164.046,26.01,-0.08,44.57,0.308018754,1,0,1,12.947,99.0,44.57
16.739,166.647,25.99,0.03,44.46,0.307018754,1,0,1,12.997,99.0,44.46
16.741,169.249,25.9,1.05,44.34,0.305018754,1,0,1,13.047,99.0,44.34
16.743,171.829,26.49,-3.84,44.25,0.303018754,1,0,1,13.097,99.0,44.25
16.744,174.499,25.3,3.09,44.07,0.302018754,1,0,1,13.142,99.0,44.07
16.751,177.003,25.27,11.2,44.06,0.295018754,1,0,1,13.204,99.0,44.06
16.734,179.577,26.69,8.59,43.97,0.312018754,1,0,1,13.253,99.0,43.97
16.756,182.293,27.97,2.89,43.74,0.290018754,1,0,1,13.239,99.0,43.74
16.8,185.107,28.42,0.54,43.42,0.246018754,1,0,1,13.197,99.0,43.42
16.851,187.951,28.5,0.09,43.06,0.195018754,1,0,1,13.147,99.0,43.06
16.903,190.802,28.52,0.0,42.7,0.143018754,1,0,1,13.097,99.0,42.7
16.955,193.654,28.52,-0.04,42.34,0.091018754,1,0,1,13.047,99.0,42.34
17.006,196.506,28.52,0.0,41.98,0.040018754,1,0,1,12.997,99.0,41.98
17.057,199.358,28.5,0.16,41.61,0.010981246,1,0,1,12.947,99.0,41.61
17.108,202.208,28.53,0.02,41.25,0.061981246,1,0,1,12.897,99.0,41.25
