Local_X,Local_Y,v_Vel,v_Acc,Space_Headway,dis_cen,i_l,i_r,i_f,dis_l,dis_r,dis_f
56.214,675.273,26.95,11.2,60.18,2.579031876,1,1,1,6.836,14.521,60.18
56.212,677.904,30.13,-2.13,59.14,2.577031876,1,1,1,6.765,14.523,59.14
56.224,681.13,28.92,-11.2,57.41,2.589031876,1,1,1,6.74,14.529,57.41
56.28,683.999,27.33,-11.2,56.01,2.645031876,1,1,1,6.688,14.545,56.01
56.226,686.674,25.7,-4.96,54.8,2.591031876,1,1,1,6.747,14.523,54.8
56.13,689.216,24.93,-1.13,53.73,2.495031876,1,1,1,6.847,14.504,53.73
56.021,691.702,24.75,-0.19,52.71,2.386031876,1,1,1,6.962,14.483,52.71
55.91,694.177,24.72,0.07,51.71,2.275031876,1,1,1,7.086,14.461,51.71
55.799,696.648,24.73,0.0,50.7,2.164031876,1,1,1,7.264,14.438,50.7
55.688,699.122,24.73,-0.07,49.7,2.053031876,1,1,1,7.288,14.416,49.7
55.577,701.595,24.72,0.02,48.69,1.942031876,1,1,1,7.267,14.394,48.69
55.465,704.066,24.75,-0.21,47.69,1.830031876,1,1,1,7.228,14.371,47.69
55.355,706.544,24.58,1.21,46.68,1.720031876,1,1,1,7.186,14.349,46.68
55.243,708.994,25.03,-1.81,45.7,1.608031876,1,1,1,7.145,14.326,45.7
55.126,711.507,24.75,-2.03,44.66,1.491031876,1,1,1,7.109,14.298,44.66
55.054,713.966,24.25,2.15,43.67,1.419031876,1,1,1,7.029,14.315,43.67
54.833,716.402,24.34,3.92,42.7,1.198031876,1,1,1,7.097,14.182,42.7
54.758,718.865,24.25,9.24,41.71,1.123031876,1,1,1,7.019,14.202,41.71
54.736,721.28,27.11,-11.2,40.76,1.101031876,1,1,1,6.889,14.243,40.76
54.741,724.158,24.22,-11.2,39.35,1.106031876,0,1,1,99.0,14.413,39.35
54.741,726.63,21.95,-11.2,38.35,1.106031876,0,1,1,99.0,14.488,38.35
54.724,728.849,19.73,-5.9,37.6,1.089031876,0,1,1,99.0,14.476,37.6
54.722,730.734,18.46,7.7,37.18,1.087031876,0,1,1,99.0,14.484,37.18
54.722,732.628,19.62,2.12,36.76,1.087031876,0,1,1,99.0,14.495,36.76
54.728,734.603,19.94,0.32,36.25,1.093031876,0,1,1,99.0,14.495,36.25
54.735,736.598,20.0,0.0,35.72,1.100031876,0,1,1,99.0,14.505,35.72
54.743,738.599,20.0,0.0,35.19,1.108031876,0,1,1,99.0,14.516,35.19
54.749,740.598,20.0,0.0,34.66,1.114031876,0,1,1,99.0,14.524,34.66
54.756,742.603,19.85,1.57,34.13,1.121031876,0,1,1,99.0,14.528,34.13
54.762,744.599,19.64,5.99,33.6,1.127031876,0,1,1,99.0,14.525,33.6
54.77,746.589,21.49,-11.2,33.08,1.135031876,0,1,1,99.0,14.514,33.08
54.788,748.832,18.96,-7.16,32.3,1.153031876,0,1,1,99.0,14.535,32.3
54.784,750.563,18.49,0.41,32.04,1.149031876,0,1,1,99.0,14.524,32.04
54.788,752.513,18.72,-11.2,31.56,1.153031876,0,1,1,99.0,14.51,31.56
54.804,754.341,17.41,-10.85,31.18,1.169031876,0,1,1,99.0,14.533,31.18
54.801,756.025,15.84,-4.25,31.04,1.166031876,0,1,1,99.0,14.518,31.04
54.806,757.588,15.03,0.61,30.83,1.171031876,0,1,1,99.0,14.515,30.83
54.812,759.102,14.45,8.15,30.7,1.177031876,0,1,1,99.0,14.514,30.7
54.817,760.534,17.11,-11.2,30.72,1.182031876,0,1,1,99.0,14.51,30.72
54.833,762.416,14.18,-11.2,30.3,1.198031876,0,1,1,99.0,14.52,30.3
54.842,763.823,12.47,-11.2,30.37,1.207031876,0,1,1,99.0,14.512,30.37
54.831,765.012,10.72,-3.32,30.65,1.196031876,0,1,1,99.0,14.502,30.65
54.936,766.062,10.08,1.07,31.06,1.301031876,0,1,1,99.0,14.61,31.06
55.135,767.087,9.61,7.46,31.51,1.500031876,0,1,1,99.0,14.792,31.51
54.785,768.027,12.19,-11.2,32.04,1.150031876,0,1,1,99.0,14.427,32.04
54.35,769.409,9.32,-11.2,32.12,0.715031876,0,1,1,99.0,13.992,32.12
53.731,770.344,7.51,-11.2,32.66,0.096031876,0,1,1,99.0,13.366,32.66
53.05,771.034,5.85,-4.4,33.44,0.584968124,0,1,1,99.0,12.678,33.44
52.912,771.594,5.16,-0.92,34.34,0.722968124,0,1,1,99.0,12.533,34.34
52.863,772.105,5.01,-0.11,35.3,0.771968124,0,1,1,99.0,12.477,35.3
52.858,772.606,4.99,0.07,36.27,0.776968124,0,1,1,99.0,12.466,36.27
52.859,773.105,5.0,0.0,37.24,0.775968124,0,1,1,99.0,12.46,37.24
52.861,773.605,5.01,-0.03,38.21,0.773968124,0,1,1,99.0,12.455,38.21
52.862,774.106,5.0,0.0,39.18,0.772968124,0,1,1,99.0,12.449,39.18
52.864,774.606,5.0,0.0,40.15,0.770968124,0,0,1,99.0,99.0,40.15
52.866,775.106,5.0,0.0,41.12,0.768968124,0,0,1,99.0,99.0,41.12
52.867,775.606,5.0,-0.04,42.08,0.767968124,0,0,1,99.0,99.0,42.08
52.869,776.106,5.0,0.0,43.05,0.765968124,0,0,1,99.0,99.0,43.05
52.871,776.606,4.99,0.04,44.02,0.763968124,0,0,1,99.0,99.0,44.02
52.873,777.105,4.99,0.05,44.99,0.761968124,0,0,1,99.0,99.0,44.99
52.875,777.605,5.0,0.0,45.96,0.759968124,0,1,1,99.0,12.549,45.96
52.877,778.105,5.01,-0.04,46.93,0.757968124,0,1,1,99.0,12.542,46.93
52.877,778.606,5.0,0.0,47.9,0.757968124,0,1,1,99.0,12.536,47.9
52.879,779.106,5.0,-0.04,48.87,0.755968124,0,1,1,99.0,12.529,48.87
52.881,779.606,5.0,0.0,49.83,0.753968124,0,1,1,99.0,12.532,49.83
52.883,780.106,4.99,0.04,50.8,0.751968124,0,1,1,99.0,12.518,50.8
52.885,780.605,5.0,0.0,51.77,0.749968124,0,1,1,99.0,12.501,51.77
