Local_X,Local_Y,v_Vel,v_Acc,Space_Headway,dis_cen,i_l,i_r,i_f,dis_l,dis_r,dis_f
41.518,1389.709,15.07,11.2,67.99,0.141696835,1,1,1,12.34,13.907,67.99
41.396,1391.27,16.66,5.94,68.09,0.019696835,1,1,1,12.465,13.791,68.09
41.348,1392.97,17.57,1.43,68.04,0.028303165,1,1,1,12.517,13.749,68.04
41.341,1394.735,17.8,0.19,67.94,0.035303165,1,1,1,12.527,13.748,67.94
41.34,1396.517,17.83,-0.02,67.81,0.036303165,1,1,1,12.532,13.753,67.81
41.34,1398.3,17.83,0.0,67.69,0.036303165,1,1,1,12.535,13.759,67.69
41.339,1400.083,17.83,0.04,67.56,0.037303165,1,1,1,12.539,13.764,67.56
41.338,1401.866,17.83,0.0,67.44,0.038303165,1,1,1,12.543,13.769,67.44
41.337,1403.649,17.84,-0.04,67.32,0.039303165,1,0,1,12.548,99.0,67.32
41.337,1405.433,17.83,0.0,67.19,0.039303165,1,0,1,12.551,99.0,67.19
41.336,1407.216,17.83,0.04,67.07,0.040303165,1,0,1,12.556,99.0,67.07
41.336,1408.999,17.83,0.0,66.92,0.040303165,1,0,1,12.559,99.0,66.92
41.334,1410.782,17.84,-0.04,66.9,0.042303165,1,0,1,12.565,99.0,66.9
41.334,1412.566,17.83,0.0,66.55,0.042303165,1,0,1,12.568,99.0,66.55
41.334,1414.349,17.83,0.04,66.6,0.042303165,1,0,1,12.571,99.0,66.6
41.333,1416.132,17.83,0.0,66.64,0.043303165,1,0,1,12.576,99.0,66.64
41.333,1417.915,17.84,-0.04,66.52,0.043303165,1,0,1,12.579,99.0,66.52
41.332,1419.699,17.83,0.0,66.31,0.044303165,1,0,1,12.584,99.0,66.31
41.331,1421.482,17.83,0.04,65.77,0.045303165,1,0,1,12.588,99.0,65.77
41.33,1423.265,17.83,0.0,65.69,0.046303165,1,0,1,12.592,99.0,65.69
41.33,1425.048,17.84,-0.04,65.71,0.046303165,1,0,1,12.595,99.0,65.71
41.329,1426.832,17.83,0.0,65.6,0.047303165,1,0,1,12.6,99.0,65.6
41.329,1428.615,17.83,0.04,65.4,0.047303165,1,0,1,12.603,99.0,65.4
41.328,1430.398,17.83,0.0,64.88,0.048303165,1,0,1,12.608,99.0,64.88
41.327,1432.181,17.84,-0.04,64.85,0.049303165,1,0,1,12.614,99.0,64.85
41.326,1433.965,17.83,0.0,64.52,0.050303165,1,0,1,12.62,99.0,64.52
41.326,1435.748,17.83,0.04,65.03,0.050303165,1,0,1,12.627,99.0,65.03
41.326,1437.525,18.07,-2.48,64.84,0.050303165,1,0,1,12.633,99.0,64.84
41.325,1439.335,17.54,-0.28,64.43,0.051303165,1,0,1,12.64,99.0,64.43
41.325,1441.075,17.41,2.09,64.03,0.051303165,1,0,1,12.646,99.0,64.03
41.324,1442.829,17.73,0.59,63.65,0.052303165,1,0,1,12.653,99.0,63.65
41.326,1444.605,17.82,0.07,63.28,0.050303165,1,0,1,12.657,99.0,63.28
41.327,1446.388,17.84,-0.04,62.9,0.049303165,1,1,1,12.661,13.937,62.9
41.33,1448.172,17.83,0.0,62.53,0.046303165,1,1,1,12.67,13.948,62.53
41.331,1449.955,17.83,0.04,62.15,0.045303165,1,1,1,12.676,13.958,62.15
41.334,1451.738,17.83,0.0,61.77,0.042303165,1,1,1,12.672,13.968,61.77
41.335,1453.521,17.84,-0.04,61.4,0.041303165,1,1,1,12.668,13.977,61.4
41.337,1455.305,17.83,0.03,61.02,0.039303165,1,1,1,12.663,13.988,61.02
41.339,1457.088,17.84,0.0,60.64,0.037303165,1,1,1,12.657,13.997,60.64
41.341,1458.871,17.84,-0.04,60.27,0.035303165,1,1,1,12.65,14.004,60.27
41.343,1460.655,17.83,0.0,59.89,0.033303165,1,1,1,12.659,14.011,59.89
41.345,1462.438,17.83,0.04,59.52,0.031303165,1,1,1,12.639,14.018,59.52
41.347,1464.221,17.83,0.0,59.14,0.029303165,1,1,1,12.634,14.04,59.14
41.348,1466.004,17.84,-0.04,58.77,0.028303165,1,1,1,12.629,14.032,58.77
41.351,1467.788,17.83,0.0,58.39,0.025303165,1,1,1,12.624,14.032,58.39
