Local_X,Local_Y,v_Vel,v_Acc,Space_Headway,dis_cen,i_l,i_r,i_f,dis_l,dis_r,dis_f
15.024,975.534,25.0,0.0,64.65,2.569826583,1,0,1,12.427,99.0,64.65
15.027,978.034,25.0,0.0,64.45,2.566826583,1,0,1,12.424,99.0,64.45
15.03,980.534,25.0,0.0,64.26,2.563826583,1,0,1,12.421,99.0,64.26
15.032,983.034,25.0,0.0,64.06,2.561826583,1,0,1,12.418,99.0,64.06
15.035,985.534,25.0,0.0,63.87,2.558826583,1,0,1,12.416,99.0,63.87
15.037,988.034,25.0,0.0,63.67,2.556826583,1,0,1,12.414,99.0,63.67
15.04,990.534,25.0,0.0,63.48,2.553826583,1,0,1,12.41,99.0,63.48
15.042,993.033,25.0,0.0,63.29,2.551826583,1,0,1,12.408,99.0,63.29
15.045,995.533,25.0,0.0,63.09,2.548826583,1,0,1,12.405,99.0,63.09
15.048,998.033,25.0,0.0,62.9,2.545826583,1,0,1,12.403,99.0,62.9
15.051,1000.533,25.0,0.0,62.7,2.542826583,1,0,1,12.399,99.0,62.7
15.052,1003.033,25.0,0.0,62.51,2.541826583,1,0,1,12.398,99.0,62.51
15.055,1005.533,25.0,0.0,62.32,2.538826583,1,0,1,12.395,99.0,62.32
15.058,1008.033,25.0,0.0,62.12,2.535826583,1,0,1,12.392,99.0,62.12
15.06,1010.533,25.0,0.0,61.93,2.533826583,1,0,1,12.39,99.0,61.93
15.063,1013.037,24.96,-0.66,61.73,2.530826583,1,0,1,12.387,99.0,61.73
15.065,1015.533,24.86,-1.23,61.54,2.528826583,1,0,1,12.384,99.0,61.54
15.068,1018.01,24.8,-0.58,61.37,2.525826583,1,0,1,10.877,99.0,61.37
15.073,1020.48,24.8,0.6,61.2,2.520826583,1,0,1,10.878,99.0,61.2
15.089,1022.957,24.87,1.24,61.03,2.504826583,1,0,1,10.868,99.0,61.03
15.104,1025.454,24.95,0.52,60.84,2.489826583,1,0,1,10.859,99.0,60.84
15.119,1027.959,24.97,-0.3,60.64,2.474826583,1,0,1,10.851,99.0,60.64
15.138,1030.445,25.03,1.05,60.46,2.455826583,1,0,1,10.837,99.0,60.46
