Local_X,Local_Y,v_Vel,v_Acc,Space_Headway,dis_cen,i_l,i_r,i_f,dis_l,dis_r,dis_f
18.175,656.885,0.0,0.0,30.12,1.128981246,1,0,1,11.245,99.0,30.12
18.175,656.885,0.0,0.0,30.94,1.128981246,1,0,1,11.236,99.0,30.94
18.175,656.885,0.0,0.0,31.67,1.128981246,1,0,1,11.248,99.0,31.67
18.175,656.885,0.0,0.0,32.34,1.128981246,1,0,1,11.258,99.0,32.34
18.175,656.885,0.0,0.0,32.99,1.128981246,1,0,1,11.254,99.0,32.99
18.175,656.885,0.0,0.0,33.64,1.128981246,1,0,1,11.256,99.0,33.64
18.175,656.885,0.0,0.0,34.28,1.128981246,1,0,1,11.26,99.0,34.28
18.175,656.885,0.0,0.0,35.01,1.128981246,1,0,1,11.265,99.0,35.01
18.174,657.01,0.51,4.5,35.17,1.127981246,1,0,1,11.373,99.0,35.17
18.175,657.01,0.0,0.0,35.91,1.128981246,0,0,1,99.0,99.0,35.91
18.168,657.145,2.56,11.01,36.71,1.121981246,0,0,1,99.0,99.0,36.71
18.176,657.459,4.16,4.25,37.47,1.129981246,0,0,1,99.0,99.0,37.47
18.177,657.896,4.96,-0.54,38.16,1.130981246,0,0,1,99.0,99.0,38.16
18.177,658.381,5.56,-8.18,38.81,1.130981246,0,1,1,99.0,12.378,38.81
18.177,658.951,2.89,11.2,39.38,1.130981246,0,1,1,99.0,12.511,39.38
18.167,659.072,5.77,11.2,40.39,1.120981246,0,1,1,99.0,12.645,40.39
18.166,659.658,7.51,11.2,40.95,1.119981246,0,1,1,99.0,12.788,40.95
18.18,660.465,8.8,9.69,41.26,1.133981246,0,1,1,99.0,12.939,41.26
18.18,661.393,11.28,-11.2,41.51,1.133981246,0,0,1,99.0,99.0,41.51
18.193,662.617,9.02,-11.2,41.42,1.146981246,0,0,1,99.0,99.0,41.42
18.183,663.411,6.45,11.15,41.72,1.136981246,0,0,1,99.0,99.0,41.72
18.178,664.102,7.74,10.0,42.15,1.131981246,0,0,1,99.0,99.0,42.15
18.187,664.929,9.19,4.13,42.45,1.140981246,0,0,1,99.0,99.0,42.45
18.19,665.872,9.82,0.99,42.65,1.143981246,0,0,1,99.0,99.0,42.65
18.192,666.859,9.98,0.12,42.8,1.145981246,0,0,1,99.0,99.0,42.8
18.194,667.858,10.0,0.0,42.94,1.147981246,0,0,1,99.0,99.0,42.94
18.198,668.857,10.0,0.0,43.08,1.151981246,1,0,1,12.172,99.0,43.08
18.2,669.858,10.0,0.0,43.21,1.153981246,1,0,1,12.223,99.0,43.21
18.203,670.857,10.0,0.0,43.35,1.156981246,1,1,1,12.271,13.431,43.35
18.205,671.858,10.0,0.0,43.49,1.158981246,1,1,1,12.324,13.479,43.49
18.207,672.857,10.0,0.03,43.63,1.160981246,1,1,1,12.377,13.519,43.63
18.21,673.858,10.01,-0.03,43.77,1.163981246,1,1,1,12.43,13.496,43.77
18.213,674.858,10.0,0.0,43.91,1.166981246,1,1,1,12.482,13.555,43.91
18.216,675.858,10.0,-0.04,44.05,1.169981246,1,1,1,12.554,13.749,44.05
18.218,676.858,9.99,0.04,44.18,1.171981246,1,1,1,12.686,13.974,44.18
18.221,677.857,10.0,0.0,44.31,1.174981246,1,0,1,12.611,99.0,44.31
18.223,678.86,9.9,1.06,44.5,1.176981246,1,0,1,12.489,99.0,44.5
18.225,679.839,10.5,-3.91,44.61,1.178981246,1,0,1,12.345,99.0,44.61
18.228,680.902,9.64,-0.64,44.03,1.181981246,1,0,1,12.196,99.0,44.03
18.209,681.838,9.37,4.0,44.42,1.162981246,1,0,1,12.071,99.0,44.42
18.114,682.722,9.96,11.2,45.24,1.067981246,1,0,1,12.02,99.0,45.24
18.375,683.463,13.72,11.2,46.39,1.328981246,1,0,1,11.614,99.0,46.39
18.723,684.833,15.63,11.2,46.95,1.676981246,1,0,1,11.12,99.0,46.95
18.696,686.45,17.25,5.57,47.29,1.649981246,1,0,1,11.002,99.0,47.29
18.608,688.207,18.11,1.26,47.53,1.561981246,1,0,1,10.938,99.0,47.53
18.483,690.025,18.32,0.09,47.71,1.436981246,1,0,1,10.948,99.0,47.71
18.354,691.858,18.33,0.0,47.88,1.307981246,0,0,1,99.0,99.0,47.88
18.224,693.69,18.33,0.07,48.04,1.177981246,0,0,1,99.0,99.0,48.04
18.094,695.523,18.34,-0.02,48.21,1.047981246,0,0,1,99.0,99.0,48.21
17.964,697.357,18.33,0.0,48.38,0.917981246,0,0,1,99.0,99.0,48.38
17.834,699.191,18.34,0.0,48.54,0.787981246,0,0,1,99.0,99.0,48.54
17.705,701.024,18.34,-0.04,48.71,0.658981246,0,0,1,99.0,99.0,48.71
17.575,702.857,18.35,-0.18,48.88,0.528981246,0,0,1,99.0,99.0,48.88
17.446,704.696,18.16,1.62,49.04,0.399981246,0,0,1,99.0,99.0,49.04
17.316,706.5,18.86,-3.53,49.23,0.269981246,0,0,1,99.0,99.0,49.23
17.181,708.406,17.94,0.46,49.33,0.134981246,0,0,1,99.0,99.0,49.33
17.084,710.177,17.6,7.52,49.55,0.037981246,0,0,1,99.0,99.0,49.55
16.851,711.981,18.28,7.84,49.75,0.195018754,0,0,1,99.0,99.0,49.75
16.744,713.84,19.24,6.38,49.9,0.302018754,0,0,1,99.0,99.0,49.9
16.676,715.796,20.22,1.95,49.69,0.370018754,0,0,1,99.0,99.0,49.69
16.869,717.832,20.55,-0.13,49.86,0.177018754,0,0,1,99.0,99.0,49.86
