Local_X,Local_Y,v_Vel,v_Acc,Space_Headway,dis_cen,i_l,i_r,i_f,dis_l,dis_r,dis_f
3.795,328.898,30.0,0.0,85.08,1.296951418,0,0,1,99.0,99.0,85.08
3.798,331.899,30.0,-0.07,84.69,1.293951418,0,0,1,99.0,99.0,84.69
3.801,334.898,29.99,-0.11,84.35,1.290951418,0,0,1,99.0,99.0,84.35
3.803,337.896,29.98,-0.05,84.05,1.288951418,0,0,1,99.0,99.0,84.05
3.81,340.894,29.98,0.05,83.73,1.281951418,0,0,1,99.0,99.0,83.73
3.817,343.892,29.99,0.11,83.39,1.274951418,0,0,1,99.0,99.0,83.39
3.824,346.891,30.0,0.07,83.08,1.267951418,0,0,1,99.0,99.0,83.08
3.831,349.892,30.0,0.0,82.79,1.260951418,0,0,1,99.0,99.0,82.79
3.839,352.892,30.0,0.0,82.46,1.252951418,1,0,1,8.167,99.0,82.46
3.847,355.892,30.0,0.03,82.05,1.244951418,1,0,1,8.218,99.0,82.05
3.854,358.893,30.0,-0.09,81.55,1.237951418,1,0,1,8.27,99.0,81.55
3.862,361.895,29.96,-0.53,81.02,1.229951418,1,0,1,8.323,99.0,81.02
3.854,364.886,29.93,-0.26,80.53,1.237951418,1,0,1,8.397,99.0,80.53
3.874,367.864,30.05,1.97,80.05,1.217951418,1,0,1,8.436,99.0,80.05
3.953,370.854,30.44,5.73,79.56,1.138951418,1,0,1,8.381,99.0,79.56
4.066,373.909,31.11,8.3,79.01,1.025951418,1,0,1,8.265,99.0,79.01
4.168,377.064,31.87,7.54,78.35,0.923951418,1,0,1,8.124,99.0,78.35
4.222,380.309,32.45,4.31,77.61,0.869951418,1,0,1,8.024,99.0,77.61
4.25,383.598,32.73,1.05,76.82,0.841951418,1,0,1,7.943,99.0,76.82
4.274,386.888,32.77,-0.52,76.03,0.817951418,1,0,1,7.848,99.0,76.03
4.293,390.164,32.73,-0.62,75.25,0.798951418,1,0,1,7.759,99.0,75.25
4.314,393.431,32.68,-0.23,74.49,0.777951418,1,0,1,7.667,99.0,74.49
4.334,396.696,32.67,0.0,73.72,0.757951418,1,0,1,7.586,99.0,73.72
4.353,399.963,32.67,0.0,10.67,0.738951418,0,0,1,99.0,99.0,10.67
4.373,403.23,32.67,0.0,11.82,0.718951418,0,0,1,99.0,99.0,11.82
4.393,406.496,32.67,0.0,12.79,0.698951418,0,0,1,99.0,99.0,12.79
4.412,409.763,32.67,0.0,13.49,0.679951418,1,0,1,14.836,99.0,13.49
4.432,413.036,32.61,-0.87,14.41,0.659951418,1,0,1,14.818,99.0,14.41
4.451,416.297,32.49,-1.65,15.47,0.640951418,1,0,1,14.805,99.0,15.47
4.471,419.534,32.4,-0.82,16.78,0.620951418,1,0,1,14.792,99.0,16.78
