Local_X,Local_Y,v_Vel,v_Acc,Space_Headway,dis_cen,i_l,i_r,i_f,dis_l,dis_r,dis_f
52.02,746.604,15.0,0.0,50.41,1.614968124,0,0,1,99.0,99.0,50.41
52.025,748.104,15.0,0.0,50.55,1.609968124,0,0,1,99.0,99.0,50.55
52.03,749.604,15.0,0.0,50.7,1.604968124,0,0,1,99.0,99.0,50.7
52.035,751.104,15.0,0.0,50.85,1.599968124,0,0,1,99.0,99.0,50.85
52.041,752.604,15.0,0.0,51.01,1.593968124,0,0,1,99.0,99.0,51.01
52.045,754.104,15.0,0.0,51.1,1.589968124,0,0,1,99.0,99.0,51.1
52.051,755.604,15.0,0.0,51.33,1.583968124,0,0,1,99.0,99.0,51.33
52.056,757.104,15.0,0.0,51.52,1.578968124,0,0,1,99.0,99.0,51.52
52.06,758.604,15.0,0.0,51.54,1.574968124,0,0,1,99.0,99.0,51.54
52.066,760.104,15.0,0.0,51.52,1.568968124,0,0,1,99.0,99.0,51.52
52.071,761.604,15.0,0.0,51.39,1.563968124,0,0,1,99.0,99.0,51.39
52.076,763.104,15.0,0.0,50.7,1.558968124,0,0,1,99.0,99.0,50.7
52.081,764.604,15.0,0.0,50.74,1.553968124,0,0,1,99.0,99.0,50.74
52.087,766.104,15.0,0.0,51.11,1.547968124,0,0,1,99.0,99.0,51.11
52.091,767.604,15.0,0.0,52.11,1.543968124,0,0,1,99.0,99.0,52.11
52.096,769.1,15.15,-1.6,53.23,1.538968124,0,0,1,99.0,99.0,53.23
52.102,770.598,15.57,-8.28,52.87,1.532968124,0,0,1,99.0,99.0,52.87
52.106,772.168,12.89,11.2,52.83,1.528968124,0,0,1,99.0,99.0,52.83
52.101,773.291,15.77,11.2,53.57,1.533968124,0,0,1,99.0,99.0,53.57
52.102,774.887,17.42,11.2,54.0,1.532968124,0,0,1,99.0,99.0,54.0
52.123,776.686,19.05,4.87,54.32,1.511968124,0,0,1,99.0,99.0,54.32
52.129,778.619,19.81,1.03,54.53,1.505968124,0,0,1,99.0,99.0,54.53
