Local_X,Local_Y,v_Vel,v_Acc,Space_Headway,dis_cen,i_l,i_r,i_f,dis_l,dis_r,dis_f
53.43,1431.271,31.31,1.31,53.12,0.621485213,0,0,1,99.0,99.0,53.12
53.417,1434.438,31.16,-3.55,53.11,0.634485213,0,0,1,99.0,99.0,53.11
53.405,1437.562,30.68,-7.17,53.22,0.646485213,0,0,1,99.0,99.0,53.22
53.392,1440.575,30.23,-3.66,53.44,0.659485213,0,0,1,99.0,99.0,53.44
53.382,1443.535,30.21,3.43,53.69,0.669485213,0,0,1,99.0,99.0,53.69
53.373,1446.543,30.66,7.2,53.9,0.678485213,0,0,1,99.0,99.0,53.9
53.365,1449.654,31.26,5.32,54.0,0.686485213,0,0,1,99.0,99.0,54.0
53.358,1452.831,31.63,1.77,54.04,0.693485213,0,0,1,99.0,99.0,54.04
53.349,1456.016,31.73,0.0,54.07,0.702485213,0,0,1,99.0,99.0,54.07
53.34,1459.202,31.63,-1.77,54.1,0.711485213,0,0,1,99.0,99.0,54.1
53.333,1462.373,31.31,-4.44,54.14,0.718485213,0,0,1,99.0,99.0,54.14
53.324,1465.49,30.84,-5.5,54.24,0.727485213,0,0,1,99.0,99.0,54.24
53.316,1468.54,30.4,-4.15,54.4,0.735485213,0,0,1,99.0,99.0,54.4
53.309,1471.552,30.0,-3.1,54.6,0.742485213,0,0,1,99.0,99.0,54.6
53.301,1474.542,29.59,-4.4,54.85,0.750485213,0,0,1,99.0,99.0,54.85
53.292,1477.488,29.12,-5.72,55.14,0.759485213,0,0,1,99.0,99.0,55.14
53.285,1480.356,28.74,-2.88,55.45,0.766485213,0,0,1,99.0,99.0,55.45
53.277,1483.176,28.76,3.11,55.64,0.774485213,0,0,1,99.0,99.0,55.64
53.27,1486.045,29.17,6.2,55.63,0.781485213,0,0,1,99.0,99.0,55.63
53.263,1489.01,29.57,3.09,55.37,0.788485213,0,0,1,99.0,99.0,55.37
53.255,1492.021,29.59,-2.82,54.89,0.796485213,0,0,1,99.0,99.0,54.89
53.247,1494.987,29.23,-5.56,54.49,0.804485213,0,0,1,99.0,99.0,54.49
53.239,1497.892,28.63,-6.44,54.27,0.812485213,0,0,1,99.0,99.0,54.27
53.232,1500.74,27.76,-9.5,54.15,0.819485213,0,0,1,99.0,99.0,54.15
53.213,1503.462,26.57,-11.2,54.14,0.838485213,0,0,1,99.0,99.0,54.14
53.193,1506.051,25.22,-11.2,54.25,0.858485213,0,0,1,99.0,99.0,54.25
53.204,1508.471,24.41,-3.66,54.53,0.847485213,0,0,1,99.0,99.0,54.53
53.232,1510.796,24.8,11.2,54.9,0.819485213,0,0,1,99.0,99.0,54.9
53.262,1513.375,26.3,11.2,55.03,0.789485213,0,0,1,99.0,99.0,55.03
53.268,1516.09,28.14,11.2,55.01,0.783485213,0,0,1,99.0,99.0,55.01
53.29,1518.971,29.52,9.33,54.83,0.761485213,0,0,1,99.0,99.0,54.83
53.323,1522.021,30.15,2.06,54.48,0.728485213,0,1,1,99.0,10.685,54.48
53.355,1525.068,30.27,-0.39,54.13,0.696485213,0,1,1,99.0,10.618,54.13
53.388,1528.09,30.25,0.0,53.81,0.663485213,0,1,1,99.0,10.486,53.81
53.419,1531.106,30.32,1.21,53.5,0.632485213,0,1,1,99.0,10.424,53.5
53.451,1534.139,30.5,2.26,53.17,0.600485213,0,1,1,99.0,10.377,53.17
53.484,1537.206,30.62,1.08,52.81,0.567485213,0,1,1,99.0,10.403,52.81
53.515,1540.286,30.62,-1.09,52.45,0.536485213,0,1,1,99.0,10.455,52.45
53.539,1543.353,30.5,-2.25,52.06,0.512485213,0,1,1,99.0,10.51,52.06
53.571,1546.386,30.33,-1.16,51.62,0.480485213,0,1,1,99.0,10.563,51.62
53.588,1549.401,30.27,0.31,51.07,0.463485213,0,1,1,99.0,10.57,51.07
53.572,1552.43,30.3,0.38,50.41,0.479485213,0,1,1,99.0,10.528,50.41
53.543,1555.478,30.19,-1.98,49.69,0.508485213,0,1,1,99.0,10.483,49.69
53.528,1558.52,29.69,-7.33,48.99,0.523485213,0,1,1,99.0,10.452,48.99
53.539,1561.47,28.7,-11.2,48.39,0.512485213,0,1,1,99.0,10.446,48.39
53.557,1564.261,27.26,-11.2,47.95,0.494485213,0,1,1,99.0,10.447,47.95
53.589,1566.911,25.69,-11.2,47.65,0.462485213,0,1,1,99.0,10.461,47.65
53.638,1569.422,24.4,-11.0,47.48,0.413485213,0,1,1,99.0,10.492,47.48
53.68,1571.77,23.59,-5.19,47.49,0.371485213,0,1,1,99.0,10.516,47.49
53.723,1574.071,23.25,-0.76,47.54,0.328485213,0,1,1,99.0,10.542,47.54
53.765,1576.381,23.21,0.46,47.58,0.286485213,0,1,1,99.0,10.566,47.58
53.807,1578.708,23.25,0.12,47.6,0.244485213,0,1,1,99.0,10.59,47.6
53.849,1581.034,23.25,0.0,47.62,0.202485213,0,1,1,99.0,10.615,47.62
53.891,1583.359,23.25,0.0,47.65,0.160485213,0,1,1,99.0,10.639,47.65
53.933,1585.684,23.25,0.0,47.67,0.118485213,0,1,1,99.0,10.664,47.67
53.974,1588.01,23.25,0.0,47.7,0.077485213,0,1,1,99.0,10.687,47.7
54.017,1590.335,23.25,0.0,47.72,0.034485213,0,1,1,99.0,10.713,47.72
54.059,1592.66,23.25,0.0,47.73,0.007514787,0,1,1,99.0,10.737,47.73
54.101,1594.986,23.25,0.0,47.73,0.049514787,0,1,1,99.0,10.761,47.73
54.142,1597.311,23.25,0.0,47.73,0.090514787,0,1,1,99.0,10.785,47.73
54.185,1599.636,23.25,0.0,47.76,0.133514787,0,1,1,99.0,10.81,47.76
54.227,1601.962,23.25,0.0,47.78,0.175514787,0,1,1,99.0,10.835,47.78
54.269,1604.287,23.25,0.0,47.81,0.217514787,0,1,1,99.0,10.859,47.81
54.311,1606.612,23.25,0.0,47.83,0.259514787,0,1,1,99.0,10.884,47.83
54.352,1608.937,23.25,0.0,47.86,0.300514787,0,1,1,99.0,10.907,47.86
54.395,1611.263,23.25,0.0,47.88,0.343514787,0,1,1,99.0,10.931,47.88
54.437,1613.588,23.25,0.0,47.91,0.385514787,0,1,1,99.0,10.979,47.91
