Local_X,Local_Y,v_Vel,v_Acc,Space_Headway,dis_cen,i_l,i_r,i_f,dis_l,dis_r,dis_f
7.122,65.546,15.94,0.0,48.4,2.030048582,0,0,1,99.0,99.0,48.4
7.125,67.562,15.94,0.0,48.86,2.033048582,0,0,1,99.0,99.0,48.86
7.125,69.562,15.94,0.0,49.34,2.033048582,0,0,1,99.0,99.0,49.34
7.125,71.063,15.94,0.0,50.31,2.033048582,0,0,1,99.0,99.0,50.31
7.124,72.562,15.94,0.0,51.3,2.032048582,0,0,1,99.0,99.0,51.3
7.124,74.146,15.94,4.97,52.23,2.032048582,0,0,1,99.0,99.0,52.23
7.124,75.746,16.63,8.19,53.0,2.032048582,0,0,1,99.0,99.0,53.0
7.13,77.444,17.42,9.03,53.49,2.038048582,0,0,1,99.0,99.0,53.49
7.123,79.259,18.0,4.0,53.67,2.031048582,0,0,1,99.0,99.0,53.67
7.122,81.113,18.22,-0.89,53.59,2.030048582,0,0,1,99.0,99.0,53.59
7.122,82.927,18.3,0.51,53.35,2.030048582,0,0,1,99.0,99.0,53.35
7.122,84.739,18.47,3.83,52.93,2.030048582,0,0,1,99.0,99.0,52.93
7.122,86.616,18.62,1.27,52.27,2.030048582,0,0,1,99.0,99.0,52.27
7.121,88.528,18.41,-5.63,51.44,2.029048582,0,0,1,99.0,99.0,51.44
7.119,90.357,17.88,-7.21,50.56,2.027048582,0,0,1,99.0,99.0,50.56
7.12,92.074,17.49,-1.46,49.65,2.028048582,0,0,1,99.0,99.0,49.65
7.12,93.775,17.58,4.38,48.62,2.028048582,0,0,1,99.0,99.0,48.62
7.12,95.558,17.88,3.27,47.47,2.028048582,0,0,1,99.0,99.0,47.47
7.119,97.399,17.9,-2.6,46.35,2.027048582,0,0,1,99.0,99.0,46.35
7.119,99.201,17.54,-5.95,45.44,2.027048582,0,0,1,99.0,99.0,45.44
7.118,100.92,17.06,-4.44,44.77,2.026048582,0,0,1,99.0,99.0,44.77
