Local_X,Local_Y,v_Vel,v_Acc,Space_Headway,dis_cen,i_l,i_r,i_f,dis_l,dis_r,dis_f
4.106,59.051,30.74,0.0,64.36,0.503593284,0,0,1,99.0,99.0,64.36
4.114,62.052,30.74,0.0,64.5,0.495593284,0,0,1,99.0,99.0,64.5
4.124,66.551,30.74,0.0,63.31,0.485593284,0,0,1,99.0,99.0,63.31
4.123,70.562,30.74,0.0,62.74,0.486593284,0,0,1,99.0,99.0,62.74
4.123,73.562,30.74,0.0,63.3,0.486593284,0,0,1,99.0,99.0,63.3
4.122,77.115,30.74,-11.2,63.33,0.487593284,0,0,1,99.0,99.0,63.33
4.133,80.417,26.17,4.21,63.63,0.476593284,0,0,1,99.0,99.0,63.63
4.112,82.485,30.51,11.2,65.17,0.497593284,0,0,1,99.0,99.0,65.17
4.098,85.56,33.92,-11.2,65.69,0.511593284,0,0,1,99.0,99.0,65.69
4.142,89.317,28.12,9.63,65.53,0.467593284,0,0,1,99.0,99.0,65.53
4.112,91.469,34.29,11.2,67.01,0.497593284,0,0,1,99.0,99.0,67.01
4.095,95.156,35.92,-11.2,66.88,0.514593284,0,0,1,99.0,99.0,66.88
4.141,99.098,30.53,2.85,66.52,0.468593284,0,0,1,99.0,99.0,66.52
4.115,101.665,33.67,11.2,67.61,0.494593284,0,0,1,99.0,99.0,67.61
4.11,105.537,33.14,-11.2,67.45,0.499593284,0,0,1,99.0,99.0,67.45
4.139,109.231,28.08,-11.2,67.49,0.470593284,0,0,1,99.0,99.0,67.49
4.118,111.725,27.13,11.2,68.73,0.491593284,0,0,1,99.0,99.0,68.73
4.096,113.907,33.32,11.2,70.29,0.513593284,0,0,1,99.0,99.0,70.29
4.102,117.277,35.23,10.16,70.65,0.507593284,0,0,1,99.0,99.0,70.65
4.125,120.964,36.88,-11.2,70.7,0.484593284,0,0,1,99.0,99.0,70.7
4.143,124.788,34.17,-11.2,70.61,0.466593284,0,0,1,99.0,99.0,70.61
4.13,128.053,31.95,11.2,71.08,0.479593284,0,0,1,99.0,99.0,71.08
4.126,131.184,35.6,-9.38,71.69,0.483593284,0,0,1,99.0,99.0,71.69
4.141,134.87,33.13,-4.31,71.74,0.468593284,0,0,1,99.0,99.0,71.74
4.156,138.024,32.39,11.2,72.32,0.453593284,0,0,1,99.0,99.0,72.32
4.205,141.339,34.7,-4.85,72.74,0.404593284,0,0,1,99.0,99.0,72.74
4.014,144.802,34.32,-7.88,73.01,0.595593284,0,0,1,99.0,99.0,73.01
4.007,148.193,33.2,-3.58,73.35,0.602593284,0,0,1,99.0,99.0,73.35
4.035,151.493,32.65,-0.81,73.79,0.574593284,0,0,1,99.0,99.0,73.79
4.083,154.752,32.52,-0.11,74.26,0.526593284,0,0,1,99.0,99.0,74.26
4.134,158.004,32.5,0.0,74.75,0.475593284,0,0,1,99.0,99.0,74.75
4.187,161.253,32.5,0.03,75.23,0.422593284,0,0,1,99.0,99.0,75.23
4.238,164.505,32.43,0.77,75.72,0.371593284,0,0,1,99.0,99.0,75.72
4.291,167.74,32.88,-2.96,76.22,0.318593284,0,0,1,99.0,99.0,76.22
4.342,171.045,31.96,2.44,76.65,0.267593284,0,0,1,99.0,99.0,76.65
4.394,174.232,31.72,10.26,77.19,0.215593284,0,0,1,99.0,99.0,77.19
4.484,177.449,33.05,7.0,77.72,0.125593284,0,0,1,99.0,99.0,77.72
4.485,180.792,34.09,2.4,78.13,0.124593284,0,0,1,99.0,99.0,78.13
4.453,184.215,34.47,0.41,78.47,0.156593284,0,0,1,99.0,99.0,78.47
4.41,187.664,34.53,0.05,78.67,0.199593284,0,0,1,99.0,99.0,78.67
4.367,191.117,34.54,0.07,79.33,0.242593284,0,0,1,99.0,99.0,79.33
4.323,194.571,34.55,0.0,80.04,0.286593284,0,0,1,99.0,99.0,80.04
4.28,198.026,34.55,-0.04,79.31,0.329593284,0,0,1,99.0,99.0,79.31
4.236,201.502,33.7,8.96,79.2,0.373593284,0,0,1,99.0,99.0,79.2
4.193,204.88,34.83,9.2,79.39,0.416593284,0,0,1,99.0,99.0,79.39
4.149,208.751,34.19,-11.2,79.11,0.460593284,0,0,1,99.0,99.0,79.11
4.175,212.613,29.0,-11.2,78.8,0.434593284,0,0,1,99.0,99.0,78.8
4.214,214.743,31.57,11.2,79.96,0.395593284,0,0,1,99.0,99.0,79.96
3.712,217.755,35.04,11.2,80.71,0.897593284,0,0,1,99.0,99.0,80.71
3.612,221.301,36.52,10.48,80.66,0.997593284,0,0,1,99.0,99.0,80.66
3.598,225.012,38.14,2.57,80.87,1.011593284,0,0,1,99.0,99.0,80.87
3.627,228.841,38.55,0.37,80.65,0.982593284,0,0,1,99.0,99.0,80.65
3.663,232.699,38.61,0.0,80.46,0.946593284,0,0,1,99.0,99.0,80.46
3.701,236.56,38.61,0.0,80.33,0.908593284,0,0,1,99.0,99.0,80.33
3.738,240.421,38.61,0.04,80.16,0.871593284,0,0,1,99.0,99.0,80.16
3.775,244.282,38.61,0.0,80.82,0.834593284,0,0,1,99.0,99.0,80.82
3.812,248.145,38.54,0.76,81.4,0.797593284,0,0,1,99.0,99.0,81.4
3.848,252.011,38.18,5.67,81.06,0.761593284,0,0,1,99.0,99.0,81.06
3.885,255.84,38.46,11.2,81.21,0.724593284,0,0,1,99.0,99.0,81.21
3.905,259.775,40.88,-11.2,81.42,0.704593284,0,0,1,99.0,99.0,81.42
3.93,264.276,35.88,-11.2,81.05,0.679593284,0,0,1,99.0,99.0,81.05
4.015,267.904,33.49,-11.2,81.47,0.594593284,0,0,1,99.0,99.0,81.47
3.932,271.205,31.91,-7.19,82.19,0.677593284,0,0,1,99.0,99.0,82.19
3.791,274.355,30.81,-1.71,83.03,0.818593284,0,0,1,99.0,99.0,83.03
3.628,277.426,30.53,-0.23,84.01,0.981593284,0,0,1,99.0,99.0,84.01
3.464,280.477,30.49,0.0,85.23,1.145593284,0,0,1,99.0,99.0,85.23
3.3,283.527,30.49,0.0,85.7,1.309593284,0,0,1,99.0,99.0,85.7
