Local_X,Local_Y,v_Vel,v_Acc,Space_Headway,dis_cen,i_l,i_r,i_f,dis_l,dis_r,dis_f
50.335,572.782,25.01,-0.1,39.4,3.716485213,1,0,1,15.556,99.0,39.4
50.27,575.281,25.0,0.05,39.07,3.781485213,1,0,1,15.694,99.0,39.07
50.302,577.783,25.01,-0.02,38.75,3.749485213,1,0,1,15.733,99.0,38.75
50.307,580.282,25.02,0.15,38.43,3.744485213,1,0,1,15.801,99.0,38.43
50.313,582.784,25.04,0.32,38.11,3.738485213,1,0,1,15.865,99.0,38.11
50.32,585.29,25.06,0.13,37.77,3.731485213,1,0,1,15.93,99.0,37.77
50.324,587.798,25.05,-0.18,37.42,3.727485213,1,0,1,15.996,99.0,37.42
50.33,590.304,25.04,-0.32,37.08,3.721485213,1,0,1,16.062,99.0,37.08
50.334,592.805,25.01,-0.15,36.74,3.717485213,1,0,1,16.129,99.0,36.74
50.339,595.304,25.0,0.0,36.4,3.712485213,1,0,1,16.195,99.0,36.4
50.345,597.805,25.0,0.0,36.07,3.706485213,1,0,1,16.26,99.0,36.07
50.349,600.305,25.0,-0.02,35.73,3.702485213,1,0,1,16.327,99.0,35.73
50.355,602.805,25.0,-0.02,35.39,3.696485213,1,0,1,16.392,99.0,35.39
50.359,605.305,25.0,0.0,35.06,3.692485213,1,0,1,16.458,99.0,35.06
50.364,607.804,25.0,0.0,34.72,3.687485213,1,0,1,16.525,99.0,34.72
50.369,610.3,25.04,0.69,34.38,3.682485213,1,0,1,16.589,99.0,34.38
50.374,612.805,25.13,1.08,34.04,3.677485213,1,0,1,16.653,99.0,34.04
50.38,615.339,25.06,-1.45,33.67,3.671485213,1,0,1,16.715,99.0,33.67
50.413,617.87,24.64,-6.61,33.3,3.638485213,1,0,1,16.758,99.0,33.3
50.334,620.331,23.75,-11.2,33.0,3.717485213,1,0,1,16.902,99.0,33.0
50.14,622.641,22.52,-11.2,32.86,3.911485213,1,0,1,17.124,99.0,32.86
49.838,624.837,21.33,-10.97,32.83,4.213485213,1,0,1,17.419,99.0,32.83
49.422,626.884,20.49,-6.22,32.94,4.629485213,1,0,1,17.789,99.0,32.94
48.869,628.871,20.07,-1.75,33.09,5.182485213,1,0,1,18.288,99.0,33.09
48.442,630.852,19.96,0.37,33.24,5.609485213,1,0,1,18.666,99.0,33.24
48.049,632.85,19.99,0.28,28.01,6.150511284,0,0,1,99.0,99.0,28.01
47.75,634.854,20.01,-0.05,28.49,5.851511284,0,0,1,99.0,99.0,28.49
47.375,636.855,20.01,-0.04,28.91,5.476511284,0,0,1,99.0,99.0,28.91
46.934,638.855,20.0,0.0,29.27,5.035511284,0,0,1,99.0,99.0,29.27
46.558,640.856,20.0,-0.06,29.6,4.659511284,0,0,1,99.0,99.0,29.6
46.229,642.855,20.0,-0.05,29.97,4.330511284,0,0,1,99.0,99.0,29.97
45.885,644.854,20.0,0.04,30.42,3.986511284,0,0,1,99.0,99.0,30.42
45.634,646.854,20.0,0.09,30.92,3.735511284,0,0,1,99.0,99.0,30.92
45.389,648.855,20.0,0.0,31.44,3.490511284,0,0,1,99.0,99.0,31.44
45.237,650.856,20.0,-0.09,31.94,3.338511284,0,0,1,99.0,99.0,31.94
45.071,652.855,20.0,0.0,32.44,3.172511284,0,0,1,99.0,99.0,32.44
44.968,654.854,20.0,0.08,32.94,3.069511284,0,0,1,99.0,99.0,32.94
44.898,656.854,20.0,0.05,33.45,2.999511284,0,0,1,99.0,99.0,33.45
44.926,658.86,19.97,-0.63,33.95,3.027511284,0,0,1,99.0,99.0,33.95
44.928,660.856,19.88,-1.15,34.46,3.029511284,0,0,1,99.0,99.0,34.46
44.93,662.835,19.82,-0.53,34.99,3.031511284,0,0,1,99.0,99.0,34.99
44.936,664.809,19.82,0.53,35.52,3.037511284,0,0,1,99.0,99.0,35.52
44.941,666.788,19.88,1.11,36.05,3.042511284,0,0,1,99.0,99.0,36.05
44.946,668.784,19.96,0.59,36.56,3.047511284,0,0,1,99.0,99.0,36.56
44.952,670.788,20.0,0.0,37.06,3.053511284,0,0,1,99.0,99.0,37.06
44.956,672.789,19.99,-0.12,37.57,3.057511284,0,0,1,99.0,99.0,37.57
44.961,674.788,19.97,-0.25,38.08,3.062511284,0,0,1,99.0,99.0,38.08
44.966,676.779,20.0,0.55,38.61,3.067511284,0,0,1,99.0,99.0,38.61
44.979,678.767,20.2,2.93,39.13,3.080511284,0,0,1,99.0,99.0,39.13
