Local_X,Local_Y,v_Vel,v_Acc,Space_Headway,dis_cen,i_l,i_r,i_f,dis_l,dis_r,dis_f
15.593,734.751,34.61,-0.57,75.25,1.453018754,1,0,1,13.378,99.0,75.25
15.583,738.209,34.52,-0.13,75.19,1.463018754,1,0,1,13.493,99.0,75.19
15.576,741.66,34.5,0.0,74.94,1.470018754,1,0,1,13.575,99.0,74.94
15.569,745.11,34.49,0.04,74.56,1.477018754,1,0,1,13.104,99.0,74.56
15.561,748.561,34.42,0.85,74.13,1.485018754,1,0,1,12.981,99.0,74.13
15.554,751.995,34.88,-2.86,73.62,1.492018754,1,0,1,12.96,99.0,73.62
15.547,755.499,33.98,2.28,73.36,1.499018754,1,0,1,12.969,99.0,73.36
15.54,758.889,33.73,10.04,72.93,1.506018754,1,0,1,12.985,99.0,72.93
15.534,762.306,35.04,6.82,72.3,1.512018754,1,0,1,12.998,99.0,72.3
15.526,765.848,36.05,2.3,71.48,1.520018754,1,0,1,13.045,99.0,71.48
15.519,769.466,36.41,0.51,70.42,1.527018754,1,0,1,13.1,99.0,70.42
15.511,773.11,36.48,0.11,69.36,1.535018754,1,0,1,13.01,99.0,69.36
15.503,776.759,36.5,0.0,68.32,1.543018754,0,0,1,99.0,99.0,68.32
15.496,780.404,36.7,-2.14,67.29,1.550018754,0,0,1,99.0,99.0,67.29
15.488,784.093,35.63,6.4,66.23,1.558018754,0,0,1,99.0,99.0,66.23
15.481,787.613,36.5,11.2,65.33,1.565018754,0,0,1,99.0,99.0,65.33
15.481,791.366,38.82,-11.2,64.2,1.565018754,0,0,1,99.0,99.0,64.2
15.494,795.745,33.11,-11.2,62.44,1.552018754,0,0,1,99.0,99.0,62.44
15.479,799.122,30.42,-11.2,61.7,1.567018754,0,0,1,99.0,99.0,61.7
15.501,802.119,28.86,-8.19,61.27,1.545018754,0,0,1,99.0,99.0,61.27
15.548,804.959,27.59,-1.88,61.14,1.498018754,0,0,1,99.0,99.0,61.14
15.6,807.707,27.3,-0.26,61.38,1.446018754,0,0,1,99.0,99.0,61.38
15.652,810.435,27.25,0.0,61.08,1.394018754,0,0,1,99.0,99.0,61.08
15.705,813.16,27.25,0.0,60.57,1.341018754,0,0,1,99.0,99.0,60.57
15.758,815.885,27.25,0.0,59.91,1.288018754,0,0,1,99.0,99.0,59.91
15.812,818.61,27.25,0.0,59.13,1.234018754,0,0,1,99.0,99.0,59.13
15.865,821.335,27.25,-0.04,58.79,1.181018754,0,0,1,99.0,99.0,58.79
15.918,824.06,27.25,0.0,57.97,1.128018754,0,0,1,99.0,99.0,57.97
15.971,826.785,27.24,0.04,56.93,1.075018754,0,0,1,99.0,99.0,56.93
16.023,829.509,27.24,0.05,55.84,1.023018754,0,0,1,99.0,99.0,55.84
16.076,832.234,27.25,0.0,54.52,0.970018754,0,0,1,99.0,99.0,54.52
16.129,834.95,27.64,-4.12,53.23,0.917018754,0,0,1,99.0,99.0,53.23
16.183,837.719,26.77,-0.41,51.94,0.863018754,0,0,1,99.0,99.0,51.94
16.236,840.372,26.56,3.46,50.79,0.810018754,0,0,1,99.0,99.0,50.79
16.3,843.073,26.13,11.2,49.59,0.746018754,0,0,1,99.0,99.0,49.59
16.369,845.673,27.78,11.2,48.49,0.677018754,0,1,1,99.0,15.436,48.49
