Local_X,Local_Y,v_Vel,v_Acc,Space_Headway,dis_cen,i_l,i_r,i_f,dis_l,dis_r,dis_f
19.12,64.518,27.56,0.0,44.92,2.073981246,0,0,1,99.0,99.0,44.92
19.125,67.565,27.56,0.0,43.83,2.078981246,0,0,1,99.0,99.0,43.83
19.124,71.065,27.56,0.0,42.3,2.077981246,0,0,1,99.0,99.0,42.3
19.124,74.065,27.56,0.0,41.23,2.077981246,0,1,1,99.0,13.76,41.23
19.123,76.564,27.56,0.0,40.57,2.076981246,0,1,1,99.0,13.752,40.57
19.122,79.476,27.56,-1.08,39.37,2.075981246,0,1,1,99.0,13.747,39.37
19.122,82.206,27.72,2.25,38.26,2.075981246,0,1,1,99.0,13.749,38.26
19.128,84.982,28.0,4.27,37.07,2.081981246,0,1,1,99.0,13.756,37.07
19.121,87.835,27.93,-2.1,35.8,2.074981246,0,1,1,99.0,13.75,35.8
19.107,90.641,26.91,-11.2,34.6,2.060981246,0,1,1,99.0,13.736,34.6
19.09,93.18,24.51,-11.2,33.65,2.043981246,0,1,1,99.0,13.72,33.65
19.089,95.451,21.11,-11.2,32.96,2.042981246,0,1,1,99.0,13.721,32.96
19.089,97.385,17.51,-11.2,32.62,2.042981246,0,1,1,99.0,13.721,32.62
19.089,98.997,14.39,-11.2,32.73,2.042981246,0,1,1,99.0,13.722,32.73
19.119,100.372,12.4,-11.2,33.23,2.072981246,0,1,1,99.0,13.75,33.23
19.118,101.465,11.84,2.41,34.16,2.071981246,0,0,1,99.0,99.0,34.16
19.126,102.602,12.48,11.2,35.2,2.079981246,0,0,1,99.0,99.0,35.2
19.119,103.919,13.8,11.2,36.19,2.072981246,0,0,1,99.0,99.0,36.19
19.119,105.364,15.18,11.2,37.07,2.072981246,0,0,1,99.0,99.0,37.07
19.118,106.959,16.17,7.89,37.78,2.071981246,0,0,1,99.0,99.0,37.78
19.116,108.638,16.8,4.19,38.41,2.069981246,0,0,1,99.0,99.0,38.41
19.117,110.339,17.33,4.9,39.03,2.070981246,0,0,1,99.0,99.0,39.03
19.12,112.066,18.07,9.81,39.61,2.073981246,0,0,1,99.0,99.0,39.61
19.127,113.922,19.2,11.2,39.95,2.080981246,0,0,1,99.0,99.0,39.95
19.124,115.909,20.29,9.44,40.01,2.077981246,0,0,1,99.0,99.0,40.01
19.124,118.05,20.65,-0.94,39.77,2.077981246,0,0,1,99.0,99.0,39.77
19.123,120.18,20.1,-11.19,39.4,2.076981246,0,0,1,99.0,99.0,39.4
19.114,122.115,18.79,-11.2,39.11,2.067981246,0,0,1,99.0,99.0,39.11
19.115,123.919,17.22,-11.2,38.93,2.068981246,0,0,1,99.0,99.0,38.93
19.13,125.58,15.86,-11.2,38.92,2.083981246,0,0,1,99.0,99.0,38.92
19.131,127.076,14.96,-6.3,39.07,2.084981246,0,0,1,99.0,99.0,39.07
19.132,128.474,14.88,3.85,39.31,2.085981246,0,0,1,99.0,99.0,39.31
19.135,129.946,15.74,11.2,39.47,2.088981246,0,0,1,99.0,99.0,39.47
19.159,131.612,17.33,11.2,39.47,2.112981246,0,0,1,99.0,99.0,39.47
19.16,133.417,18.97,11.2,39.43,2.113981246,0,0,1,99.0,99.0,39.43
19.137,135.426,19.78,2.54,39.31,2.090981246,0,0,1,99.0,99.0,39.31
19.119,137.508,19.37,-11.2,39.21,2.072981246,0,0,1,99.0,99.0,39.21
19.115,139.363,18.04,-11.2,39.37,2.068981246,0,0,1,99.0,99.0,39.37
19.14,141.11,16.78,-10.13,39.64,2.093981246,0,0,1,99.0,99.0,39.64
19.144,142.655,16.4,2.51,40.09,2.097981246,0,1,1,99.0,14.184,40.09
19.152,144.245,16.96,10.97,40.5,2.105981246,0,1,1,99.0,14.187,40.5
19.146,145.994,18.08,11.2,40.77,2.099981246,0,1,1,99.0,14.176,40.77
19.147,147.86,19.27,11.1,40.92,2.100981246,0,1,1,99.0,14.172,40.92
19.149,149.843,20.39,11.2,40.9,2.102981246,0,1,1,99.0,14.17,40.9
19.15,151.957,21.31,8.25,40.61,2.103981246,0,1,1,99.0,14.17,40.61
19.148,154.173,21.74,1.23,40.09,2.101981246,0,1,1,99.0,14.165,40.09
19.149,156.4,21.57,-5.55,39.42,2.102981246,0,1,1,99.0,14.164,39.42
19.149,158.547,20.98,-7.53,38.78,2.102981246,0,1,1,99.0,14.161,38.78
19.15,160.6,20.29,-6.18,38.23,2.103981246,0,1,1,99.0,14.16,38.23
19.151,162.589,19.71,-5.14,37.76,2.104981246,0,1,1,99.0,14.159,37.76
19.161,164.529,19.24,-4.43,37.34,2.114981246,0,1,1,99.0,14.166,37.34
19.148,166.42,18.9,-2.65,36.97,2.101981246,0,1,1,99.0,14.149,36.97
19.1,168.284,18.72,-0.73,36.63,2.053981246,0,0,1,99.0,99.0,36.63
19.052,170.152,18.61,-0.92,36.29,2.005981246,0,0,1,99.0,99.0,36.29
19.043,172.017,18.45,-2.29,35.94,1.996981246,0,0,1,99.0,99.0,35.94
19.081,173.853,18.24,-2.49,35.63,2.034981246,0,0,1,99.0,99.0,35.63
19.145,175.657,18.06,-1.24,35.34,2.098981246,0,0,1,99.0,99.0,35.34
19.196,177.447,17.98,0.03,35.08,2.149981246,0,0,1,99.0,99.0,35.08
19.247,179.244,17.99,0.2,34.8,2.200981246,0,0,1,99.0,99.0,34.8
19.298,181.045,18.0,0.0,34.52,2.251981246,0,0,1,99.0,99.0,34.52
19.349,182.845,18.0,0.0,34.24,2.302981246,0,0,1,99.0,99.0,34.24
19.4,184.645,18.0,0.0,33.96,2.353981246,0,0,1,99.0,99.0,33.96
19.451,186.445,18.0,0.0,33.68,2.404981246,0,0,1,99.0,99.0,33.68
19.502,188.245,18.0,0.0,33.41,2.455981246,0,0,1,99.0,99.0,33.41
19.553,190.045,18.0,0.0,33.13,2.506981246,0,0,1,99.0,99.0,33.13
19.604,191.845,18.0,0.0,32.85,2.557981246,0,0,1,99.0,99.0,32.85
19.655,193.645,18.0,0.0,32.57,2.608981246,0,0,1,99.0,99.0,32.57
