Local_X,Local_Y,v_Vel,v_Acc,Space_Headway,dis_cen,i_l,i_r,i_f,dis_l,dis_r,dis_f
28.663,384.891,20.12,-11.2,106.21,0.222666987,1,1,1,12.692,11.365,106.21
28.642,386.847,18.48,-5.06,106.55,0.243666987,1,1,1,12.75,11.343,106.55
28.634,388.666,17.69,-1.07,107.61,0.251666987,1,1,1,12.794,11.332,107.61
28.627,390.429,17.52,-0.14,108.29,0.258666987,1,1,1,12.838,11.321,108.29
28.619,392.181,17.5,0.0,108.44,0.266666987,1,1,1,12.883,11.306,108.44
28.612,393.931,17.5,0.0,109.02,0.273666987,1,1,1,12.926,11.293,109.02
28.605,395.681,17.5,0.04,109.28,0.280666987,1,1,1,12.936,11.291,109.28
28.598,397.417,18.04,-5.68,109.96,0.287666987,1,1,1,12.939,11.291,109.96
28.59,399.247,16.11,7.07,110.51,0.295666987,1,1,1,12.944,11.253,110.51
28.584,400.78,17.37,11.2,110.83,0.301666987,1,1,1,12.935,11.233,110.83
28.559,402.561,18.73,10.55,111.39,0.326666987,1,1,1,12.968,11.211,111.39
28.574,404.492,20.29,3.7,111.5,0.311666987,1,1,1,12.955,11.226,111.5
28.611,406.541,20.86,0.78,111.62,0.274666987,1,1,1,12.907,11.237,111.62
28.651,408.633,20.99,0.06,111.86,0.234666987,1,1,1,12.863,11.261,111.86
28.692,410.732,21.0,0.0,112.19,0.193666987,1,1,1,12.807,11.307,112.19
28.733,412.832,21.0,0.04,112.55,0.152666987,1,1,1,12.774,11.329,112.55
28.774,415.008,21.12,-11.2,112.94,0.111666987,1,1,1,12.735,11.382,112.94
28.816,417.247,18.09,-4.87,113.5,0.069666987,1,1,1,12.682,11.409,113.5
28.857,418.792,18.14,11.2,113.94,0.028666987,1,1,1,12.637,11.419,113.94
28.916,420.635,19.7,11.2,114.1,0.030333013,1,1,1,12.563,11.513,114.1
29.02,422.659,21.26,5.93,115.01,0.134333013,1,1,1,12.467,11.625,115.01
29.09,424.817,22.15,1.81,115.37,0.204333013,1,1,1,12.399,11.7,115.37
29.136,427.043,22.44,0.33,115.49,0.250333013,1,1,1,12.311,11.769,115.49
29.177,429.222,22.28,11.2,115.68,0.291333013,1,1,1,12.229,11.814,115.68
29.218,431.33,25.44,2.5,116.02,0.332333013,1,1,1,12.339,11.62,116.02
29.258,434.108,25.16,-11.2,115.74,0.372333013,1,1,1,12.394,11.654,115.74
29.26,436.559,23.36,-4.06,115.53,0.374333013,1,1,1,12.456,11.944,115.53
29.254,438.878,22.03,7.61,115.96,0.368333013,1,1,1,12.513,11.638,115.96
29.25,441.064,24.61,-11.2,116.64,0.364333013,1,1,1,12.566,11.626,116.64
29.254,443.692,21.73,-11.2,116.35,0.368333013,1,1,1,12.611,11.717,116.35
29.228,445.846,20.09,-11.2,116.92,0.342333013,1,1,1,12.685,11.766,116.92
29.242,447.798,18.45,-4.91,117.93,0.356333013,1,1,1,12.72,11.279,117.93
29.281,449.615,17.69,-1.0,118.95,0.395333013,1,1,1,12.73,11.181,118.95
29.326,451.377,17.53,-0.13,119.5,0.440333013,1,1,1,12.77,11.174,119.5
29.373,453.129,17.51,-0.04,119.95,0.487333013,1,1,1,12.888,11.215,119.95
29.418,454.88,17.5,0.0,120.53,0.532333013,1,1,1,12.699,11.262,120.53
