Local_X,Local_Y,v_Vel,v_Acc,Space_Headway,dis_cen,i_l,i_r,i_f,dis_l,dis_r,dis_f
39.974,1237.703,25.28,-3.03,46.41,1.402303165,1,0,1,14.906,99.0,46.41
39.99,1240.211,25.6,-10.52,46.4,1.386303165,1,0,1,14.9,99.0,46.4
40.007,1242.741,22.82,11.2,46.35,1.369303165,1,0,1,14.893,99.0,46.35
40.013,1244.757,26.56,11.2,46.85,1.363303165,1,0,1,14.897,99.0,46.85
40.053,1247.404,28.52,11.2,46.67,1.323303165,1,1,1,14.866,9.057,46.67
40.064,1250.31,30.13,5.94,45.66,1.312303165,0,1,1,99.0,9.047,45.66
40.038,1253.357,31.05,1.37,77.1,1.338303165,0,1,1,99.0,9.001,77.1
39.988,1256.47,31.27,0.19,76.25,1.388303165,0,1,1,99.0,8.931,76.25
39.932,1259.598,31.3,-0.03,75.61,1.444303165,0,1,1,99.0,8.855,75.61
39.876,1262.739,30.87,4.5,75.59,1.500303165,0,0,1,99.0,99.0,75.59
39.819,1265.82,31.83,0.47,74.43,1.557303165,0,0,1,99.0,99.0,74.43
39.764,1269.029,32.06,-3.85,72.13,1.612303165,0,0,1,99.0,99.0,72.13
39.703,1272.211,31.47,-0.96,70.8,1.673303165,0,0,1,99.0,99.0,70.8
39.638,1275.352,31.32,-0.13,69.89,1.738303165,0,1,1,99.0,8.446,69.89
39.574,1278.484,31.3,-0.07,69.14,1.802303165,0,1,1,99.0,8.448,69.14
39.509,1281.614,31.29,0.07,68.49,1.867303165,0,1,1,99.0,8.452,68.49
39.445,1284.742,31.3,0.0,67.86,1.931303165,0,1,1,99.0,8.458,67.86
39.38,1287.872,31.35,-0.53,67.23,1.996303165,0,1,1,99.0,8.466,67.23
39.315,1291.011,31.06,1.87,66.6,2.061303165,0,1,1,99.0,8.48,66.6
39.252,1294.107,31.64,-1.53,65.97,2.124303165,0,1,1,99.0,8.495,65.97
39.192,1297.276,31.79,-6.5,65.35,2.184303165,0,1,1,99.0,8.513,65.35
39.108,1300.427,30.95,-4.49,64.73,2.268303165,0,1,1,99.0,8.508,64.73
39.065,1303.498,30.28,-1.47,64.17,2.311303165,0,1,1,99.0,8.542,64.17
39.05,1306.517,30.06,-0.32,63.65,2.326303165,0,1,1,99.0,8.606,63.65
39.042,1309.521,30.0,-0.03,63.15,2.334303165,0,1,1,99.0,8.704,63.15
39.035,1312.521,30.0,0.03,62.65,2.341303165,0,1,1,99.0,8.737,62.65
39.028,1315.522,30.01,-0.03,62.15,2.348303165,0,1,1,99.0,8.746,62.15
39.021,1318.522,30.0,0.0,61.65,2.355303165,0,1,1,99.0,8.747,61.65
39.014,1321.522,30.0,0.0,61.15,2.362303165,0,1,1,99.0,8.747,61.15
39.007,1324.522,30.0,0.0,60.65,2.369303165,0,1,1,99.0,8.762,60.65
39.0,1327.522,30.0,0.0,60.15,2.376303165,0,1,1,99.0,8.748,60.15
38.993,1330.522,30.0,0.0,59.65,2.383303165,0,1,1,99.0,8.74,59.65
38.985,1333.522,30.0,0.0,59.14,2.391303165,0,1,1,99.0,8.749,59.14
38.978,1336.522,30.0,0.0,58.64,2.398303165,0,1,1,99.0,8.749,58.64
38.97,1339.522,30.0,0.0,58.15,2.406303165,0,1,1,99.0,8.748,58.15
38.963,1342.522,30.0,0.0,57.65,2.413303165,0,1,1,99.0,8.748,57.65
38.956,1345.522,30.0,0.0,57.15,2.420303165,0,1,1,99.0,8.749,57.15
38.949,1348.522,30.0,0.0,56.64,2.427303165,0,1,1,99.0,8.749,56.64
38.942,1351.525,29.89,1.18,56.15,2.434303165,0,1,1,99.0,8.749,56.15
38.935,1354.531,29.39,8.07,55.63,2.441303165,0,1,1,99.0,8.75,55.63
38.928,1357.445,32.02,-9.57,55.18,2.448303165,0,1,1,99.0,8.764,55.18
38.982,1360.769,29.87,-11.2,54.42,2.394303165,0,1,1,99.0,8.81,54.42
39.066,1363.72,28.3,-9.4,53.99,2.310303165,0,1,1,99.0,8.893,53.99
38.603,1366.488,26.77,-0.58,53.65,2.773303165,0,1,1,99.0,8.448,53.65
38.542,1369.161,26.65,0.47,53.36,2.834303165,0,1,1,99.0,8.394,53.36
38.553,1371.829,26.72,0.2,53.05,2.823303165,0,1,1,99.0,8.412,53.05
38.607,1374.502,26.76,0.0,52.73,2.769303165,0,1,1,99.0,8.475,52.73
