Local_X,Local_Y,v_Vel,v_Acc,Space_Headway,dis_cen,i_l,i_r,i_f,dis_l,dis_r,dis_f
52.326,422.125,22.51,11.2,46.88,1.725485213,1,0,1,13.965,99.0,46.88
52.372,424.429,23.78,11.2,47.08,1.679485213,1,0,1,13.911,99.0,47.08
52.417,426.876,25.31,11.2,47.13,1.634485213,1,0,1,13.87,99.0,47.13
52.463,429.509,26.89,11.2,46.97,1.588485213,1,0,1,13.861,99.0,46.97
52.509,432.261,27.84,8.31,46.68,1.542485213,1,0,1,13.85,99.0,46.68
52.543,435.183,27.84,-8.27,46.23,1.508485213,1,0,1,13.85,99.0,46.23
52.538,437.936,26.9,-11.2,45.97,1.513485213,1,0,1,13.887,99.0,45.97
52.533,440.567,25.57,-9.24,45.85,1.518485213,1,0,1,13.922,99.0,45.85
52.529,443.004,25.0,0.0,45.91,1.522485213,1,0,1,13.956,99.0,45.91
52.524,445.504,25.0,0.0,45.91,1.527485213,1,0,1,13.994,99.0,45.91
52.519,448.004,25.0,0.0,45.91,1.532485213,1,0,1,14.034,99.0,45.91
52.514,450.504,25.0,0.0,45.91,1.537485213,1,0,1,14.025,99.0,45.91
52.51,453.004,25.0,0.0,45.91,1.541485213,1,0,1,14.025,99.0,45.91
52.504,455.504,25.0,0.0,45.91,1.547485213,1,0,1,14.027,99.0,45.91
52.5,458.004,25.0,-0.07,45.91,1.551485213,1,0,1,14.028,99.0,45.91
52.496,460.503,24.99,-0.05,45.91,1.555485213,1,0,1,14.028,99.0,45.91
52.465,463.002,24.99,0.07,45.91,1.586485213,0,0,1,99.0,99.0,45.91
52.532,465.501,25.0,0.15,45.91,1.519485213,0,0,1,99.0,99.0,45.91
52.632,468.002,25.01,0.1,45.91,1.419485213,0,0,1,99.0,99.0,45.91
52.825,470.513,24.95,-1.13,45.9,1.226485213,0,0,1,99.0,99.0,45.9
52.926,473.006,24.81,-1.85,45.91,1.125485213,0,0,1,99.0,99.0,45.91
52.993,475.461,24.81,0.78,45.95,1.058485213,0,1,1,99.0,13.003,45.95
52.964,477.918,25.13,5.38,46.0,1.087485213,0,1,1,99.0,13.004,46.0
52.963,480.44,25.7,7.52,45.97,1.088485213,0,1,1,99.0,13.004,45.97
52.963,483.07,26.21,3.67,45.85,1.088485213,0,1,1,99.0,13.003,45.85
52.962,485.754,26.26,-2.89,45.68,1.089485213,0,1,1,99.0,13.003,45.68
52.961,488.388,25.87,-6.0,45.51,1.090485213,1,1,1,15.498,13.002,45.51
