Local_X,Local_Y,v_Vel,v_Acc,Space_Headway,dis_cen,i_l,i_r,i_f,dis_l,dis_r,dis_f
65.871,424.016,6.47,9.53,43.98,1.027563229,1,1,1,22.665,8.265,43.98
65.872,424.448,9.12,9.74,44.61,1.026563229,1,1,1,22.647,8.263,44.61
65.888,425.594,10.26,-7.53,44.92,1.010563229,1,1,1,22.613,8.203,44.92
65.918,426.468,10.13,-6.36,45.1,0.980563229,1,1,1,22.738,7.908,45.1
65.927,427.585,8.85,-11.2,45.42,0.971563229,1,1,1,22.684,7.573,45.42
65.955,428.443,7.37,-11.2,45.93,0.943563229,1,1,1,22.548,7.254,45.93
65.959,429.12,6.25,-11.08,46.17,0.939563229,1,1,1,22.413,6.909,46.17
65.969,429.694,3.49,11.2,46.83,0.929563229,1,1,1,22.184,6.572,46.83
65.884,429.913,6.03,11.2,47.57,1.014563229,1,1,1,22.061,6.14,47.57
66.007,430.637,8.52,-11.2,48.26,0.891563229,1,1,1,21.73,5.915,48.26
66.374,431.46,7.13,-10.67,17.24,0.524563229,0,0,1,99.0,99.0,17.24
66.407,432.108,5.43,-1.73,18.01,0.491563229,0,0,1,99.0,99.0,18.01
66.595,432.636,5.21,-0.44,17.92,0.303563229,0,0,1,99.0,99.0,17.92
66.924,432.879,6.85,11.2,18.14,0.025436771,0,0,1,99.0,99.0,18.14
66.996,433.185,12.1,3.31,19.38,0.097436771,0,0,1,99.0,99.0,19.38
67.045,435.069,8.62,-11.2,19.06,0.146436771,0,0,1,99.0,99.0,19.06
66.945,435.875,6.86,-11.2,19.57,0.046436771,0,0,1,99.0,99.0,19.57
67.113,436.507,5.45,-7.82,19.97,0.214436771,0,0,1,99.0,99.0,19.97
67.411,436.976,3.62,11.2,20.45,0.512436771,0,0,1,99.0,99.0,20.45
67.645,437.202,6.24,11.2,21.29,0.746436771,0,0,1,99.0,99.0,21.29
68.028,437.961,8.65,-11.2,21.7,1.129436771,0,0,1,99.0,99.0,21.7
68.404,438.785,7.36,-11.2,22.06,1.505436771,0,0,1,99.0,99.0,22.06
68.48,439.476,6.11,-11.2,22.57,1.581436771,0,0,1,99.0,99.0,22.57
68.527,440.095,2.81,11.2,23.15,1.628436771,0,0,1,99.0,99.0,23.15
68.439,440.191,5.84,11.2,24.26,1.540436771,0,0,1,99.0,99.0,24.26
68.542,440.79,7.53,11.2,24.85,1.643436771,0,0,1,99.0,99.0,24.85
68.881,441.603,9.2,4.13,25.32,1.982436771,0,0,1,99.0,99.0,25.32
68.972,442.544,9.99,-0.74,25.31,2.073436771,0,0,1,99.0,99.0,25.31
69.02,443.536,10.34,-5.83,25.57,2.121436771,0,0,1,99.0,99.0,25.57
69.024,444.545,8.51,11.2,25.98,2.125436771,1,0,1,17.434,99.0,25.98
69.013,445.301,11.08,6.78,26.77,2.114436771,1,0,1,17.297,99.0,26.77
69.022,446.574,11.49,-0.74,27.07,2.123436771,1,0,1,17.08,99.0,27.07
69.019,447.546,11.87,11.2,27.75,2.120436771,1,0,1,16.883,99.0,27.75
68.924,448.666,14.91,0.0,28.15,2.025436771,1,0,1,16.749,99.0,28.15
68.919,450.42,13.7,-11.2,27.94,2.020436771,1,0,1,16.563,99.0,27.94
69.327,451.851,10.35,3.38,28.11,2.428436771,1,0,1,15.992,99.0,28.11
69.467,452.746,11.71,3.66,28.73,2.568436771,1,0,1,15.695,99.0,28.73
69.501,454.063,11.65,-1.23,29.3,2.602436771,1,0,1,15.504,99.0,29.3
69.505,455.072,11.72,11.2,29.82,2.606436771,1,0,1,15.343,99.0,29.82
69.495,456.187,15.14,-6.31,30.09,2.596436771,1,0,1,15.196,99.0,30.09
69.506,457.811,13.95,-11.2,29.73,2.607436771,1,0,1,15.029,99.0,29.73
69.498,459.083,11.52,11.2,29.66,2.599436771,1,0,1,14.88,99.0,29.66
69.488,460.241,13.1,11.2,29.71,2.589436771,1,0,1,14.796,99.0,29.71
69.492,461.555,16.33,-11.2,29.59,2.593436771,0,0,1,99.0,99.0,29.59
69.5,463.279,13.86,-6.88,29.07,2.601436771,0,0,1,99.0,99.0,29.07
69.487,464.49,14.04,-6.29,29.07,2.588436771,0,0,1,99.0,99.0,29.07
69.485,465.999,11.88,1.97,28.68,2.586436771,0,0,1,99.0,99.0,28.68
69.482,467.069,12.71,4.34,29.08,2.583436771,0,0,1,99.0,99.0,29.08
69.48,468.455,13.7,-11.2,28.84,2.581436771,0,0,1,99.0,99.0,28.84
69.485,469.78,12.4,-10.75,28.5,2.586436771,0,0,1,99.0,99.0,28.5
69.474,470.963,10.84,-4.25,28.17,2.575436771,0,0,1,99.0,99.0,28.17
69.473,472.026,10.03,0.66,27.92,2.574436771,0,0,1,99.0,99.0,27.92
69.471,473.034,9.68,5.8,27.72,2.572436771,0,0,1,99.0,99.0,27.72
69.469,474.028,11.48,-11.2,27.52,2.570436771,0,0,1,99.0,99.0,27.52
69.478,475.267,9.28,-11.2,27.08,2.579436771,0,0,1,99.0,99.0,27.08
69.464,476.042,7.88,0.14,27.11,2.565436771,0,0,1,99.0,99.0,27.11
69.463,476.916,8.1,-11.2,27.03,2.564436771,0,0,1,99.0,99.0,27.03
69.47,477.782,4.66,7.43,26.97,2.571436771,1,0,1,15.943,99.0,26.97
69.457,478.142,6.06,11.2,27.41,2.558436771,1,0,1,15.828,99.0,27.41
69.462,478.912,8.12,-11.2,27.44,2.563436771,1,0,1,15.734,99.0,27.44
69.47,479.779,4.7,7.21,27.37,2.571436771,1,0,1,15.664,99.0,27.37
69.456,480.143,6.05,11.2,27.81,2.557436771,1,0,1,15.622,99.0,27.81
69.463,480.863,8.56,-11.2,27.89,2.564436771,1,0,1,15.558,99.0,27.89
69.469,481.672,7.35,-11.2,27.88,2.570436771,1,0,1,15.499,99.0,27.88
69.462,482.346,6.18,-10.13,28.0,2.563436771,1,0,1,15.454,99.0,28.0
69.462,482.919,3.56,11.2,28.23,2.563436771,1,0,1,15.403,99.0,28.23
69.451,483.165,5.94,11.2,28.78,2.552436771,1,0,1,15.362,99.0,28.78
