Local_X,Local_Y,v_Vel,v_Acc,Space_Headway,dis_cen,i_l,i_r,i_f,dis_l,dis_r,dis_f
16.901,138.178,12.06,11.2,87.57,0.145018754,0,0,1,99.0,99.0,87.57
16.894,139.473,13.08,6.1,87.95,0.152018754,0,0,1,99.0,99.0,87.95
16.896,140.844,13.56,1.67,88.26,0.150018754,0,0,1,99.0,99.0,88.26
16.896,142.207,13.82,2.63,88.57,0.150018754,1,0,1,13.544,99.0,88.57
16.897,143.592,14.1,4.04,88.86,0.149018754,1,0,1,13.493,99.0,88.86
16.898,145.033,14.34,1.67,89.1,0.148018754,1,0,1,13.442,99.0,89.1
16.9,146.497,14.41,-1.26,89.31,0.146018754,1,0,1,13.39,99.0,89.31
16.9,147.93,14.35,-0.58,89.55,0.146018754,1,0,1,13.34,99.0,89.55
16.901,149.345,14.42,2.06,89.81,0.145018754,1,0,1,13.289,99.0,89.81
16.901,150.776,14.76,4.94,90.06,0.145018754,1,0,1,13.239,99.0,90.06
16.902,152.259,15.42,7.78,90.25,0.144018754,1,0,1,13.185,99.0,90.25
16.903,153.847,16.08,6.72,90.34,0.143018754,1,0,1,13.134,99.0,90.34
16.902,155.53,16.33,-0.21,90.34,0.144018754,1,0,1,13.104,99.0,90.34
16.901,157.228,15.83,-10.18,90.31,0.145018754,1,0,1,13.087,99.0,90.31
16.89,158.739,14.49,-11.2,90.48,0.156018754,1,0,1,13.099,99.0,90.48
16.889,160.089,12.6,-11.2,90.81,0.157018754,1,0,1,13.102,99.0,90.81
16.891,161.256,10.7,-11.2,91.31,0.155018754,1,0,1,13.101,99.0,91.31
16.892,162.265,9.35,-10.04,91.98,0.154018754,1,0,1,13.099,99.0,91.98
16.914,163.062,9.04,3.37,92.88,0.132018754,1,0,1,13.078,99.0,92.88
16.906,163.949,9.92,11.2,93.71,0.140018754,1,0,1,13.087,99.0,93.71
16.878,165.037,11.63,11.2,94.35,0.168018754,1,0,1,13.115,99.0,94.35
16.807,166.277,13.36,11.2,94.8,0.239018754,1,0,1,13.186,99.0,94.8
16.787,167.692,14.52,7.59,94.94,0.259018754,1,0,1,13.206,99.0,94.94
16.828,169.228,15.01,1.1,94.81,0.218018754,1,0,1,13.166,99.0,94.81
16.891,170.752,15.06,-0.9,94.56,0.155018754,1,0,1,13.103,99.0,94.56
16.943,172.249,15.0,-0.18,94.18,0.103018754,1,0,1,13.051,99.0,94.18
16.993,173.746,14.99,0.09,93.67,0.053018754,1,0,1,13.002,99.0,93.67
17.044,175.246,15.0,0.0,93.15,0.002018754,1,0,1,12.95,99.0,93.15
17.095,176.746,15.0,0.02,92.65,0.048981246,1,0,1,12.9,99.0,92.65
17.152,178.247,15.0,0.0,92.15,0.105981246,1,0,1,12.843,99.0,92.15
17.203,179.747,15.0,-0.02,91.65,0.156981246,1,0,1,12.792,99.0,91.65
17.224,181.247,15.0,-0.02,91.15,0.177981246,1,0,1,12.772,99.0,91.15
17.204,182.747,15.0,0.0,90.65,0.157981246,1,0,1,12.792,99.0,90.65
17.155,184.246,15.0,0.0,90.15,0.108981246,1,0,1,12.841,99.0,90.15
17.1,185.746,15.0,0.0,89.65,0.053981246,1,0,1,12.897,99.0,89.65
17.051,187.246,15.0,0.0,89.15,0.004981246,1,0,1,12.946,99.0,89.15
17.002,188.746,15.01,0.07,88.65,0.044018754,1,0,1,12.996,99.0,88.65
16.953,190.246,15.02,0.15,88.15,0.093018754,1,0,1,13.046,99.0,88.15
16.904,191.752,15.0,-0.33,87.64,0.142018754,1,0,1,13.095,99.0,87.64
16.852,193.26,14.88,-1.79,87.13,0.194018754,1,0,1,13.147,99.0,87.13
16.802,194.751,14.61,-3.68,86.65,0.244018754,1,0,1,13.198,99.0,86.65
16.768,196.201,14.21,-4.59,86.22,0.278018754,1,0,1,13.233,99.0,86.22
16.754,197.594,13.82,-3.68,85.81,0.292018754,1,0,1,13.244,99.0,85.81
16.754,198.945,13.54,-1.8,85.36,0.292018754,1,0,1,13.241,99.0,85.36
16.758,200.28,13.43,-0.34,84.81,0.288018754,1,0,1,13.232,99.0,84.81
16.759,201.617,13.41,0.15,84.17,0.287018754,1,0,1,13.227,99.0,84.17
16.759,202.959,13.42,0.1,83.5,0.287018754,1,0,1,13.224,99.0,83.5
16.76,204.302,13.43,0.05,82.82,0.286018754,1,0,1,13.219,99.0,82.82
16.761,205.646,13.43,0.03,82.16,0.285018754,1,0,1,13.215,99.0,82.16
16.761,206.989,13.43,0.0,81.5,0.285018754,1,0,1,13.211,99.0,81.5
16.762,208.333,13.43,-0.05,80.84,0.284018754,1,0,1,13.207,99.0,80.84
16.762,209.676,13.43,-0.03,80.18,0.284018754,1,0,1,13.203,99.0,80.18
16.763,211.018,13.42,0.0,79.52,0.283018754,1,0,1,13.199,99.0,79.52
16.763,212.361,13.42,0.0,78.87,0.283018754,1,0,1,13.196,99.0,78.87
16.763,213.703,13.43,0.0,78.21,0.283018754,1,0,1,13.192,99.0,78.21
16.764,215.046,13.43,0.0,77.55,0.282018754,1,0,1,13.188,99.0,77.55
16.764,216.388,13.43,0.0,76.89,0.282018754,1,0,1,13.184,99.0,76.89
16.765,217.731,13.43,0.0,76.23,0.281018754,1,0,1,13.18,99.0,76.23
16.765,219.073,13.42,0.0,75.57,0.281018754,1,0,1,13.176,99.0,75.57
16.766,220.416,13.43,0.0,74.91,0.280018754,1,0,1,13.171,99.0,74.91
16.766,221.758,13.43,0.0,74.25,0.280018754,1,0,1,13.168,99.0,74.25
16.767,223.101,13.43,0.0,73.59,0.279018754,1,0,1,13.163,99.0,73.59
16.767,224.444,13.43,0.0,72.93,0.279018754,1,0,1,13.16,99.0,72.93
16.767,225.786,13.43,0.0,72.27,0.279018754,1,0,1,13.157,99.0,72.27
16.768,227.129,13.43,0.0,71.61,0.278018754,1,0,1,10.917,99.0,71.61
16.768,228.471,13.43,0.0,70.95,0.278018754,1,0,1,10.922,99.0,70.95
16.769,229.814,13.43,0.0,70.29,0.277018754,1,0,1,10.925,99.0,70.29
