Local_X,Local_Y,v_Vel,v_Acc,Space_Headway,dis_cen,i_l,i_r,i_f,dis_l,dis_r,dis_f
54.449,492.538,21.33,11.2,33.57,0.814031876,1,0,1,11.908,99.0,33.57
54.448,494.607,24.27,2.93,33.8,0.813031876,1,0,1,11.809,99.0,33.8
54.464,497.297,23.69,-11.2,34.02,0.829031876,1,0,1,11.692,99.0,34.02
54.471,499.726,20.36,3.46,34.04,0.836031876,1,0,1,11.584,99.0,34.04
54.453,501.624,21.69,4.09,33.94,0.818031876,1,0,1,11.501,99.0,33.94
54.459,503.953,21.06,5.78,33.88,0.824031876,1,0,1,11.375,99.0,33.88
54.458,505.951,23.09,-1.5,33.86,0.823031876,1,0,1,11.229,99.0,33.86
54.457,508.395,21.67,3.09,33.86,0.822031876,1,0,1,11.207,99.0,33.86
54.457,510.45,22.67,4.67,33.86,0.822031876,1,0,1,11.246,99.0,33.86
54.456,512.884,23.25,-11.2,33.88,0.821031876,1,0,1,11.294,99.0,33.88
54.464,515.258,19.57,11.2,33.83,0.829031876,1,0,1,11.335,99.0,33.83
54.45,517.057,22.18,11.2,33.6,0.815031876,1,0,1,11.398,99.0,33.6
54.455,519.669,22.3,-11.2,34.04,0.820031876,1,0,1,11.442,99.0,34.04
54.607,522.192,18.1,-11.2,34.8,0.972031876,1,0,1,11.339,99.0,34.8
54.715,523.757,16.51,11.2,33.73,1.080031876,1,0,1,11.28,99.0,33.73
54.033,525.252,19.55,11.2,33.52,0.398031876,1,0,1,12.038,99.0,33.52
53.747,527.24,21.07,11.2,33.48,0.112031876,1,0,1,12.43,99.0,33.48
53.663,529.393,23.29,-1.95,33.48,0.028031876,1,0,1,12.39,99.0,33.48
53.642,531.753,22.66,0.21,33.35,0.007031876,1,0,1,12.334,99.0,33.35
53.639,533.99,22.49,5.13,33.39,0.004031876,1,0,1,12.317,99.0,33.39
53.637,536.27,23.27,1.28,33.45,0.002031876,1,0,1,12.316,99.0,33.45
53.642,538.606,23.47,0.12,33.5,0.007031876,1,0,1,12.31,99.0,33.5
53.647,540.951,23.58,-0.86,33.55,0.012031876,1,0,1,12.304,99.0,33.55
53.653,543.322,22.93,4.89,33.58,0.018031876,1,0,1,12.301,99.0,33.58
53.657,545.59,24.49,-4.58,33.72,0.022031876,1,0,1,12.313,99.0,33.72
53.657,548.094,23.96,-11.2,33.6,0.022031876,1,0,1,12.308,99.0,33.6
53.623,550.445,22.57,-9.66,33.67,0.011968124,1,0,1,12.345,99.0,33.67
53.685,552.648,21.14,-3.27,33.85,0.050031876,1,0,1,12.288,99.0,33.85
53.778,554.743,20.63,-0.71,34.38,0.143031876,1,0,1,12.199,99.0,34.38
53.88,556.802,20.52,-0.13,34.51,0.245031876,1,0,1,12.002,99.0,34.51
53.984,558.853,20.5,0.0,34.63,0.349031876,1,0,1,11.842,99.0,34.63
54.089,560.903,20.49,0.04,34.9,0.454031876,1,0,1,12.209,99.0,34.9
54.193,562.952,20.5,-0.03,35.29,0.558031876,1,0,1,12.24,99.0,35.29
54.297,565.002,20.5,-0.05,35.72,0.662031876,1,0,1,12.193,99.0,35.72
54.402,567.052,20.48,0.12,36.17,0.767031876,1,1,1,12.099,12.888,36.17
54.497,569.1,20.5,0.05,36.62,0.862031876,1,1,1,12.007,12.999,36.62
54.64,571.151,20.52,-0.1,37.09,1.005031876,1,1,1,11.869,13.137,37.09
54.701,573.202,20.5,-0.06,37.48,1.066031876,1,1,1,11.811,13.19,37.48
54.717,575.252,20.48,0.07,37.99,1.082031876,1,1,1,11.798,13.199,37.99
54.723,577.3,20.5,0.05,38.51,1.088031876,1,1,1,11.796,13.198,38.51
54.727,579.351,20.51,-0.03,38.87,1.092031876,1,1,1,11.795,13.194,38.87
54.731,581.403,20.41,0.96,39.11,1.096031876,1,1,1,11.795,13.191,39.11
54.735,583.444,20.56,0.72,39.33,1.100031876,1,1,1,11.795,13.188,39.33
54.74,585.499,20.95,-2.99,39.53,1.105031876,1,1,1,11.794,13.186,39.53
54.743,587.601,20.15,1.52,39.67,1.108031876,1,1,1,12.522,13.181,39.67
54.741,589.608,19.93,7.48,39.92,1.106031876,1,1,1,12.526,13.173,39.92
54.762,591.634,20.9,5.14,40.13,1.127031876,1,1,1,12.507,13.188,40.13
54.747,593.752,21.66,1.76,40.3,1.112031876,1,1,1,12.524,13.166,40.3
54.706,595.929,21.94,0.36,40.33,1.071031876,1,1,1,12.568,13.119,40.33
54.66,598.125,21.99,0.08,40.36,1.025031876,1,1,1,12.616,13.068,40.36
54.614,600.324,22.0,0.0,40.48,0.979031876,1,1,1,12.665,13.036,40.48
54.567,602.524,22.01,-0.04,40.66,0.932031876,1,1,1,12.714,13.014,40.66
54.521,604.725,22.0,0.0,40.85,0.886031876,1,1,1,12.762,12.822,40.85
54.475,606.925,22.0,-0.04,41.05,0.840031876,1,1,1,12.81,12.733,41.05
54.428,609.125,22.0,0.0,41.25,0.793031876,1,1,1,12.86,12.653,41.25
54.387,611.33,21.79,2.18,41.44,0.752031876,1,1,1,12.903,12.606,41.44
