Local_X,Local_Y,v_Vel,v_Acc,Space_Headway,dis_cen,i_l,i_r,i_f,dis_l,dis_r,dis_f
38.929,972.505,20.06,1.54,41.01,2.969488716,0,1,1,99.0,11.484,41.01
38.931,974.501,20.36,4.37,41.03,2.967488716,0,1,1,99.0,11.484,41.03
38.933,976.548,20.83,5.74,40.97,2.965488716,0,1,1,99.0,11.483,40.97
38.935,978.666,21.31,4.43,40.79,2.963488716,0,1,1,99.0,11.483,40.79
38.937,980.839,21.62,1.53,40.54,2.961488716,1,1,1,12.412,11.482,40.54
38.939,983.023,21.68,-0.47,40.29,2.959488716,1,1,1,12.376,11.482,40.29
38.942,985.189,21.65,-0.45,40.12,2.956488716,1,1,1,12.34,11.482,40.12
38.943,987.34,21.73,1.51,39.98,2.955488716,1,1,1,12.305,11.48,39.98
38.945,989.501,22.02,4.38,39.82,2.953488716,1,1,1,12.27,11.479,39.82
38.948,991.716,22.48,5.53,39.6,2.950488716,1,1,1,12.233,11.481,39.6
38.95,993.998,22.96,4.41,39.32,2.948488716,1,1,1,12.198,11.48,39.32
38.953,996.323,23.37,3.29,39.0,2.945488716,1,1,1,12.162,11.48,39.0
38.956,998.681,23.69,2.9,38.64,2.942488716,1,1,1,12.127,11.48,38.64
38.958,1001.074,23.87,1.35,38.25,2.940488716,1,1,1,12.093,11.48,38.25
38.96,1003.492,23.77,-2.66,37.83,2.938488716,1,1,1,12.048,11.48,37.83
38.963,1005.886,23.31,-7.03,37.43,2.935488716,1,1,1,11.981,11.479,37.43
38.966,1008.198,22.54,-9.05,37.12,2.932488716,1,1,1,11.898,11.48,37.12
38.968,1010.405,21.65,-8.83,36.93,2.930488716,1,1,1,11.807,11.48,36.93
38.97,1012.514,20.87,-7.06,36.84,2.928488716,1,1,1,11.716,11.479,36.84
38.972,1014.559,20.22,-5.87,36.75,2.926488716,1,1,1,11.628,11.479,36.75
38.974,1016.54,19.69,-4.48,36.58,2.924488716,1,1,1,11.539,11.479,36.58
38.976,1018.466,19.44,-1.29,36.34,2.922488716,1,1,1,11.449,11.479,36.34
38.981,1020.384,19.46,1.79,35.97,2.917488716,1,1,1,11.358,11.482,35.97
38.993,1022.327,19.65,3.19,35.48,2.905488716,1,1,1,11.258,11.492,35.48
39.005,1024.315,19.89,1.7,34.9,2.893488716,1,1,1,11.159,11.497,34.9
39.017,1026.327,20.0,0.0,34.29,2.881488716,1,1,1,11.061,11.496,34.29
39.029,1028.327,20.0,0.0,33.68,2.869488716,1,1,1,10.961,11.496,33.68
39.041,1030.326,20.02,0.24,33.09,2.857488716,1,1,1,10.862,11.496,33.09
39.054,1032.328,20.05,0.36,32.5,2.844488716,1,1,1,10.763,11.497,32.5
39.066,1034.348,19.95,-1.66,31.86,2.832488716,0,1,1,99.0,11.497,31.86
39.077,1036.362,19.53,-6.14,31.11,2.821488716,0,1,1,99.0,11.496,31.11
39.088,1038.319,18.69,-11.1,30.28,2.810488716,0,1,1,99.0,11.495,30.28
