Local_X,Local_Y,v_Vel,v_Acc,Space_Headway,dis_cen,i_l,i_r,i_f,dis_l,dis_r,dis_f
16.967,1044.328,17.96,-11.2,81.64,0.079018754,1,1,1,11.591,14.767,81.64
16.967,1046.496,12.72,-11.2,80.97,0.079018754,1,1,1,11.605,14.746,80.97
16.977,1047.484,12.23,11.2,81.48,0.069018754,1,1,1,11.611,14.798,81.48
16.964,1047.484,0.0,0.0,82.98,0.082018754,1,1,1,11.638,14.623,82.98
17.036,1048.719,51.96,-5.39,83.25,0.010018754,1,1,1,11.58,14.587,83.25
17.128,1056.201,33.64,-11.2,77.26,0.081981246,1,1,1,11.502,14.603,77.26
16.885,1060.352,23.19,-11.2,74.61,0.161018754,1,1,1,11.761,14.295,74.61
16.846,1062.756,20.02,-11.2,73.72,0.200018754,1,1,1,11.823,14.193,73.72
16.837,1064.708,18.27,-5.21,73.24,0.209018754,1,1,1,11.805,14.079,73.24
16.851,1066.505,17.44,-0.76,72.97,0.195018754,1,0,1,11.875,99.0,72.97
16.868,1068.244,17.32,-0.07,72.66,0.178018754,1,0,1,11.919,99.0,72.66
16.886,1069.975,17.32,-0.16,72.66,0.160018754,1,0,1,11.927,99.0,72.66
16.905,1071.707,17.29,-0.06,72.5,0.141018754,1,0,1,11.923,99.0,72.5
16.879,1073.435,17.28,0.06,71.97,0.167018754,1,0,1,11.963,99.0,71.97
16.99,1075.163,17.28,0.1,71.28,0.056018754,1,0,1,11.866,99.0,71.28
17.064,1076.891,17.3,0.05,70.47,0.017981246,1,0,1,11.808,99.0,70.47
17.096,1078.622,17.3,0.0,69.62,0.049981246,1,0,1,11.79,99.0,69.62
17.115,1080.351,17.31,-0.05,68.76,0.068981246,1,0,1,11.785,99.0,68.76
17.132,1082.083,17.3,0.0,67.89,0.085981246,1,0,1,11.782,99.0,67.89
17.15,1083.812,17.3,0.03,67.04,0.103981246,1,1,1,11.78,14.624,67.04
17.168,1085.543,17.31,-0.03,66.18,0.121981246,1,1,1,11.776,14.648,66.18
17.185,1087.273,17.3,0.0,65.32,0.138981246,1,1,1,11.773,14.672,65.32
17.203,1089.003,17.3,0.0,64.46,0.156981246,1,1,1,11.77,14.697,64.46
17.221,1090.733,17.3,0.0,63.6,0.174981246,1,1,1,11.766,14.697,63.6
17.239,1092.463,17.3,0.04,62.74,0.192981246,1,1,1,11.763,14.718,62.74
17.256,1094.193,17.31,-0.04,61.88,0.209981246,1,1,1,11.76,14.706,61.88
17.275,1095.924,17.3,0.0,61.01,0.228981246,1,1,1,11.756,14.64,61.01
17.292,1097.653,17.3,0.07,60.16,0.245981246,1,1,1,11.754,15.149,60.16
17.31,1099.383,17.31,-0.07,59.3,0.263981246,1,1,1,11.75,15.256,59.3
17.328,1101.115,17.3,0.0,58.43,0.281981246,1,1,1,11.746,15.302,58.43
17.345,1102.844,17.3,0.0,57.58,0.298981246,1,1,1,11.744,15.311,57.58
17.363,1104.575,17.3,0.0,56.71,0.316981246,1,1,1,11.741,15.315,56.71
17.381,1106.304,17.3,0.03,55.86,0.334981246,1,1,1,11.737,15.32,55.86
17.398,1108.035,17.31,-0.03,54.99,0.351981246,1,1,1,11.734,15.311,54.99
17.416,1109.765,17.3,0.0,54.13,0.369981246,1,0,1,11.731,99.0,54.13
17.434,1111.495,17.3,0.04,53.27,0.387981246,1,0,1,11.727,99.0,53.27
17.452,1113.225,17.31,-0.04,52.42,0.405981246,1,0,1,11.724,99.0,52.42
17.469,1114.956,17.3,0.0,51.55,0.422981246,1,0,1,11.728,99.0,51.55
17.487,1116.685,17.3,0.03,50.7,0.440981246,1,0,1,11.733,99.0,50.7
17.505,1118.416,17.31,-0.03,49.83,0.458981246,1,0,1,11.737,99.0,49.83
17.522,1120.138,17.6,-3.21,48.98,0.475981246,1,0,1,11.742,99.0,48.98
17.54,1121.903,16.92,-0.35,48.09,0.493981246,1,0,1,11.746,99.0,48.09
17.558,1123.577,16.75,2.75,47.28,0.511981246,1,0,1,11.751,99.0,47.28
17.582,1125.269,17.17,0.75,46.46,0.535981246,1,0,1,11.749,99.0,46.46
17.608,1126.991,17.29,0.06,45.61,0.561981246,1,0,1,11.745,99.0,45.61
17.633,1128.72,17.3,0.0,44.75,0.586981246,1,0,1,11.742,99.0,44.75
17.658,1130.45,17.3,0.04,43.89,0.611981246,1,0,1,11.74,99.0,43.89
17.683,1132.18,17.31,-0.04,43.03,0.636981246,1,0,1,11.737,99.0,43.03
17.709,1133.911,17.3,-0.04,42.17,0.662981246,1,0,1,11.733,99.0,42.17
17.734,1135.641,17.29,0.07,41.31,0.687981246,1,0,1,11.73,99.0,41.31
17.759,1137.37,17.31,-0.03,40.45,0.712981246,1,0,1,11.728,99.0,40.45
17.785,1139.101,17.3,0.0,39.59,0.738981246,1,0,1,11.724,99.0,39.59
17.809,1140.829,17.35,-0.52,38.73,0.762981246,1,0,1,11.722,99.0,38.73
17.835,1142.577,16.76,5.06,37.84,0.788981246,1,0,1,11.719,99.0,37.84
17.86,1144.228,18.42,-5.49,37.12,0.813981246,1,0,1,11.716,99.0,37.12
17.885,1146.131,17.65,-11.2,35.99,0.838981246,1,0,1,11.713,99.0,35.99
17.922,1147.851,16.28,-9.93,35.08,0.875981246,1,0,1,11.698,99.0,35.08
17.932,1149.425,14.81,-3.49,34.36,0.885981246,1,0,1,11.711,99.0,34.36
17.935,1150.886,14.27,-0.72,33.77,0.888981246,1,0,1,11.73,99.0,33.77
17.935,1152.309,14.15,-0.04,33.21,0.888981246,1,0,1,11.752,99.0,33.21
17.933,1153.724,14.14,0.04,32.66,0.886981246,1,0,1,11.776,99.0,32.66
17.933,1155.138,14.15,-0.03,32.15,0.886981246,1,0,1,11.799,99.0,32.15
17.932,1156.553,14.14,0.0,31.58,0.885981246,1,0,1,11.822,99.0,31.58
17.932,1157.968,14.14,0.04,30.99,0.885981246,1,0,1,11.844,99.0,30.99
17.93,1159.383,14.12,0.3,30.49,0.883981246,1,0,1,11.868,99.0,30.49
17.93,1160.792,14.3,-1.19,30.05,0.883981246,1,0,1,11.891,99.0,30.05
17.929,1162.228,13.92,1.02,29.6,0.882981246,1,0,1,11.914,99.0,29.6
