Local_X,Local_Y,v_Vel,v_Acc,Space_Headway,dis_cen,i_l,i_r,i_f,dis_l,dis_r,dis_f
52.526,444.51,18.54,11.2,41.14,1.108968124,0,0,1,99.0,99.0,41.14
52.512,446.252,20.94,11.2,41.91,1.122968124,0,0,1,99.0,99.0,41.91
52.519,448.5,23.11,-11.2,42.26,1.115968124,0,0,1,99.0,99.0,42.26
52.523,450.866,19.69,7.22,42.47,1.111968124,0,0,1,99.0,99.0,42.47
52.505,452.728,21.06,11.2,43.09,1.129968124,0,0,1,99.0,99.0,43.09
52.506,454.997,23.13,-11.2,43.24,1.128968124,0,0,1,99.0,99.0,43.24
52.509,457.365,19.74,6.77,43.28,1.125968124,0,0,1,99.0,99.0,43.28
52.492,459.219,21.64,4.04,43.82,1.142968124,0,0,1,99.0,99.0,43.82
52.495,461.532,21.62,-1.01,43.91,1.139968124,0,0,1,99.0,99.0,43.91
52.49,463.579,21.37,11.2,44.26,1.144968124,0,0,1,99.0,99.0,44.26
52.478,465.712,23.08,11.2,44.51,1.156968124,0,0,1,99.0,99.0,44.51
52.482,468.027,26.3,-11.2,44.68,1.152968124,0,0,1,99.0,99.0,44.68
52.487,470.784,23.82,-11.2,44.17,1.147968124,0,0,1,99.0,99.0,44.17
52.472,473.086,21.04,10.59,44.27,1.162968124,0,0,1,99.0,99.0,44.27
52.461,475.197,22.42,11.2,44.7,1.173968124,0,0,1,99.0,99.0,44.7
52.464,477.498,24.03,5.0,45.06,1.170968124,0,0,1,99.0,99.0,45.06
52.464,479.93,24.8,1.09,45.31,1.170968124,0,0,1,99.0,99.0,45.31
52.463,482.413,25.13,-1.47,45.53,1.171968124,1,0,1,16.218,99.0,45.53
52.462,484.915,25.35,-5.91,45.71,1.172968124,1,0,1,16.264,99.0,45.71
52.462,487.421,23.54,11.2,45.97,1.172968124,1,0,1,16.31,99.0,45.97
52.45,489.664,25.93,11.2,46.32,1.184968124,1,0,1,16.366,99.0,46.32
52.461,492.366,28.5,-10.9,46.25,1.173968124,1,0,1,16.399,99.0,46.25
52.468,495.171,27.24,-9.89,46.13,1.166968124,1,0,1,16.438,99.0,46.13
52.46,497.839,25.97,-5.76,46.16,1.174968124,1,0,1,16.491,99.0,46.16
52.459,500.401,25.54,-6.95,46.3,1.175968124,1,0,1,16.537,99.0,46.3
52.459,502.921,23.54,11.2,46.48,1.175968124,1,0,1,16.581,99.0,46.48
52.447,505.162,25.95,11.2,46.94,1.187968124,1,0,1,16.638,99.0,46.94
52.458,507.912,28.11,-11.2,46.89,1.176968124,1,0,1,16.672,99.0,46.89
52.465,510.777,24.69,7.24,46.72,1.169968124,1,0,1,16.71,99.0,46.72
52.452,513.139,26.06,11.2,47.06,1.182968124,1,0,1,16.767,99.0,47.06
52.456,515.908,28.13,-11.2,47.01,1.178968124,1,0,1,16.808,99.0,47.01
52.463,518.775,24.74,6.81,46.78,1.171968124,1,0,1,16.846,99.0,46.78
52.449,521.131,26.59,4.61,47.21,1.185968124,1,0,1,16.904,99.0,47.21
52.455,523.953,26.06,5.78,47.09,1.179968124,1,0,1,16.943,99.0,47.09
52.454,526.449,28.16,-2.3,47.19,1.180968124,1,0,1,16.989,99.0,47.19
52.453,529.371,27.77,-9.83,46.85,1.181968124,1,0,1,17.035,99.0,46.85
52.453,532.046,25.52,11.2,46.75,1.181968124,1,0,1,17.08,99.0,46.75
