Local_X,Local_Y,v_Vel,v_Acc,Space_Headway,dis_cen,i_l,i_r,i_f,dis_l,dis_r,dis_f
17.61,492.724,33.49,0.04,52.65,0.563981246,1,0,1,11.501,99.0,52.65
17.658,496.055,34.22,-7.62,53.29,0.611981246,1,0,1,11.502,99.0,53.29
17.706,499.465,33.56,-11.2,53.91,0.659981246,1,0,1,11.502,99.0,53.91
17.755,502.643,31.89,11.2,54.78,0.708981246,1,0,1,11.501,99.0,54.78
17.773,505.399,37.1,11.2,56.08,0.726981246,1,0,1,11.547,99.0,56.08
17.825,509.166,39.27,3.63,56.38,0.778981246,1,0,1,11.535,99.0,56.38
17.906,513.136,40.23,-6.53,56.4,0.859981246,1,1,1,11.498,13.447,56.4
17.989,517.126,39.33,-3.5,56.61,0.942981246,1,1,1,11.486,13.531,56.61
18.077,521.039,38.8,-0.9,57.33,1.030981246,1,1,1,11.471,13.62,57.33
18.166,524.909,38.84,-2.14,57.14,1.119981246,1,1,1,11.456,13.71,57.14
18.255,528.795,38.4,-0.21,56.72,1.208981246,1,1,1,11.44,13.8,56.72
18.344,532.624,38.29,1.72,56.29,1.297981246,1,1,1,11.425,13.89,56.29
18.433,536.476,38.07,5.66,55.9,1.386981246,1,1,1,11.41,13.981,55.9
18.532,540.297,38.52,8.27,55.57,1.485981246,1,1,1,11.384,14.081,55.57
18.631,544.248,40.25,-11.2,55.12,1.584981246,1,1,1,11.359,14.168,55.12
18.758,548.546,36.41,-11.2,54.32,1.711981246,1,1,1,11.305,14.281,54.32
18.923,552.132,34.28,-2.34,54.24,1.876981246,1,1,1,11.214,14.433,54.24
18.844,555.525,33.57,5.95,54.34,1.797981246,0,1,1,99.0,14.352,54.34
18.777,558.913,34.39,3.08,54.46,1.730981246,0,1,1,99.0,14.26,54.46
18.767,562.369,34.87,0.73,54.51,1.720981246,0,1,1,99.0,14.236,54.51
18.773,565.861,34.98,0.06,54.52,1.726981246,0,1,1,99.0,14.238,54.52
18.781,569.36,34.99,0.08,54.52,1.734981246,0,1,1,99.0,14.223,54.52
18.789,572.859,35.01,-0.03,54.53,1.742981246,0,1,1,99.0,14.207,54.53
18.798,576.357,35.12,-1.34,54.53,1.751981246,0,0,1,99.0,99.0,54.53
18.806,579.857,35.38,-5.83,54.53,1.759981246,0,0,1,99.0,99.0,54.53
18.814,583.37,33.56,11.2,54.51,1.767981246,0,0,1,99.0,99.0,54.51
18.812,586.62,35.89,11.2,54.76,1.765981246,0,0,1,99.0,99.0,54.76
18.828,590.326,38.34,-10.24,54.56,1.781981246,0,0,1,99.0,99.0,54.56
18.844,594.111,37.14,-8.5,54.27,1.797981246,0,0,1,99.0,99.0,54.27
18.942,597.779,36.05,-5.15,54.11,1.895981246,0,0,1,99.0,99.0,54.11
19.027,601.362,35.25,-1.8,54.02,1.980981246,0,0,1,99.0,99.0,54.02
18.54,604.874,34.95,0.19,54.02,1.493981246,0,0,1,99.0,99.0,54.02
18.422,608.372,34.91,0.85,54.0,1.375981246,0,0,1,99.0,99.0,54.0
18.379,611.862,35.08,0.1,54.0,1.332981246,0,0,1,99.0,99.0,54.0
18.379,615.375,35.12,-0.6,53.97,1.332981246,0,0,1,99.0,99.0,53.97
18.384,618.883,35.03,-0.16,54.05,1.337981246,0,0,1,99.0,99.0,54.05
18.388,622.385,35.0,0.0,53.78,1.341981246,0,0,1,99.0,99.0,53.78
18.391,625.885,35.0,0.0,53.83,1.344981246,0,0,1,99.0,99.0,53.83
18.395,629.385,35.0,0.0,54.04,1.348981246,0,0,1,99.0,99.0,54.04
18.399,632.885,35.0,0.0,54.37,1.352981246,0,0,1,99.0,99.0,54.37
18.403,636.385,35.0,0.0,54.75,1.356981246,0,0,1,99.0,99.0,54.75
18.406,639.885,35.0,0.0,55.14,1.359981246,0,0,1,99.0,99.0,55.14
18.41,643.385,35.0,0.0,55.53,1.363981246,0,0,1,99.0,99.0,55.53
18.414,646.885,35.0,0.0,55.91,1.367981246,0,0,1,99.0,99.0,55.91
18.417,650.385,35.0,0.0,56.26,1.370981246,0,0,1,99.0,99.0,56.26
18.421,653.882,35.11,-1.18,56.87,1.374981246,0,0,1,99.0,99.0,56.87
18.425,657.395,34.86,-0.11,57.18,1.378981246,0,0,1,99.0,99.0,57.18
18.428,660.872,34.88,0.2,57.37,1.381981246,0,0,1,99.0,99.0,57.37
18.434,664.369,34.78,0.98,57.42,1.387981246,0,0,1,99.0,99.0,57.42
18.443,667.844,34.94,0.91,57.45,1.396981246,0,0,1,99.0,99.0,57.45
18.555,671.335,35.59,-5.54,57.49,1.508981246,0,0,1,99.0,99.0,57.49
18.637,674.914,33.8,6.19,57.37,1.590981246,0,0,1,99.0,99.0,57.37
18.226,678.229,34.76,11.2,57.51,1.179981246,0,0,1,99.0,99.0,57.51
18.126,681.75,36.12,10.28,57.42,1.079981246,0,0,1,99.0,99.0,57.42
17.964,685.417,37.63,3.63,57.63,0.917981246,0,0,1,99.0,99.0,57.63
17.77,689.202,38.2,0.74,57.26,0.723981246,0,0,1,99.0,99.0,57.26
17.559,693.026,38.32,0.05,56.64,0.512981246,0,0,1,99.0,99.0,56.64
17.344,696.858,38.35,-0.21,55.81,0.297981246,0,0,1,99.0,99.0,55.81
17.13,700.695,38.24,0.65,55.35,0.083981246,0,0,1,99.0,99.0,55.35
16.915,704.524,38.09,3.23,54.43,0.131018754,0,0,1,99.0,99.0,54.43
16.692,708.324,39.22,-4.86,53.33,0.354018754,0,0,1,99.0,99.0,53.33
16.478,712.254,38.81,-8.47,51.96,0.568018754,0,0,1,99.0,99.0,51.96
16.099,716.151,37.57,-11.2,50.6,0.947018754,0,0,1,99.0,99.0,50.6
16.017,720.104,34.3,-11.2,49.08,1.029018754,0,0,1,99.0,99.0,49.08
15.996,723.53,32.5,-11.2,48.53,1.050018754,0,0,1,99.0,99.0,48.53
15.976,726.754,30.02,3.13,47.71,1.070018754,0,0,1,99.0,99.0,47.71
15.972,729.684,32.03,-11.2,46.97,1.074018754,0,0,1,99.0,99.0,46.97
