Local_X,Local_Y,v_Vel,v_Acc,Space_Headway,dis_cen,i_l,i_r,i_f,dis_l,dis_r,dis_f
16.376,67.565,24.33,0.0,81.46,1.217826583,0,1,1,99.0,9.003,81.46
16.375,70.065,24.33,0.0,80.96,1.218826583,0,1,1,99.0,9.003,80.96
16.375,72.564,24.33,0.0,80.46,1.218826583,0,1,1,99.0,9.004,80.46
16.375,75.064,24.33,0.0,80.07,1.218826583,0,1,1,99.0,9.005,80.07
16.374,77.564,24.33,0.0,79.84,1.219826583,0,0,1,99.0,99.0,79.84
16.313,79.834,24.33,4.78,79.9,1.280826583,0,0,1,99.0,99.0,79.9
16.217,82.257,24.91,9.09,79.53,1.376826583,0,0,1,99.0,99.0,79.53
16.09,84.808,25.62,6.08,78.82,1.503826583,0,0,1,99.0,99.0,78.82
15.979,87.437,26.02,0.93,77.76,1.614826583,0,0,1,99.0,99.0,77.76
15.885,90.057,26.06,-0.62,76.46,1.708826583,0,0,1,99.0,99.0,76.46
15.785,92.657,26.01,-0.27,74.91,1.808826583,0,0,1,99.0,99.0,74.91
15.685,95.254,26.0,0.1,73.32,1.908826583,0,0,1,99.0,99.0,73.32
15.586,97.855,26.01,0.09,71.97,2.007826583,0,0,1,99.0,99.0,71.97
15.486,100.459,26.0,-0.25,70.83,2.107826583,0,0,1,99.0,99.0,70.83
15.376,103.064,25.91,-1.3,69.93,2.217826583,0,0,1,99.0,99.0,69.93
15.283,105.657,25.72,-2.56,69.28,2.310826583,0,0,1,99.0,99.0,69.28
15.252,108.219,25.46,-2.98,68.89,2.341826583,0,0,1,99.0,99.0,68.89
15.26,110.746,25.21,-2.2,68.73,2.333826583,0,0,1,99.0,99.0,68.73
15.331,113.247,25.05,-0.91,68.76,2.262826583,0,0,1,99.0,99.0,68.76
15.419,115.742,24.99,-0.11,68.94,2.174826583,0,0,1,99.0,99.0,68.94
15.497,118.239,24.99,0.09,69.11,2.096826583,0,0,1,99.0,99.0,69.11
15.574,120.738,25.0,0.06,69.27,2.019826583,0,0,1,99.0,99.0,69.27
15.652,123.239,25.0,0.0,69.42,1.941826583,0,0,1,99.0,99.0,69.42
15.73,125.739,25.0,0.0,69.57,1.863826583,0,0,1,99.0,99.0,69.57
15.808,128.239,25.0,0.0,69.72,1.785826583,0,0,1,99.0,99.0,69.72
15.885,130.738,25.0,0.0,69.88,1.708826583,0,0,1,99.0,99.0,69.88
15.963,133.238,25.0,0.0,70.03,1.630826583,0,0,1,99.0,99.0,70.03
16.041,135.738,25.0,0.0,70.18,1.552826583,0,0,1,99.0,99.0,70.18
16.118,138.238,25.0,0.0,70.33,1.475826583,0,0,1,99.0,99.0,70.33
16.197,140.738,25.0,0.09,70.49,1.396826583,0,0,1,99.0,99.0,70.49
