Local_X,Local_Y,v_Vel,v_Acc,Space_Headway,dis_cen,i_l,i_r,i_f,dis_l,dis_r,dis_f
5.456,511.407,25.04,0.22,58.49,0.364048582,0,0,1,99.0,99.0,58.49
5.456,513.923,24.94,-1.54,57.97,0.364048582,0,0,1,99.0,99.0,57.97
5.456,516.429,24.62,-4.63,57.46,0.364048582,0,0,1,99.0,99.0,57.46
5.455,518.878,24.13,-5.98,57.01,0.363048582,0,0,1,99.0,99.0,57.01
5.455,521.244,23.74,-2.88,56.65,0.363048582,0,0,1,99.0,99.0,56.65
5.454,523.566,23.74,2.86,56.33,0.362048582,0,0,1,99.0,99.0,56.33
5.454,525.932,24.13,5.99,55.96,0.362048582,0,0,1,99.0,99.0,55.96
5.453,528.381,24.62,4.65,55.51,0.361048582,0,0,1,99.0,99.0,55.51
5.453,530.888,24.94,1.44,55.01,0.361048582,0,0,1,99.0,99.0,55.01
5.451,533.402,25.03,-0.21,54.5,0.359048582,0,0,1,99.0,99.0,54.5
5.451,535.903,25.02,0.0,53.99,0.359048582,0,0,1,99.0,99.0,53.99
5.457,538.414,24.92,-1.39,53.46,0.365048582,0,0,1,99.0,99.0,53.46
5.463,540.926,24.54,-5.65,52.95,0.371048582,0,0,1,99.0,99.0,52.95
5.467,543.379,23.8,-9.72,52.54,0.375048582,0,0,1,99.0,99.0,52.54
5.473,545.713,22.89,-9.67,52.35,0.381048582,0,0,1,99.0,99.0,52.35
5.479,547.93,22.13,-5.75,52.3,0.387048582,0,0,1,99.0,99.0,52.3
5.485,550.095,21.65,-3.03,52.26,0.393048582,0,0,1,99.0,99.0,52.26
5.49,552.248,21.26,-4.01,52.15,0.398048582,0,0,1,99.0,99.0,52.15
5.496,554.364,20.81,-5.49,52.06,0.404048582,0,0,1,99.0,99.0,52.06
5.5,556.415,20.34,-4.65,52.1,0.408048582,0,0,1,99.0,99.0,52.1
5.504,558.407,20.02,-1.79,52.31,0.412048582,0,0,1,99.0,99.0,52.31
5.509,560.375,20.02,1.79,52.64,0.417048582,0,0,1,99.0,99.0,52.64
5.515,562.365,20.36,4.91,53.04,0.423048582,0,0,1,99.0,99.0,53.04
5.519,564.418,20.87,5.99,53.46,0.427048582,0,0,1,99.0,99.0,53.46
5.524,566.552,21.26,2.86,53.83,0.432048582,0,0,1,99.0,99.0,53.83
