Local_X,Local_Y,v_Vel,v_Acc,Space_Headway,dis_cen,i_l,i_r,i_f,dis_l,dis_r,dis_f
16.175,1280.232,13.9,0.03,47.73,0.871018754,0,0,1,99.0,99.0,47.73
16.154,1281.622,13.91,0.04,47.84,0.892018754,0,0,1,99.0,99.0,47.84
16.132,1283.015,13.88,0.39,47.94,0.914018754,0,0,1,99.0,99.0,47.94
16.111,1284.398,14.11,-1.57,48.06,0.935018754,0,0,1,99.0,99.0,48.06
16.09,1285.817,13.63,1.25,48.14,0.956018754,0,0,1,99.0,99.0,48.14
16.07,1287.176,13.49,5.47,48.28,0.976018754,0,0,1,99.0,99.0,48.28
16.043,1288.548,14.2,3.79,48.41,1.003018754,1,0,1,12.958,99.0,48.41
16.029,1289.989,14.76,1.26,48.47,1.017018754,1,0,1,12.9,99.0,48.47
16.023,1291.472,14.96,0.19,48.5,1.023018754,1,0,1,12.834,99.0,48.5
16.02,1292.97,14.99,0.06,48.24,1.026018754,1,0,1,12.765,99.0,48.24
16.016,1294.465,15.14,-1.47,48.5,1.030018754,1,0,1,12.697,99.0,48.5
16.012,1295.962,15.59,-8.34,48.86,1.034018754,1,0,1,12.629,99.0,48.86
16.008,1297.536,12.88,11.2,48.59,1.038018754,1,0,1,12.535,99.0,48.59
15.99,1298.658,15.76,11.2,49.08,1.056018754,1,0,1,12.516,99.0,49.08
15.984,1300.251,17.42,11.2,49.29,1.062018754,1,0,1,12.507,99.0,49.29
15.997,1302.051,19.05,4.85,49.42,1.049018754,1,0,1,12.487,99.0,49.42
15.992,1303.984,19.81,1.06,49.48,1.054018754,1,0,1,12.5,99.0,49.48
15.987,1305.971,19.98,0.14,49.49,1.059018754,1,0,1,12.502,99.0,49.49
15.983,1307.969,20.0,0.0,49.49,1.063018754,1,0,1,12.483,99.0,49.49
15.979,1309.969,20.0,0.0,49.48,1.067018754,1,0,1,12.483,99.0,49.48
15.973,1311.969,20.0,0.0,49.5,1.073018754,1,0,1,12.484,99.0,49.5
15.969,1313.969,20.0,0.0,49.51,1.077018754,1,0,1,12.482,99.0,49.51
15.963,1315.969,20.0,0.0,49.52,1.083018754,1,0,1,12.484,99.0,49.52
15.959,1317.969,20.0,0.0,49.52,1.087018754,1,0,1,12.483,99.0,49.52
15.955,1319.969,20.0,0.0,49.52,1.091018754,1,0,1,12.482,99.0,49.52
15.949,1321.969,20.0,0.0,49.52,1.097018754,1,0,1,12.484,99.0,49.52
15.945,1323.969,20.0,0.0,49.51,1.101018754,1,0,1,12.482,99.0,49.51
15.939,1325.969,20.0,0.0,49.52,1.107018754,1,0,1,12.498,99.0,49.52
15.935,1327.969,20.0,0.0,49.53,1.111018754,1,0,1,12.483,99.0,49.53
15.93,1329.969,20.0,0.0,49.27,1.116018754,1,0,1,12.485,99.0,49.27
15.925,1331.969,20.0,0.0,49.47,1.121018754,1,0,1,12.494,99.0,49.47
15.921,1333.969,20.0,0.0,49.77,1.125018754,1,0,1,12.485,99.0,49.77
15.915,1335.969,20.0,0.0,49.95,1.131018754,1,0,1,12.486,99.0,49.95
15.911,1337.969,20.0,0.0,50.0,1.135018754,1,0,1,12.486,99.0,50.0
15.906,1339.965,20.14,-1.52,50.02,1.140018754,1,0,1,12.488,99.0,50.02
15.901,1341.968,20.37,-6.04,50.02,1.145018754,1,0,1,12.489,99.0,50.02
15.897,1343.98,18.51,11.2,50.01,1.149018754,1,0,1,12.489,99.0,50.01
15.877,1345.737,20.98,7.81,50.25,1.169018754,1,0,1,12.52,99.0,50.25
15.888,1348.017,20.9,6.96,49.97,1.158018754,1,0,1,12.508,99.0,49.97
15.882,1350.019,22.48,5.71,49.97,1.164018754,1,0,1,12.494,99.0,49.97
15.876,1352.437,23.26,-11.2,49.55,1.170018754,1,0,1,12.484,99.0,49.55
15.882,1354.821,19.85,6.29,49.16,1.164018754,1,0,1,12.489,99.0,49.16
15.858,1356.686,21.12,11.2,49.3,1.188018754,1,0,1,12.52,99.0,49.3
15.861,1358.951,23.28,-11.2,49.04,1.185018754,1,0,1,12.504,99.0,49.04
15.864,1361.339,19.9,6.15,48.4,1.182018754,1,1,1,12.499,11.194,48.4
15.842,1363.219,21.05,11.2,48.72,1.204018754,1,1,1,12.518,11.067,48.72
15.841,1365.446,23.49,-11.2,48.79,1.205018754,1,1,1,12.503,10.961,48.79
15.841,1367.791,21.9,-11.2,48.62,1.205018754,1,1,1,12.515,10.861,48.62
15.822,1369.975,18.68,11.2,48.52,1.224018754,1,1,1,12.54,10.746,48.52
15.801,1371.741,20.94,11.2,48.51,1.245018754,1,1,1,12.548,10.63,48.51
15.807,1373.944,23.51,-10.9,48.58,1.239018754,0,1,1,99.0,10.54,48.58
15.806,1376.25,22.25,-9.95,48.27,1.240018754,0,1,1,99.0,10.442,48.27
15.789,1378.423,20.82,-4.17,48.21,1.257018754,0,0,1,99.0,99.0,48.21
15.78,1380.481,20.18,-0.98,48.78,1.266018754,0,0,1,99.0,99.0,48.78
15.772,1382.493,20.02,-0.13,49.0,1.274018754,0,0,1,99.0,99.0,49.0
15.764,1384.495,20.01,-0.05,49.13,1.282018754,0,0,1,99.0,99.0,49.13
15.756,1386.495,19.99,0.04,49.77,1.290018754,0,0,1,99.0,99.0,49.77
15.748,1388.494,20.0,0.04,50.06,1.298018754,0,0,1,99.0,99.0,50.06
15.74,1390.495,20.01,-0.03,50.23,1.306018754,0,0,1,99.0,99.0,50.23
15.732,1392.495,20.0,0.0,50.54,1.314018754,0,0,1,99.0,99.0,50.54
15.724,1394.495,20.0,0.0,50.98,1.322018754,1,0,1,12.05,99.0,50.98
15.716,1396.495,20.0,0.0,51.47,1.330018754,1,0,1,12.055,99.0,51.47
15.708,1398.495,20.0,0.0,51.97,1.338018754,1,0,1,12.061,99.0,51.97
15.7,1400.495,20.0,0.0,52.47,1.346018754,1,0,1,12.067,99.0,52.47
15.692,1402.495,20.0,0.0,52.97,1.354018754,1,0,1,12.073,99.0,52.97
15.684,1404.495,20.0,0.0,53.47,1.362018754,1,0,1,12.079,99.0,53.47
15.675,1406.495,20.0,0.0,53.97,1.371018754,1,0,1,12.087,99.0,53.97
