Local_X,Local_Y,v_Vel,v_Acc,Space_Headway,dis_cen,i_l,i_r,i_f,dis_l,dis_r,dis_f
27.972,841.276,21.33,1.56,56.72,0.913666987,0,1,1,99.0,10.674,56.72
27.981,843.419,21.57,0.2,56.52,0.904666987,0,1,1,99.0,10.681,56.52
27.99,845.577,21.61,0.03,56.31,0.895666987,0,1,1,99.0,10.693,56.31
27.998,847.739,21.62,-0.03,56.1,0.887666987,0,1,1,99.0,10.679,56.1
28.007,849.9,21.61,0.0,55.89,0.878666987,0,1,1,99.0,10.666,55.89
28.015,852.061,21.61,0.04,55.68,0.870666987,0,1,1,99.0,10.652,55.68
28.024,854.222,21.62,-0.04,55.42,0.861666987,0,1,1,99.0,10.638,55.42
28.033,856.384,21.61,-0.04,55.62,0.852666987,0,1,1,99.0,10.625,55.62
28.041,858.543,21.65,-0.44,55.32,0.844666987,0,1,1,99.0,10.619,55.32
28.05,860.713,21.41,1.48,54.75,0.835666987,1,1,1,11.686,10.554,54.75
28.058,862.846,21.83,-0.68,54.08,0.827666987,1,1,1,11.661,10.63,54.08
28.056,865.03,22.17,-6.27,53.31,0.829666987,1,1,1,11.647,10.665,53.31
28.112,867.223,21.48,-6.26,52.52,0.773666987,1,1,1,11.575,10.713,52.52
28.046,869.34,20.6,-2.93,51.8,0.839666987,1,1,1,11.625,10.626,51.8
27.991,871.383,20.15,-0.8,51.16,0.894666987,1,1,1,11.664,10.548,51.16
27.965,873.394,20.03,-0.15,50.53,0.920666987,1,1,1,11.674,10.5,50.53
27.948,875.396,20.0,0.0,50.0,0.937666987,1,1,1,11.686,10.461,50.0
27.932,877.396,20.0,0.0,49.23,0.953666987,1,1,1,11.704,10.422,49.23
27.916,879.396,20.0,0.0,48.37,0.969666987,1,1,1,11.722,10.384,48.37
27.9,881.371,20.99,-10.57,48.03,0.985666987,1,1,1,11.741,10.346,48.03
27.884,883.484,18.75,-1.03,47.73,1.001666987,1,1,1,11.759,10.308,47.73
27.868,885.298,18.23,8.91,47.86,1.017666987,1,1,1,11.777,10.269,47.86
27.855,887.177,19.57,2.39,47.97,1.030666987,1,1,1,11.792,10.235,47.97
27.857,889.148,19.95,0.29,48.0,1.028666987,1,1,1,11.792,10.214,48.0
27.859,891.145,20.0,0.0,48.0,1.026666987,1,1,1,11.793,10.194,48.0
27.861,893.144,20.0,0.0,48.0,1.024666987,1,1,1,11.793,10.174,48.0
27.863,895.145,20.0,0.0,48.0,1.022666987,1,1,1,11.793,10.147,48.0
27.865,897.144,20.0,0.03,48.0,1.020666987,1,1,1,11.793,10.109,48.0
27.867,899.144,20.01,-0.07,48.0,1.018666987,1,1,1,11.793,10.072,48.0
27.87,901.145,19.99,0.03,48.0,1.015666987,1,1,1,11.792,10.036,48.0
27.872,903.144,20.0,0.0,48.0,1.013666987,1,1,1,11.792,9.994,48.0
27.874,905.145,20.0,0.0,48.0,1.011666987,1,1,1,11.792,9.922,48.0
27.876,907.144,20.0,0.03,48.0,1.009666987,1,1,1,11.792,9.937,48.0
27.878,909.145,20.01,-0.03,48.0,1.007666987,1,1,1,11.792,9.977,48.0
27.88,911.145,20.0,0.0,48.0,1.005666987,1,1,1,11.792,10.028,48.0
27.882,913.145,20.0,-0.04,48.0,1.003666987,1,1,1,11.792,10.08,48.0
27.884,915.145,19.99,0.04,48.0,1.001666987,1,1,1,11.792,10.132,48.0
27.886,917.144,20.0,0.0,48.0,0.999666987,1,1,1,11.793,10.184,48.0
27.888,919.145,20.0,0.0,48.0,0.997666987,1,1,1,11.793,10.237,48.0
27.891,921.143,20.06,-0.64,48.0,0.994666987,1,1,1,11.792,10.29,48.0
27.893,923.153,19.82,1.04,48.0,0.992666987,1,1,1,11.792,10.32,48.0
27.895,925.124,20.22,-1.39,48.0,0.990666987,1,1,1,11.793,10.291,48.0
27.915,927.155,20.07,-2.57,48.0,0.970666987,1,1,1,11.797,10.595,48.0
28.097,929.143,19.66,-0.2,48.0,0.788666987,1,1,1,11.793,10.715,48.0
28.0,931.111,19.49,1.43,48.0,0.885666987,1,1,1,11.777,10.75,48.0
27.345,933.062,19.65,1.71,48.0,1.540666987,1,1,1,11.791,10.738,48.0
27.199,935.036,19.91,0.49,48.0,1.686666987,1,1,1,11.796,10.745,48.0
27.15,937.03,19.98,0.12,48.0,1.735666987,1,1,1,11.795,10.746,48.0
27.144,939.028,20.0,0.0,48.0,1.741666987,1,1,1,11.795,10.746,48.0
27.146,941.029,20.0,0.0,48.0,1.739666987,1,1,1,11.795,10.746,48.0
27.148,943.032,19.85,1.59,48.0,1.737666987,1,1,1,11.796,10.746,48.0
27.15,945.029,19.65,5.93,48.0,1.735666987,1,1,1,11.796,10.746,48.0
27.152,947.019,21.49,-11.2,48.01,1.733666987,1,1,1,11.795,10.746,48.01
27.167,949.255,19.25,-10.31,47.77,1.718666987,1,1,1,11.782,10.759,47.77
27.156,950.994,19.16,-11.2,48.03,1.729666987,1,1,1,11.795,10.746,48.03
27.158,952.962,15.75,11.2,48.07,1.727666987,1,1,1,11.795,10.746,48.07
27.143,954.307,19.4,4.57,48.72,1.742666987,1,1,1,11.812,10.729,48.72
27.161,956.55,17.72,8.63,48.48,1.724666987,1,1,1,11.796,10.745,48.48
27.164,958.089,21.33,-3.77,48.94,1.721666987,0,1,1,99.0,10.746,48.94
27.165,960.483,18.48,4.85,48.55,1.720666987,1,1,1,11.796,10.745,48.55
27.168,962.077,21.47,-4.32,48.95,1.717666987,0,1,1,99.0,10.758,48.95
27.169,964.457,19.39,-4.19,48.57,1.716666987,1,1,1,11.796,10.761,48.57
27.172,966.135,19.46,11.2,48.88,1.713666987,0,1,1,99.0,10.745,48.88
27.167,968.149,21.69,-2.1,48.93,1.718666987,0,1,1,99.0,10.738,48.93
27.178,970.328,21.75,-7.38,48.65,1.707666987,1,1,1,11.793,10.746,48.65
27.178,972.465,20.71,-3.56,48.44,1.707666987,1,1,1,11.795,10.743,48.44
27.18,974.515,20.16,-0.87,48.38,1.705666987,1,1,1,11.796,10.743,48.38
