Local_X,Local_Y,v_Vel,v_Acc,Space_Headway,dis_cen,i_l,i_r,i_f,dis_l,dis_r,dis_f
67.887,371.748,34.94,-1.05,122.01,0.593701884,0,1,1,99.0,14.245,122.01
67.895,375.232,34.91,-0.44,120.96,0.601701884,0,1,1,99.0,14.245,120.96
67.904,378.725,34.88,-0.32,119.83,0.610701884,0,1,1,99.0,14.245,119.83
67.912,382.241,34.47,-5.45,118.49,0.618701884,0,1,1,99.0,14.249,118.49
67.912,385.69,33.7,-10.59,117.04,0.618701884,0,1,1,99.0,14.262,117.04
67.899,389.019,32.78,-10.9,115.51,0.605701884,0,1,1,99.0,14.262,115.51
67.887,392.205,31.97,-4.8,113.95,0.593701884,0,1,1,99.0,14.264,113.95
67.876,395.348,31.58,-1.3,112.24,0.582701884,0,1,1,99.0,14.266,112.24
67.863,398.518,31.3,-4.18,110.44,0.569701884,0,1,1,99.0,14.267,110.44
67.851,401.636,30.84,-5.51,108.71,0.557701884,0,1,1,99.0,14.268,108.71
67.84,404.685,30.4,-4.02,107.07,0.546701884,0,1,1,99.0,14.271,107.07
67.828,407.7,30.0,-3.21,105.45,0.534701884,0,1,1,99.0,14.273,105.45
67.816,410.699,29.49,-5.9,103.85,0.522701884,0,1,1,99.0,14.273,103.85
67.804,413.593,27.86,-11.2,102.36,0.510701884,0,1,1,99.0,14.287,102.36
67.787,416.18,24.83,-11.2,101.17,0.493701884,0,1,1,99.0,14.209,101.17
67.783,418.57,22.34,-11.2,100.18,0.489701884,0,1,1,99.0,14.144,100.18
67.797,420.668,21.4,3.9,99.48,0.503701884,0,1,1,99.0,14.094,99.48
67.843,422.773,21.89,11.2,98.78,0.549701884,0,1,1,99.0,14.075,98.78
67.886,425.061,22.83,2.32,97.89,0.592701884,0,1,1,99.0,14.096,97.89
67.923,427.456,22.48,-11.2,96.89,0.629701884,0,0,1,99.0,99.0,96.89
67.968,429.567,22.05,0.87,96.18,0.674701884,0,0,1,99.0,99.0,96.18
68.007,431.747,22.92,11.2,95.4,0.713701884,0,0,1,99.0,99.0,95.4
68.044,434.092,23.73,9.08,94.46,0.750701884,0,0,1,99.0,99.0,94.46
68.041,436.616,23.65,-10.09,93.33,0.747701884,0,0,1,99.0,99.0,93.33
68.037,438.912,22.48,-11.2,92.44,0.743701884,0,0,1,99.0,99.0,92.44
68.034,441.107,20.71,-11.2,91.65,0.740701884,0,0,1,99.0,99.0,91.65
68.029,443.057,19.68,-4.17,91.09,0.735701884,0,0,1,99.0,99.0,91.09
68.025,445.025,19.13,-7.07,90.47,0.731701884,0,0,1,99.0,99.0,90.47
68.022,446.914,18.36,-8.58,89.91,0.728701884,0,0,1,99.0,99.0,89.91
68.018,448.709,17.5,-8.8,89.46,0.724701884,0,0,1,99.0,99.0,89.46
68.015,450.414,16.63,-8.57,89.16,0.721701884,0,0,1,99.0,99.0,89.16
68.012,452.023,15.88,-6.79,88.99,0.718701884,0,0,1,99.0,99.0,88.99
68.01,453.558,15.37,-3.78,88.84,0.716701884,0,0,1,99.0,99.0,88.84
68.007,455.07,14.99,-2.96,88.54,0.713701884,0,0,1,99.0,99.0,88.54
68.003,456.57,14.5,-5.92,88.14,0.709701884,0,0,1,99.0,99.0,88.14
67.999,458.023,13.67,-10.84,87.61,0.705701884,0,0,1,99.0,99.0,87.61
67.991,459.331,12.5,-11.2,87.14,0.697701884,0,0,1,99.0,99.0,87.14
67.995,460.525,11.32,-11.0,86.83,0.701701884,0,0,1,99.0,99.0,86.83
67.994,461.571,10.47,-6.22,86.75,0.700701884,0,0,1,99.0,99.0,86.75
67.98,462.562,10.0,-2.61,86.76,0.686701884,0,0,1,99.0,99.0,86.76
67.989,463.543,9.72,-2.13,86.76,0.695701884,0,0,1,99.0,99.0,86.76
68.049,464.514,9.44,-3.63,86.76,0.755701884,0,0,1,99.0,99.0,86.76
68.138,465.444,9.08,-3.97,86.8,0.844701884,0,0,1,99.0,99.0,86.8
68.217,466.324,8.76,-2.7,86.9,0.923701884,0,0,1,99.0,99.0,86.9
68.252,467.176,8.56,-1.09,87.02,0.958701884,0,0,1,99.0,99.0,87.02
68.265,468.019,8.49,-0.11,87.15,0.971701884,0,0,1,99.0,99.0,87.15
68.287,468.866,8.49,0.11,87.28,0.993701884,0,1,1,99.0,15.284,87.28
68.31,469.716,8.5,0.04,87.41,1.016701884,0,1,1,99.0,15.314,87.41
68.334,470.567,8.5,0.0,87.53,1.040701884,0,1,1,99.0,15.343,87.53
68.357,471.417,8.5,0.0,87.66,1.063701884,0,1,1,99.0,15.373,87.66
68.379,472.266,8.5,0.0,87.78,1.085701884,0,1,1,99.0,15.401,87.78
68.403,473.117,8.5,0.0,87.91,1.109701884,0,1,1,99.0,15.43,87.91
68.426,473.967,8.5,0.0,88.03,1.132701884,0,1,1,99.0,15.46,88.03
68.449,474.823,8.44,-0.92,88.15,1.155701884,0,1,1,99.0,15.478,88.15
