Local_X,Local_Y,v_Vel,v_Acc,Space_Headway,dis_cen,i_l,i_r,i_f,dis_l,dis_r,dis_f
28.85,814.739,22.51,-0.04,60.59,0.035666987,0,0,1,99.0,99.0,60.59
28.903,816.989,22.5,0.0,60.4,0.017333013,0,0,1,99.0,99.0,60.4
28.955,819.239,22.5,0.0,60.17,0.069333013,0,0,1,99.0,99.0,60.17
29.008,821.489,22.48,0.17,59.9,0.122333013,0,0,1,99.0,99.0,59.9
29.06,823.736,22.59,-0.7,59.76,0.174333013,0,0,1,99.0,99.0,59.76
29.113,825.998,22.36,0.63,59.31,0.227333013,0,0,1,99.0,99.0,59.31
29.16,828.233,22.31,2.5,58.96,0.274333013,0,0,1,99.0,99.0,58.96
29.23,830.475,22.64,1.68,58.69,0.344333013,0,0,1,99.0,99.0,58.69
29.264,832.749,22.89,0.57,58.41,0.378333013,0,0,1,99.0,99.0,58.41
29.272,835.024,23.66,-7.2,58.14,0.386333013,0,0,1,99.0,99.0,58.14
29.275,837.4,22.13,-0.7,57.76,0.389333013,0,0,1,99.0,99.0,57.76
29.278,839.571,21.77,6.21,57.59,0.392333013,0,0,1,99.0,99.0,57.59
29.284,841.787,22.71,1.63,57.38,0.398333013,0,0,1,99.0,99.0,57.38
29.301,844.067,22.97,0.16,57.1,0.415333013,0,0,1,99.0,99.0,57.1
29.317,846.365,22.99,0.04,56.8,0.431333013,0,0,1,99.0,99.0,56.8
29.332,848.662,23.09,-0.97,56.5,0.446333013,0,0,1,99.0,99.0,56.5
29.37,850.981,22.55,3.5,56.18,0.484333013,0,0,1,99.0,99.0,56.18
29.441,853.24,22.66,7.56,55.92,0.555333013,0,0,1,99.0,99.0,55.92
29.325,855.541,23.67,4.76,55.68,0.439333013,0,0,1,99.0,99.0,55.68
29.209,857.934,24.38,1.55,54.86,0.323333013,0,0,1,99.0,99.0,54.86
29.123,860.381,24.62,0.28,54.5,0.237333013,0,0,1,99.0,99.0,54.5
29.047,862.844,24.66,0.03,54.65,0.161333013,0,0,1,99.0,99.0,54.65
28.972,865.311,24.67,-0.04,54.36,0.086333013,0,0,1,99.0,99.0,54.36
28.897,867.778,24.66,0.04,54.08,0.011333013,0,0,1,99.0,99.0,54.08
28.822,870.244,24.67,0.04,53.9,0.063666987,0,0,1,99.0,99.0,53.9
28.748,872.712,24.68,-0.03,53.86,0.137666987,0,0,1,99.0,99.0,53.86
28.673,875.179,24.67,0.0,53.87,0.212666987,0,0,1,99.0,99.0,53.87
28.598,877.646,24.67,0.0,53.9,0.287666987,0,0,1,99.0,99.0,53.9
28.523,880.088,25.68,-10.74,53.96,0.362666987,0,0,1,99.0,99.0,53.96
28.448,882.669,23.39,-1.0,53.88,0.437666987,0,0,1,99.0,99.0,53.88
28.374,884.947,22.87,9.1,54.1,0.511666987,0,0,1,99.0,99.0,54.1
28.301,887.291,24.24,2.39,54.26,0.584666987,0,0,1,99.0,99.0,54.26
28.248,889.73,24.63,0.29,54.32,0.637666987,0,0,1,99.0,99.0,54.32
28.196,892.193,24.74,-0.71,54.35,0.689666987,0,0,1,99.0,99.0,54.35
28.143,894.673,24.35,2.45,54.37,0.742666987,0,0,1,99.0,99.0,54.37
28.091,897.095,25.11,-1.92,54.45,0.794666987,0,0,1,99.0,99.0,54.45
28.044,899.614,25.32,-8.4,54.43,0.841666987,0,0,1,99.0,99.0,54.43
27.973,902.109,24.23,-5.77,54.44,0.912666987,0,0,1,99.0,99.0,54.44
27.941,904.501,23.38,-1.96,54.54,0.944666987,0,0,1,99.0,99.0,54.54
27.934,906.827,23.07,-0.35,54.73,0.951666987,0,0,1,99.0,99.0,54.73
27.932,909.131,23.01,-0.04,54.9,0.953666987,0,0,1,99.0,99.0,54.9
27.933,911.432,23.01,-0.04,55.1,0.952666987,0,0,1,99.0,99.0,55.1
27.932,913.733,23.0,0.0,55.33,0.953666987,0,0,1,99.0,99.0,55.33
27.932,916.033,23.0,-0.04,55.52,0.953666987,0,0,1,99.0,99.0,55.52
27.933,918.333,23.0,0.0,55.72,0.952666987,0,0,1,99.0,99.0,55.72
27.932,920.633,22.99,0.08,55.91,0.953666987,0,0,1,99.0,99.0,55.91
27.932,922.932,23.0,0.0,56.12,0.953666987,0,0,1,99.0,99.0,56.12
27.931,925.232,23.01,-0.03,56.32,0.954666987,0,0,1,99.0,99.0,56.32
27.932,927.533,23.0,0.0,56.51,0.953666987,0,0,1,99.0,99.0,56.51
27.932,929.833,23.0,-0.04,56.72,0.953666987,0,0,1,99.0,99.0,56.72
27.931,932.133,23.0,0.0,56.91,0.954666987,0,0,1,99.0,99.0,56.91
27.932,934.433,22.99,0.08,57.12,0.953666987,0,0,1,99.0,99.0,57.12
27.931,936.732,23.0,0.0,57.32,0.954666987,0,0,1,99.0,99.0,57.32
27.931,939.03,23.11,-1.13,57.52,0.954666987,0,0,1,99.0,99.0,57.52
27.931,941.353,22.45,4.43,57.7,0.954666987,0,0,1,99.0,99.0,57.7
27.931,943.558,24.42,-9.96,57.99,0.954666987,0,0,1,99.0,99.0,57.99
27.92,946.045,22.43,-5.26,58.01,0.965666987,0,0,1,99.0,99.0,58.01
28.062,948.196,21.07,11.2,58.35,0.823666987,0,0,1,99.0,99.0,58.35
28.003,950.355,22.26,11.15,58.68,0.882666987,0,0,1,99.0,99.0,58.68
27.566,952.633,23.81,5.87,59.17,1.319666987,0,0,1,99.0,99.0,59.17
27.454,955.047,24.7,1.61,59.04,1.431666987,0,0,1,99.0,99.0,59.04
27.411,957.527,24.95,0.27,58.71,1.474666987,0,0,1,99.0,99.0,58.71
27.409,960.023,25.0,0.03,58.76,1.476666987,0,0,1,99.0,99.0,58.76
27.412,962.523,25.0,0.0,58.37,1.473666987,0,0,1,99.0,99.0,58.37
27.415,965.027,24.85,1.56,58.36,1.470666987,0,0,1,99.0,99.0,58.36
27.416,967.524,24.64,6.0,57.93,1.469666987,0,0,1,99.0,99.0,57.93
