Local_X,Local_Y,v_Vel,v_Acc,Space_Headway,dis_cen,i_l,i_r,i_f,dis_l,dis_r,dis_f
30.126,66.493,30.01,0.0,71.72,0.553944464,0,1,1,99.0,11.918,71.72
30.125,69.567,30.01,0.0,71.87,0.552944464,0,1,1,99.0,11.885,71.87
30.125,72.067,30.01,0.0,72.76,0.552944464,0,1,1,99.0,11.8,72.76
30.125,75.068,30.01,0.0,73.34,0.552944464,0,1,1,99.0,11.733,73.34
30.124,78.067,30.01,0.0,74.1,0.551944464,0,1,1,99.0,11.753,74.1
30.123,81.065,30.01,0.27,75.04,0.550944464,0,1,1,99.0,11.751,75.04
30.123,84.069,30.04,0.25,76.04,0.550944464,0,1,1,99.0,11.751,76.04
30.122,87.083,29.96,-1.28,77.0,0.549944464,0,1,1,99.0,11.746,77.0
30.121,90.093,29.66,-4.41,77.96,0.548944464,0,1,1,99.0,11.752,77.96
30.121,93.059,29.08,-7.56,78.96,0.548944464,0,1,1,99.0,11.759,78.96
30.12,95.931,28.37,-7.55,80.06,0.547944464,0,1,1,99.0,11.737,80.06
30.119,98.701,27.89,-2.88,81.26,0.546944464,0,1,1,99.0,11.783,81.26
30.12,101.434,27.91,3.35,82.49,0.547944464,0,1,1,99.0,11.85,82.49
30.118,104.225,28.28,5.49,83.67,0.545944464,0,1,1,99.0,11.941,83.67
30.118,107.106,28.54,1.05,84.76,0.545944464,0,1,1,99.0,12.005,84.76
30.118,110.018,28.26,-6.91,85.81,0.545944464,0,1,1,99.0,12.004,85.81
30.114,112.837,27.36,-11.2,86.96,0.541944464,0,1,1,99.0,11.987,86.96
30.121,115.509,26.35,-9.67,88.26,0.548944464,0,1,1,99.0,12.001,88.26
30.125,118.048,25.81,-1.89,89.69,0.552944464,0,1,1,99.0,11.993,89.69
30.126,120.568,25.95,5.6,91.14,0.553944464,0,1,1,99.0,11.995,91.14
30.128,123.173,26.55,7.66,92.51,0.555944464,0,1,1,99.0,12.051,92.51
30.13,125.884,27.15,4.69,93.76,0.557944464,0,1,1,99.0,12.153,93.76
30.133,128.645,27.46,1.32,94.97,0.560944464,0,1,1,99.0,12.276,94.97
