Local_X,Local_Y,v_Vel,v_Acc,Space_Headway,dis_cen,i_l,i_r,i_f,dis_l,dis_r,dis_f
4.393,374.396,49.94,1.17,125.72,0.216593284,0,0,1,99.0,99.0,125.72
4.405,379.403,50.16,-0.78,126.02,0.204593284,0,0,1,99.0,99.0,126.02
4.416,384.414,50.05,-0.28,126.05,0.193593284,0,0,1,99.0,99.0,126.05
4.397,389.422,49.85,1.57,126.55,0.212593284,0,0,1,99.0,99.0,126.55
4.378,394.424,49.43,8.31,127.15,0.231593284,0,0,1,99.0,99.0,127.15
4.359,399.352,52.13,-11.2,127.7,0.250593284,0,0,1,99.0,99.0,127.7
4.35,404.795,48.66,-11.2,127.6,0.259593284,0,0,1,99.0,99.0,127.6
4.332,409.718,46.07,-6.57,127.99,0.277593284,0,0,1,99.0,99.0,127.99
4.297,414.122,45.35,11.2,128.88,0.312593284,1,0,1,12.894,99.0,128.88
4.273,418.63,47.28,11.2,129.68,0.336593284,1,0,1,12.96,99.0,129.68
4.345,423.424,48.55,9.43,130.17,0.264593284,1,0,1,12.948,99.0,130.17
4.435,428.312,50.03,3.6,130.66,0.174593284,1,0,1,12.867,99.0,130.66
4.526,433.329,51.33,-8.02,130.73,0.083593284,1,0,1,12.758,99.0,130.73
4.511,438.464,49.79,-2.18,130.92,0.098593284,1,0,1,12.768,99.0,130.92
4.454,443.408,48.85,9.08,131.46,0.155593284,1,0,1,12.821,99.0,131.46
4.647,448.33,49.98,7.04,132.14,0.037406716,1,0,1,12.622,99.0,132.14
4.696,453.366,51.01,2.51,132.74,0.086406716,1,0,1,12.569,99.0,132.74
4.708,458.482,51.41,0.52,133.27,0.098406716,1,0,1,12.563,99.0,133.27
4.699,463.625,51.52,-0.28,133.78,0.089406716,1,0,1,12.557,99.0,133.78
4.687,468.778,51.46,-0.03,134.28,0.077406716,1,0,1,12.557,99.0,134.28
4.676,473.922,51.44,0.29,134.78,0.066406716,0,0,1,99.0,99.0,134.78
4.667,479.068,51.47,0.29,135.31,0.057406716,0,0,1,99.0,99.0,135.31
4.665,484.214,51.59,-0.73,135.79,0.055406716,1,0,1,14.046,99.0,135.79
4.662,489.377,51.37,0.55,136.25,0.052406716,1,0,1,14.048,99.0,136.25
4.664,494.512,51.3,2.53,136.82,0.054406716,1,0,1,14.057,99.0,136.82
4.644,499.653,51.63,1.77,137.43,0.034406716,1,0,1,14.066,99.0,137.43
4.66,504.825,51.89,0.58,138.02,0.050406716,1,0,1,14.042,99.0,138.02
4.702,510.018,51.98,0.09,138.59,0.092406716,1,0,1,14.012,99.0,138.59
4.749,515.217,52.0,0.0,139.16,0.139406716,1,0,1,13.959,99.0,139.16
4.795,520.417,52.0,0.0,139.72,0.185406716,1,0,1,13.906,99.0,139.72
4.843,525.616,52.05,-0.55,140.28,0.233406716,1,0,1,13.87,99.0,140.28
4.89,530.82,51.99,-0.68,140.84,0.280406716,1,0,1,13.817,99.0,140.84
4.937,536.022,51.63,2.59,141.41,0.327406716,0,0,1,99.0,99.0,141.41
4.998,541.176,52.36,-1.57,142.01,0.388406716,0,0,1,99.0,99.0,142.01
5.053,546.419,52.57,-7.49,142.55,0.443406716,0,0,1,99.0,99.0,142.55
